Collect    ,Sampling,DO  ,TEMP,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,SO4   ,TDS,SS  ,VSS ,TURB,ALK,CL   ,F    ,TOC ,Phenol,CN   ,CN-WAD,FOG,RADIOCHEM,RADIOCHEM,FEC_COL,E COLI,Chloroph,As tot,As sol,Ba tot,Ba sol,B tot,B sol,Cd tot,Cd sol,Ca tot,Ca sol,Cr tot,Cr sol,Cr6   ,Cu tot,Cu sol,Fe tot,Fe sol,Pb tot,Pb sol,Mg tot,Mg sol,Mn tot,Mn sol,Hg tot,Hg sol,Ni tot,Ni sol,Se tot,Se sol,Ag tot,Ag sol,Zn tot,Zn sol,Hg LL,Benzene,Ethylbenzene,Toluene,Xylenes (total),m- and/or p-Xylenes,o-Xylene
2007-09-04 00:00:00,WW_22,6.8,23.7,7.8,1.208,0.06,1.22,0.52,34.17,468.0,32.0,12.0,10.4,185.0,88.7,0.36,8.7,0.0,0.0,0.001,,<6.04,9.53,270.0,250.0,1.7,0.0,0.0,0.0321,0.0308,0.106,0.1,0.0,0.0,49.71,52.57,0.0021,0.0006,0.0,0.0,0.0,0.96,0.126,0.005,0.0,23.28,24.573,0.0635,0.0271,0.07,,0.002,0.0,0.0,0.0,0.0,0.0,0.02,0.0073,2.21,,,,,,
2007-09-04 00:00:00,WW_23,5.9,23.2,7.78,1.245,0.08,1.2,0.5,35.25,486.0,20.0,10.0,8.87,184.0,90.0,0.42,8.3,0.0,0.0,0.0011,,<5.95,9.42,120.0,70.0,1.5,0.0,0.0,0.0302,0.0299,0.106,0.097,0.0,0.0,49.56,50.51,0.0011,0.0,0.0,0.0,0.0,0.68,0.119,0.005,0.0,23.1,23.724,0.0438,0.0207,0.08,,0.002,0.0009,0.0,0.0,0.0,0.0,0.016,0.0054,1.62,,,,,,
2007-09-04 00:00:00,WW_29,5.4,23.8,7.68,1.292,0.06,1.18,0.51,38.23,476.0,21.0,11.0,5.05,183.0,91.2,0.44,8.5,0.0,0.0,0.0008,,<6.00,7.65,80.0,40.0,3.8,0.0,0.0,0.0289,0.0297,0.106,0.098,0.0,0.0,49.73,54.06,0.0006,0.0006,0.0,0.0,0.0,0.5,0.104,0.004,0.0,22.88,24.411,0.0424,0.0257,0.0,,0.002,0.0014,0.0,0.0,0.0,0.0,0.014,0.0064,0.933,,,,,,
2007-09-04 00:00:00,WW_91,6.5,24.3,7.81,1.229,0.0,1.16,0.54,37.62,490.0,19.0,6.0,11.6,175.0,87.3,0.33,8.0,0.0,0.0,0.0014,,<4.77,9.38,40.0,50.0,3.9,0.0,0.0,0.0306,0.0288,0.11,0.098,0.0,0.0,48.29,49.7,0.0013,0.0009,0.0,0.0,0.0,0.69,0.107,0.003,0.0,22.81,23.14,0.046,0.0203,0.08,,0.002,0.0,0.0,0.0,0.0,0.0,0.017,0.0059,1.6,,,,,,
2007-09-04 00:00:00,WW_79,6.2,24.3,7.83,0.189,0.02,1.19,0.11,49.96,526.0,28.0,14.0,13.1,149.0,114.5,0.33,7.0,3.0,0.0,0.0012,,<4.84,5.21,440.0,,27.9,0.0,0.0,0.0331,0.032,0.092,0.083,0.0,0.0,47.49,48.34,0.001,0.0005,0.0,0.0,0.0,1.09,0.072,0.0,0.0,20.01,20.445,0.0817,0.0178,0.06,,0.003,0.0,0.0,0.0,0.0,0.0,0.013,0.0034,0.616,,,,,,
2007-09-04 00:00:00,WW_80,7.4,24.2,7.84,5.047,0.05,1.36,0.16,53.43,560.0,7.0,4.0,9.38,129.0,129.4,0.55,5.8,3.0,0.0,0.0019,,<4.94,7.87,40.0,,31.3,0.0,0.0,0.021,0.0217,0.17,0.152,0.0,0.0,48.04,50.99,0.0,0.0,0.0,0.0,0.002,0.47,0.045,0.003,0.0,19.24,20.231,0.0483,0.0096,0.0,,0.003,0.0014,0.0,0.0,0.0,0.0,0.02,0.0093,0.591,,,,,,
2007-09-04 00:00:00,WW_18,7.4,24.7,7.82,5.515,0.06,1.29,0.19,54.13,556.0,21.0,15.0,10.6,127.0,131.5,0.57,5.7,3.0,0.004,0.0014,,<4.95,8.65,220.0,,27.4,0.0,0.0,0.026,0.023,0.178,0.167,0.0,0.0,54.17,53.24,0.0006,0.0,0.0,0.0,0.002,0.57,0.052,0.0,0.0,20.66,20.736,0.0523,0.0141,0.0,,0.003,0.0016,0.0,0.0,0.0,0.0,0.02,0.0094,0.0,,,,,,
2007-09-04 00:00:00,WW_90,7.7,23.3,7.91,0.133,0.06,0.99,0.09,34.26,580.0,7.0,4.0,7.0,210.0,133.1,0.34,6.4,0.0,0.0,0.0007,,<5.20,<4.89,200.0,,11.7,0.0,0.0,0.0504,0.0498,0.064,0.054,0.0,0.0,58.58,60.72,0.0,0.0,0.0,0.0,0.0,0.61,0.07,0.0,0.0,26.44,27.251,0.0638,0.0379,0.07,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0029,5.77,,,,,,
2007-09-04 00:00:00,WW_110,3.8,21.9,8.55,0.707,0.18,2.15,0.16,119.01,1000.0,12.0,9.0,4.41,282.0,240.2,0.39,22.5,0.0,0.003,0.0012,,<6.44,5.71,13000.0,,4.2,0.0,0.0,0.0625,0.0591,0.121,0.105,0.0,0.0,102.12,109.26,0.0,0.0007,0.0,0.0,0.0,0.67,0.345,0.0,0.0,38.85,41.204,0.067,0.0477,0.07,,0.005,0.0011,0.0,0.0,0.0,0.0,0.015,0.0085,0.0,,,,,,
2007-09-04 00:00:00,WW_89,8.8,23.7,7.92,10.12,0.05,1.42,2.96,56.27,596.0,6.0,5.0,1.48,145.0,118.5,0.83,6.6,0.0,0.01,0.0061,,<5.12,9.79,260.0,,5.6,0.0,0.0,0.0239,0.0236,0.322,0.292,0.0,0.0,56.65,58.08,0.0,0.0005,0.0,0.004,0.005,0.1,0.038,0.0,0.0,22.3,22.797,0.0083,0.0067,0.0,,0.002,0.0013,0.0,0.0,0.0,0.0,0.042,0.0372,0.0,,,,,,
2007-09-04 00:00:00,WW_64,8.3,25.0,7.95,7.565,0.04,1.66,1.72,52.71,552.0,24.0,18.0,6.62,149.0,110.9,0.6,7.1,0.0,0.003,0.002,,<5.09,8.23,130.0,,42.0,0.0,0.0,0.0293,0.0282,0.203,0.186,0.0,0.0,54.33,56.22,0.0007,0.0006,0.0,0.003,0.004,0.56,0.039,0.0,0.0,21.03,21.8,0.059,0.0148,0.05,,0.002,0.0,0.0,0.0,0.0,0.0,0.026,0.0184,1.2,,,,,,
2007-09-04 00:00:00,WW_92,5.7,27.0,7.5,3.444,0.19,1.13,0.82,56.77,518.0,14.0,4.0,13.6,149.0,106.4,0.62,4.2,0.0,0.0,0.0014,0.0,,,720.0,,8.9,0.0,0.0,0.0216,0.0205,0.161,0.147,0.0,0.0,49.27,52.41,0.0018,0.0007,0.0,0.002,0.0,0.52,0.02,0.005,0.0,18.62,19.35,0.0379,0.0235,0.07,,0.003,0.0008,0.0,0.0,0.0,0.0,0.025,0.0123,,,,,,,
2007-09-10 00:00:00,WW_31,5.2,20.5,7.67,0.239,0.1,1.03,0.16,47.77,520.0,7.0,0.0,15.0,195.0,161.1,0.54,7.3,0.0,0.0,0.0007,,<5.39,<4.95,1500.0,,2.3,0.0,0.0,0.0401,0.0365,0.216,0.115,0.005,0.0008,58.6,55.97,0.0069,0.0011,0.0,0.0,0.002,0.9,0.092,0.017,0.0054,24.96,25.133,0.1091,0.0917,0.0,,0.003,0.0009,0.0,0.0,0.0017,0.0,0.029,0.0059,0.899,,,,,,
2007-09-10 00:00:00,WW_32,6.2,21.6,7.89,0.284,0.18,0.96,0.16,34.2,528.0,13.0,0.0,13.9,198.0,151.8,0.41,6.3,0.0,0.0,0.0005,,<5.33,<4.93,1500.0,,6.0,0.0,0.0,0.0442,0.0393,0.15,0.12,0.004,0.0006,62.43,58.66,0.0039,0.0011,2.0,0.0,0.0,0.92,0.094,0.015,0.0,23.91,23.272,0.108,0.0805,0.0,,0.002,0.0,0.0,0.0,0.0012,0.0,0.028,0.0024,2.36,,,,,,
2007-09-10 00:00:00,WW_105,5.6,21.8,7.94,4.674,0.12,1.36,1.58,55.4,482.0,25.0,3.0,21.4,173.0,124.6,0.8,4.9,0.0,0.0,0.0005,,<5.22,5.06,300.0,,21.4,0.0,0.0,0.0357,0.0257,0.148,0.152,0.003,0.0005,59.71,53.25,0.0033,0.0007,2.0,0.0,0.0,0.93,0.021,0.014,0.0,24.35,22.815,0.078,0.0329,0.0,,0.002,0.0,0.0,0.0,0.0011,0.0,0.044,0.0112,1.67,,,,,,
2007-09-10 00:00:00,WW_104,4.5,21.2,7.76,3.697,0.21,1.39,0.86,63.47,542.0,14.0,0.0,14.0,178.0,145.7,0.66,5.5,0.0,0.0,0.0006,,<5.31,6.06,12000.0,,4.0,0.0,0.0,0.034,0.0323,0.13,0.142,0.002,0.0006,58.55,59.01,0.0028,0.0015,0.0,0.0,0.0,0.62,0.036,0.012,0.0049,24.19,25.507,0.0828,0.0577,0.0,,0.002,0.0012,0.0,0.0,0.0008,0.0,0.034,0.0141,1.22,,,,,,
2007-09-10 00:00:00,WW_103,4.6,21.7,7.28,2.404,0.23,1.29,0.41,49.45,540.0,11.0,0.0,13.9,149.0,165.3,0.48,5.3,0.0,0.0,0.0,,<6.01,9.34,1200.0,,7.8,0.0,0.0,0.0452,0.0357,0.128,0.133,0.002,0.0005,54.05,44.09,0.002,0.0006,0.0,0.0,0.0,0.58,0.018,0.01,0.0041,20.91,18.189,0.0716,0.0402,0.0,,0.002,0.0,0.0,0.0,0.0012,0.0,0.023,0.0051,5.66,,,,,,
2007-09-10 00:00:00,WW_34,3.5,22.1,7.21,2.868,0.23,1.25,0.7,47.36,488.0,25.0,0.0,19.8,158.0,130.9,0.61,5.3,0.0,0.0,0.0006,,<5.81,8.27,5600.0,,2.0,0.0,0.0,0.0361,0.0293,0.127,0.128,0.002,0.0004,51.24,45.14,0.002,0.0014,0.0,0.0,0.0,0.65,0.031,0.01,0.0,22.21,20.505,0.0687,0.0457,0.0,,0.002,0.0,0.0,0.0,0.0008,0.0,0.023,0.0067,5.14,,,,,,
2007-09-10 00:00:00,WW_37,7.5,20.6,7.22,6.284,0.56,1.44,1.06,49.18,446.0,8.0,0.0,14.2,137.0,105.2,0.84,3.7,0.0,0.0,0.0009,0.0,,,6400.0,,1.4,0.0,0.0,0.024,0.0192,0.155,0.154,0.002,0.0,53.47,44.61,0.0017,0.0008,0.0,0.0,0.0,0.43,0.026,0.011,0.0,18.81,16.772,0.0207,0.011,0.0,,0.002,0.0005,0.0,0.0,0.0009,0.0,0.031,0.016,,,,,,,
2007-09-10 00:00:00,WW_73,5.8,22.7,7.28,6.147,0.35,1.15,0.68,44.46,470.0,10.0,0.0,9.02,138.0,111.4,0.84,3.6,0.0,0.0,0.0008,0.0,,,3000.0,,1.4,0.0,0.0,0.0249,0.0217,0.147,0.148,0.002,0.0,52.51,50.44,0.0025,0.0009,0.0,0.0,0.0,0.45,0.027,0.013,0.0043,18.55,18.306,0.0332,0.027,0.0,,0.002,0.0012,0.0,0.0,0.0008,0.0,0.037,0.0175,,,,,,,
2007-09-10 00:00:00,WW_46,8.2,23.0,7.23,4.203,0.71,1.68,0.53,44.98,450.0,26.0,4.0,20.6,134.0,113.8,0.91,5.0,0.0,0.0,0.0011,0.0,,,460.0,,2.0,0.0,0.0,0.0277,0.0223,0.14,0.15,0.002,0.0004,49.33,48.35,0.0044,0.0019,0.0,0.0,0.0,0.69,0.03,0.014,0.0041,17.39,17.528,0.1438,0.1284,0.0,,0.006,0.0039,0.0,0.0,0.0008,0.0,0.042,0.0169,,,,,,,
2007-09-10 00:00:00,WW_35,8.3,19.0,8.1,0.25,0.1,0.32,0.0,20.46,176.0,0.0,0.0,4.4,108.0,13.2,0.29,1.5,0.0,0.0,0.0,,<4.39,<4.08,170.0,,1.2,0.0,0.0,0.0217,0.0192,0.024,0.023,0.002,0.0,32.88,29.66,0.0018,0.0017,0.0,0.0,0.0,0.24,0.007,0.008,0.0,11.02,10.335,0.0103,0.0062,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0021,0.963,,,,,,
2007-09-10 00:00:00,WW_102,7.7,19.5,7.9,0.222,0.23,0.46,0.0,21.22,180.0,9.0,0.0,10.4,108.0,14.0,0.31,1.7,3.0,0.0,0.0,0.0,<4.42,4.51,600.0,,2.3,0.0,0.0,0.0237,0.0186,0.024,0.021,0.0,0.0,36.33,29.2,0.0029,0.0008,0.0,0.0,0.0,0.49,0.053,0.009,0.0,12.05,10.172,0.0277,0.0152,0.0,,0.0,0.0,0.0,0.0,0.0007,0.0,0.019,0.0035,3.87,,,,,,
2007-09-10 00:00:00,WW_36,6.7,22.5,7.4,5.63,0.42,1.37,1.12,42.24,430.0,0.0,0.0,3.56,136.0,93.9,0.95,3.5,0.0,0.0,0.001,0.0,<5.43,9.39,6800.0,,1.7,0.0,0.0,0.0202,0.0163,0.178,0.178,0.002,0.0,51.63,42.62,0.0015,0.0008,0.0,0.0,0.0,0.16,0.03,0.009,0.0,17.65,15.363,0.0128,0.0103,0.0,,0.0,0.0006,0.0,0.0,0.0,0.0,0.032,0.0214,,,,,,,
2007-09-10 00:00:00,WW_101,7.3,22.2,7.5,6.188,0.56,1.44,1.25,41.67,412.0,0.0,0.0,6.68,135.0,97.1,0.84,3.4,0.0,0.0,0.0008,0.0,,,9700.0,,1.2,0.0,0.0,0.0207,0.0189,0.173,0.171,0.002,0.0,50.96,49.15,0.0013,0.0025,0.0,0.0,0.0,0.27,0.053,0.009,0.0,17.65,17.542,0.0188,0.0131,0.0,,0.0,0.0008,0.0,0.0,0.0006,0.0,0.044,0.0219,,,,,,,
2007-09-10 00:00:00,WW_96,4.7,21.5,7.9,3.199,0.04,0.94,0.62,49.41,560.0,9.0,0.0,9.18,158.0,152.8,0.6,5.3,0.0,0.0,0.0,,<6.08,7.42,680.0,,2.6,0.0,0.0,0.0376,0.0329,0.135,0.133,0.002,0.0,56.57,51.06,0.0023,0.0007,0.0,0.0,0.0,0.5,0.033,0.01,0.0,23.58,22.579,0.0912,0.0202,0.0,,0.003,0.001,0.0,0.0,0.0,0.0,0.019,0.0066,2.89,,,,,,
2007-09-10 00:00:00,WW_92,7.3,28.9,7.2,3.361,0.24,1.13,0.54,58.51,420.0,11.0,0.0,10.3,121.0,91.0,0.8,4.3,0.0,0.0,0.0015,0.0,,,360.0,,4.6,0.0,0.0,0.0223,0.0188,0.146,0.148,0.002,0.0,45.87,44.46,0.0027,0.0018,0.0,0.0,0.0,0.41,0.021,0.011,0.0,15.7,15.812,0.044,0.0331,0.0,,0.004,0.0025,0.0,0.0,0.0007,0.0,0.025,0.0134,,,,,,,
2007-09-17 00:00:00,WW_74,8.9,20.0,7.86,0.239,0.03,0.17,0.0,18.94,172.0,6.0,0.0,2.87,112.0,13.6,0.19,1.4,0.0,0.0,0.0006,,<4.37,<4.07,<10,,1.1,0.0,0.0,0.0215,0.0186,0.038,0.03,0.007,0.0,34.17,32.07,0.0178,0.001,0.0,0.0,0.0,0.14,0.031,0.034,0.0,12.41,11.203,0.0301,0.0037,0.0,,0.002,0.0,0.0,0.0,0.0017,0.0,0.026,0.0024,0.0,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_100,8.8,18.4,7.2,0.256,0.05,0.28,0.0,21.76,182.0,8.0,0.0,3.45,107.0,13.1,0.16,1.5,0.0,0.0,0.0007,,<4.39,<4.08,<10,,0.6,0.0,0.0,0.0212,0.0188,0.028,0.024,0.005,0.0,32.03,32.66,0.0121,0.001,0.0,0.0,0.0,0.19,0.017,0.024,0.0,11.87,11.457,0.053,0.0482,0.0,,0.003,0.0,0.0,0.0,0.002,0.0,0.015,0.0025,1.39,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_39,7.3,16.5,7.95,3.045,0.27,0.65,0.48,28.62,282.0,27.0,4.0,12.8,123.0,52.2,0.34,2.0,0.0,0.0,0.0014,0.0,,,500.0,,1.9,0.0,0.0,0.0324,0.0189,0.073,0.075,0.005,0.0,44.19,40.16,0.0166,0.0007,0.0,0.007,0.0,1.24,0.008,0.034,0.0,16.4,14.432,0.0552,0.0663,0.0,,0.008,0.0016,0.0,0.0,0.0022,0.0,0.114,0.0082,,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_108,6.5,23.1,7.92,2.602,0.36,0.56,0.48,27.42,258.0,21.0,4.0,14.7,125.0,50.7,0.32,2.0,0.0,0.0,0.0013,0.0,,,290.0,,1.3,0.0,0.0,0.0253,0.0185,0.065,0.066,0.004,0.0,40.83,38.45,0.0089,0.001,0.0,0.002,0.0,0.52,0.006,0.024,0.0,14.85,13.777,0.0193,0.0099,0.0,,0.004,0.0008,0.0,0.0,0.0021,0.0,0.027,0.0074,,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_99,3.2,23.4,7.77,2.714,0.31,0.72,0.49,28.04,262.0,13.0,3.0,10.8,121.0,51.7,0.33,2.1,0.0,0.0,0.0013,0.0,,,270.0,,2.0,0.0,0.0,0.0257,0.018,0.065,0.068,0.003,0.0,41.22,38.49,0.0089,0.0007,0.0,0.0,0.0,0.63,0.009,0.025,0.0,15.17,13.887,0.0383,0.021,0.0,,0.005,0.0007,0.0,0.0,0.002,0.0,0.046,0.0085,,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_40,7.8,25.8,7.96,2.534,0.23,0.67,0.44,26.2,266.0,17.0,0.0,12.2,119.0,47.8,0.33,2.1,0.0,0.0,0.0012,0.0,,,180.0,,1.6,0.0,0.0,0.0245,0.0183,0.06,0.063,0.003,0.0,39.26,37.71,0.0068,0.0007,0.0,0.0,0.0,0.49,0.006,0.022,0.0,14.51,13.657,0.0317,0.0125,0.0,,0.004,0.0007,0.0,0.0,0.002,0.0,0.037,0.0076,,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_75,7.0,21.7,7.2,2.638,0.32,0.72,0.42,28.72,278.0,14.0,3.0,9.68,119.0,49.8,0.37,2.3,0.0,0.0,0.0014,0.0,<4.87,<4.18,120.0,,2.1,0.0,0.0,0.0244,0.0188,0.062,0.066,0.004,0.0,40.02,38.64,0.0083,0.0009,3.0,0.0,0.0,0.4,0.007,0.021,0.0,14.51,13.834,0.0255,0.011,0.0,,0.004,0.0007,0.0,0.0,0.0017,0.0,0.042,0.0095,,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_41,6.9,20.6,7.3,6.619,0.26,1.19,1.14,49.1,352.0,20.0,4.0,14.3,125.0,92.9,0.53,3.3,0.0,0.0,0.0011,0.0,<5.41,9.23,7800.0,,1.6,0.0,0.0,0.0226,0.0154,0.118,0.131,0.002,0.0,46.49,44.73,0.0061,0.0011,2.0,0.0,0.0,0.51,0.024,0.021,0.0,17.06,16.43,0.0355,0.0167,0.0,,0.004,0.0018,0.0,0.0,0.0019,0.0,0.038,0.0145,,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_92,5.8,23.1,7.4,3.767,0.24,1.0,0.48,56.55,346.0,17.0,3.0,12.1,134.0,88.4,0.51,2.9,0.0,0.0,0.0012,0.0,<5.45,6.28,110.0,,3.9,0.0,0.0,0.0236,0.0187,0.119,0.136,0.002,0.0,47.41,46.49,0.0045,0.0023,2.0,0.0,0.0,0.52,0.061,0.02,0.0,16.98,16.93,0.0259,0.0138,0.0,,0.005,0.0023,0.0,0.0,0.0014,0.0,0.028,0.0121,,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_42,5.5,19.2,7.09,4.416,0.38,1.0,0.6,47.11,378.0,14.0,0.0,8.21,124.0,83.5,0.57,3.3,0.0,0.0,0.0014,0.0,,,880.0,,1.7,0.0,0.0,0.0207,0.015,0.122,0.134,0.002,0.0,46.03,43.86,0.0046,0.0009,0.0,0.0,0.0,0.39,0.019,0.019,0.0,16.48,15.889,0.0153,0.0094,0.05,,0.005,0.0025,0.0,0.0,0.0019,0.0,0.026,0.0107,,<2,<2,<2,<2,<2,<3
2007-09-17 00:00:00,WW_48,5.7,19.1,7.56,3.764,0.41,0.95,0.71,54.69,386.0,19.0,3.0,11.3,130.0,85.1,0.51,3.0,0.0,0.0,0.001,0.0,,,360.0,,3.7,0.0,0.0,0.0226,0.0168,0.116,0.131,0.002,0.0004,44.42,45.1,0.004,0.0011,0.0,0.0,0.0,0.49,0.013,0.018,0.0,16.31,16.422,0.0222,0.0129,0.0,,0.005,0.0022,0.0,0.0,0.0017,0.0,0.028,0.0106,,<2,<2,<2,<2,<2,<3
2007-09-24 00:00:00,WW_49,8.6,27.2,8.12,0.31,0.0,0.22,0.0,23.28,184.0,4.0,0.0,1.52,115.0,15.2,0.17,1.5,0.0,0.0,0.0,,<4.07,<4.38,<10,,1.5,0.0,0.0,0.0214,0.0201,0.037,0.028,0.0,0.0004,35.51,34.44,0.0017,0.0009,2.0,0.003,0.0,0.14,0.008,0.004,0.0,11.43,11.974,0.0097,0.0049,0.0,,0.005,0.0043,0.0,0.0,0.0,0.0,0.013,0.0053,1.15,<2,<2,<2,<2,<2,<3
2007-09-24 00:00:00,WW_50,7.0,26.6,8.37,0.038,0.03,1.21,0.0,40.4,256.0,4.0,4.0,3.41,86.0,65.7,0.32,4.8,0.0,0.0,0.0,,<4.24,5.67,70.0,,4.5,0.0,0.0,0.0303,0.0268,0.2,0.185,0.0,0.0004,26.69,23.89,0.0012,0.0,0.0,0.0,0.0,0.12,0.015,0.005,0.0,12.79,12.452,0.0761,0.0161,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.667,<2,<2,<2,<2,<2,<3
