Collect    ,Sampling,DO  ,TEMP,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,SO4   ,TDS,SS  ,VSS ,TURB,ALK,CL   ,F    ,TOC ,Phenol,CN   ,CN-WAD,FOG,RADIOCHEM,RADIOCHEM,FEC_COL,E COLI,Chloroph,As tot,As sol,Ba tot,Ba sol,B tot,B sol,Cd tot,Cd sol,Ca tot,Ca sol,Cr tot,Cr sol,Cr6   ,Cu tot,Cu sol,Fe tot,Fe sol,Pb tot,Pb sol,Mg tot,Mg sol,Mn tot,Mn sol,Hg tot,Hg sol,Ni tot,Ni sol,Se tot,Se sol,Ag tot,Ag sol,Zn tot,Zn sol,Hg LL,Benzene,Ethylbenzene,Toluene,Xylenes (total),m- and/or p-Xylenes,o-Xylene
2007-07-02 00:00:00,WW_23,6.7,23.9,7.6,4.999,0.2,1.2,0.76,83.39,702.0,29.0,7.0,22.9,174.0,188.8,0.55,6.2,0.0,0.005,0.0019,,<4.80,7.76,110.0,,2.0,0.0,0.0,0.04,0.0332,0.208,0.21,0.0,0.0006,63.9,54.78,0.0028,0.0007,0.0,0.0,0.0,0.86,0.013,0.006,0.007,30.17,26.943,0.068,0.0475,0.0,,0.003,0.0028,0.0,0.0,0.0,0.0,0.028,0.026,3.1,,,,,,
2007-07-02 00:00:00,WW_29,6.7,24.0,7.6,4.995,0.17,1.3,0.79,73.36,588.0,29.0,5.0,23.1,158.0,167.1,0.46,6.0,0.0,0.008,0.0013,,<4.66,8.09,120.0,,10.9,0.0,0.0,0.0424,0.0336,0.206,0.202,0.0,0.0,61.27,56.05,0.0046,0.001,0.0,0.0,0.0,1.43,0.012,0.01,0.0,27.86,25.86,0.0942,0.0397,0.0,,0.005,0.0025,0.0,0.0,0.0,0.0,0.039,0.017,1.95,,,,,,
2007-07-02 00:00:00,WW_91,8.5,26.7,8.08,4.23,0.06,1.24,0.68,67.73,606.0,30.0,7.0,19.5,153.0,163.0,0.47,5.7,0.0,0.0,0.001,,<4.60,7.81,40.0,,10.3,0.0,0.0,0.0361,0.0299,0.182,0.175,0.0,0.0006,57.02,51.18,0.0045,0.0016,0.0,0.0,0.0,0.92,0.011,0.01,0.0,25.66,23.955,0.0596,0.0168,0.0,,0.004,0.0016,0.0,0.0,0.0,0.0,0.028,0.017,5.48,,,,,,
2007-07-02 00:00:00,WW_79,6.4,22.5,7.7,0.0,0.11,2.53,0.14,66.84,1246.0,46.0,11.0,44.1,151.0,524.4,0.29,5.5,0.0,0.0,0.0007,,<4.62,<4.75,40.0,,76.6,0.0,0.0,0.0638,0.0504,0.105,0.103,0.0,0.0006,66.35,58.91,0.0025,0.0008,0.0,0.0,0.0,1.51,0.016,0.009,0.004,30.52,28.242,0.1695,0.0166,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.016,0.009,0.0,,,,,,
2007-07-02 00:00:00,WW_80,7.3,20.8,7.2,16.685,0.06,1.22,0.53,78.52,718.0,6.0,0.0,2.33,71.0,201.7,1.02,4.6,0.0,0.005,0.0039,,<4.61,10.86,250.0,,3.5,0.0,0.0,0.0081,0.0073,0.337,0.342,0.0,0.0,57.55,53.44,0.0012,0.0009,0.0,0.0,0.002,0.23,0.058,0.004,0.004,21.81,21.328,0.0645,0.0569,0.0,,0.006,0.0053,0.0,0.0,0.0,0.0,0.023,0.034,0.0,,,,,,
2007-07-02 00:00:00,WW_18,7.1,22.2,7.3,15.81,0.12,0.96,0.54,79.36,702.0,5.0,0.0,4.79,76.0,202.6,1.15,4.4,0.0,0.004,0.0029,,<4.68,9.97,720.0,,4.7,0.0,0.0,0.011,0.0095,0.363,0.355,0.0,0.0004,58.84,53.05,0.0011,0.0008,0.0,0.0,0.002,0.28,0.054,0.004,0.005,22.56,20.835,0.0496,0.0437,0.0,,0.006,0.0054,0.0,0.0,0.0,0.0,0.018,0.026,0.0,,,,,,
2007-07-02 00:00:00,WW_90,9.1,21.2,8.2,0.175,0.06,0.72,0.12,46.64,902.0,4.0,3.0,3.25,222.0,339.5,0.26,4.4,0.0,0.0,0.001,,<4.81,<4.94,220.0,140.0,1.3,0.0,0.0,0.1382,0.1209,0.078,0.072,0.0,0.0004,73.14,60.94,0.0019,0.0013,0.0,0.0,0.0,0.22,0.021,0.006,0.004,36.08,31.461,0.0538,0.0408,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.01,0.0,,,,,,
2007-07-02 00:00:00,WW_110,2.9,17.8,7.8,1.297,0.84,2.16,0.28,25.76,654.0,12.0,4.0,18.0,164.0,235.6,0.41,8.3,0.0,0.003,0.0014,,<4.81,<4.94,4500.0,10000.0,1.9,0.0,0.0,0.0386,0.0318,0.063,0.066,0.0,0.0,56.19,47.35,0.0012,0.0009,2.0,0.0,0.0,1.33,0.192,0.008,0.004,18.47,16.284,0.1171,0.1031,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.013,0.011,1.57,,,,,,
2007-07-02 00:00:00,WW_89,7.8,20.8,7.6,10.003,1.33,2.94,3.71,58.09,516.0,0.0,0.0,2.26,140.0,120.9,0.83,7.7,0.0,0.004,0.0023,,<4.33,11.14,120.0,80.0,1.5,0.0,0.0,0.018,0.017,0.354,0.343,0.0,0.0,52.57,47.45,0.0016,0.0014,2.0,0.009,0.012,0.16,0.048,0.006,0.0,19.73,18.582,0.0196,0.0158,0.0,,0.003,0.0027,0.0,0.0,0.0,0.0,0.048,0.052,3.35,,,,,,
2007-07-02 00:00:00,WW_64,6.2,22.6,7.7,12.58,0.9,3.36,3.68,63.19,714.0,34.0,6.0,22.8,123.0,135.1,0.75,7.1,0.0,0.004,0.0022,,<4.48,11.3,340.0,180.0,27.8,0.0,0.0,0.0252,0.0194,0.29,0.287,0.0,0.0,52.52,49.21,0.0042,0.0014,0.0,0.008,0.009,1.25,0.028,0.006,0.0,19.88,18.832,0.0495,0.0281,0.0,,0.007,0.0052,0.0,0.02,0.0006,0.0,0.047,0.038,3.56,,,,,,
2007-07-02 00:00:00,WW_92,4.8,27.6,7.35,4.842,0.49,1.46,0.79,62.23,384.0,11.0,3.0,8.44,117.0,105.6,0.53,3.8,0.0,0.0,0.0026,0.0,,,230.0,,5.7,0.0,0.0,0.0196,0.0143,0.184,0.178,0.0,0.0,48.16,41.53,0.0029,0.0009,0.0,0.0,0.0,0.42,0.014,0.009,0.004,16.7,14.801,0.0307,0.0199,0.13,,0.004,0.0027,0.0,0.02,0.0007,0.0,0.028,0.023,,,,,,,
2007-07-09 00:00:00,WW_31,2.0,24.9,7.55,0.163,0.24,1.44,0.32,92.99,1062.0,17.0,6.0,10.2,194.0,442.5,0.54,6.8,3.0,0.0,0.0,,<4.99,7.1,1500.0,2100.0,6.2,0.0,0.01,0.0492,0.0438,0.205,0.203,0.0,0.0004,58.58,57.51,0.0013,0.0015,0.0,0.0,0.0,0.95,0.06,0.009,0.004,27.83,27.666,0.2031,0.1613,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.011,2.91,,,,,,
2007-07-09 00:00:00,WW_32,4.6,25.7,7.25,0.501,0.12,1.03,0.25,60.5,998.0,8.0,0.0,5.52,185.0,412.0,0.34,5.1,0.0,0.0,0.0,,<4.76,<4.92,410.0,320.0,6.2,0.0,0.0,0.0528,0.0476,0.139,0.136,0.0,0.0004,72.14,69.64,0.0013,0.0013,2.0,0.0,0.0,0.5,0.047,0.007,0.0,29.07,28.714,0.1019,0.0857,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.012,2.14,,,,,,
2007-07-09 00:00:00,WW_105,5.7,24.8,7.98,6.855,0.04,0.97,1.73,34.2,620.0,15.0,3.0,8.27,159.0,214.5,0.74,4.1,0.0,0.0,0.0004,,<4.89,6.96,200.0,200.0,9.4,0.0,0.0,0.028,0.0246,0.195,0.191,0.0,0.0004,58.89,55.54,0.001,0.0012,0.0,0.0,0.0,0.48,0.024,0.007,0.0,26.09,24.976,0.0324,0.0113,0.09,,0.002,0.0,0.0,0.0,0.0,0.0,0.028,0.028,1.5,,,,,,
2007-07-09 00:00:00,WW_104,4.0,24.7,7.52,4.753,0.2,1.16,1.49,54.17,664.0,9.0,0.0,6.0,158.0,237.1,0.66,4.7,0.0,0.0,0.0008,,<5.00,5.24,480.0,280.0,1.6,0.0,0.0,0.0312,0.028,0.178,0.177,0.0,0.0,55.21,53.86,0.001,0.0012,0.0,0.0,0.0,0.44,0.031,0.007,0.0,25.74,25.657,0.0485,0.035,0.08,,0.002,0.0006,0.0,0.0,0.0,0.0,0.022,0.022,1.58,,,,,,
2007-07-09 00:00:00,WW_103,4.1,26.0,7.3,1.37,0.17,1.23,0.74,59.32,872.0,6.0,0.0,6.55,169.0,378.4,0.42,4.5,3.0,0.0,0.0012,,<4.94,5.6,320.0,200.0,6.5,0.0,0.0,0.0475,0.0421,0.158,0.157,0.0,0.0007,64.89,61.45,0.0012,0.0013,2.0,0.0,0.0,0.41,0.023,0.009,0.0,25.0,24.321,0.1272,0.0625,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.016,3.55,,,,,,
2007-07-09 00:00:00,WW_34,3.0,26.5,7.7,4.075,0.14,1.1,1.07,55.57,824.0,12.0,0.0,6.72,170.0,286.4,0.65,4.6,0.0,0.0,0.0,,<5.21,6.57,450.0,300.0,2.3,0.0,0.0,0.0363,0.0327,0.167,0.165,0.0,0.0004,58.31,55.3,0.0009,0.0012,3.0,0.0,0.0,0.41,0.028,0.006,0.0,26.47,25.778,0.0631,0.0543,0.0,,0.002,0.0007,0.0,0.0,0.0,0.0,0.018,0.021,1.67,,,,,,
2007-07-09 00:00:00,WW_37,3.0,24.5,7.7,7.883,0.69,1.94,1.48,48.95,546.0,9.0,0.0,7.56,142.0,142.2,0.89,4.2,4.0,0.0,0.0009,0.0,,,7400.0,,0.3,0.0,0.0,0.021,0.0186,0.178,0.176,0.0,0.0004,54.85,52.61,0.0009,0.0011,2.0,0.002,0.0,0.28,0.03,0.008,0.0,19.51,19.303,0.0229,0.0164,0.0,,0.002,0.0005,0.0,0.02,0.0,0.0,0.03,0.034,,,,,,,
2007-07-09 00:00:00,WW_73,5.0,25.2,7.5,6.544,0.73,1.64,1.27,49.25,526.0,9.0,3.0,8.64,143.0,138.5,0.84,4.4,3.0,0.0,0.0008,0.0,,,5700.0,,0.9,0.0,0.0,0.021,0.0186,0.192,0.191,0.0,0.0,53.59,52.98,0.0021,0.0012,0.0,0.0,0.0,0.32,0.025,0.006,0.0,18.98,19.026,0.0322,0.0261,0.0,,0.004,0.0012,0.0,0.0,0.0,0.0,0.034,0.035,,,,,,,
2007-07-09 00:00:00,WW_46,5.9,25.4,7.5,6.302,0.89,1.88,1.14,48.5,516.0,11.0,3.0,11.0,139.0,140.2,0.68,4.3,3.0,0.0,0.0012,3.2,,,540.0,,10.3,0.0,0.0,0.0234,0.0189,0.173,0.171,0.0,0.0,52.89,50.55,0.0077,0.0033,0.0,0.002,0.0,0.43,0.025,0.01,0.0,18.87,18.491,0.0411,0.0303,0.0,,0.005,0.0033,0.0,0.0,0.0,0.0,0.033,0.031,,,,,,,
2007-07-09 00:00:00,WW_35,6.9,24.2,7.63,0.192,0.2,0.37,0.09,21.59,186.0,5.0,0.0,4.21,108.0,18.6,0.18,1.7,3.0,0.0,0.0,,<3.55,<4.34,90.0,,0.7,0.0,0.0,0.0212,0.0205,0.033,0.031,0.0,0.0,34.35,33.63,0.0006,0.0009,0.0,0.0,0.0,0.22,0.011,0.004,0.0,11.62,11.412,0.0112,0.0058,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.019,0.513,,,,,,
2007-07-09 00:00:00,WW_102,4.4,26.8,7.72,0.179,0.45,0.73,0.12,21.66,154.0,20.0,4.0,10.4,115.0,20.3,0.15,2.0,4.0,0.0,0.0,0.0,5.92,<4.36,200.0,,2.2,0.0,0.0,0.0256,0.0224,0.032,0.031,0.0,0.0,36.16,34.44,0.0011,0.0007,0.0,0.0,0.0,0.69,0.013,0.007,0.004,12.18,11.522,0.0208,0.0143,0.05,,0.0,0.0,0.0,0.02,0.0,0.0,0.013,0.025,2.85,,,,,,
2007-07-09 00:00:00,WW_36,6.3,28.1,7.37,6.186,0.87,1.89,1.51,44.01,452.0,8.0,0.0,4.12,141.0,111.4,0.71,4.2,0.0,0.0,0.0006,,<5.86,<4.85,18000.0,,1.0,0.0,0.0,0.0191,0.0173,0.19,0.184,0.0,0.0,51.5,49.5,0.0008,0.0011,2.0,0.002,0.0,0.21,0.025,0.007,0.0,18.0,17.464,0.0153,0.0119,0.0,,0.0,0.0,0.0,0.02,0.0,0.0,0.031,0.038,,,,,,,
2007-07-09 00:00:00,WW_101,7.0,24.8,7.38,7.545,1.06,2.02,1.56,46.89,460.0,10.0,3.0,5.9,140.0,119.9,0.76,4.3,6.0,0.003,0.001,0.0,,,8500.0,,1.0,0.0,0.0,0.0198,0.0178,0.188,0.184,0.0,0.0,54.01,51.92,0.0011,0.0014,2.0,0.002,0.0,0.25,0.029,0.007,0.0,18.76,18.357,0.0269,0.0207,0.05,,0.002,0.0008,0.0,0.0,0.0,0.0,0.035,0.042,,,,,,,
2007-07-09 00:00:00,WW_96,6.3,22.3,7.81,3.534,0.11,0.94,0.82,51.52,742.0,20.0,6.0,20.8,153.0,266.7,0.59,4.7,0.0,0.0,0.0,,<7.21,7.92,980.0,980.0,3.3,0.0,0.0,0.0397,0.0323,0.158,0.157,0.0,0.0,57.24,52.97,0.0021,0.0012,0.0,0.002,0.0,0.84,0.015,0.013,0.0,26.02,24.585,0.064,0.0319,0.06,,0.003,0.0014,0.0,0.02,0.0,0.0,0.039,0.018,2.42,,,,,,
2007-07-09 00:00:00,WW_92,5.2,30.2,7.34,4.225,0.29,1.11,0.51,57.27,448.0,16.0,4.0,6.02,118.0,98.9,0.59,3.8,0.0,0.0,0.0,0.0,,,110.0,,9.7,0.0,0.0,0.0217,0.0167,0.134,0.137,0.0,0.0,46.51,44.73,0.0025,0.001,2.0,0.002,0.0,0.42,0.014,0.01,0.0,16.23,15.96,0.0263,0.0177,0.05,,0.003,0.0017,0.0,0.0,0.0,0.0,0.03,0.022,,,,,,,
2007-07-16 00:00:00,WW_74,4.8,23.3,8.21,0.251,0.05,0.2,0.06,20.81,198.0,14.0,5.0,1.16,110.0,15.8,0.17,1.5,0.0,0.0,0.0,,<4.89,<4.58,210.0,260.0,0.9,0.0,0.0,0.0211,0.0201,0.042,0.036,0.007,0.0,34.17,31.5,0.0007,0.001,2.0,0.0,0.0,0.13,0.006,0.021,0.0,11.46,10.908,0.0111,0.0047,0.0,,0.0,0.0005,0.0,0.0,0.0008,0.0,0.094,0.019,1.72,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_100,6.9,23.1,8.38,0.308,0.06,0.12,0.06,24.07,188.0,6.0,4.0,1.94,114.0,17.4,0.17,1.5,7.0,0.0,0.0006,,<4.89,<4.58,70.0,80.0,1.0,0.0,0.0,0.0213,0.0193,0.031,0.031,0.005,0.0,34.0,30.74,0.0008,0.0008,0.0,0.002,0.0,0.11,0.004,0.013,0.0,11.46,10.511,0.0182,0.0142,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.015,2.51,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_39,7.1,22.8,7.99,2.115,0.3,0.75,0.31,33.56,280.0,13.0,4.0,4.72,117.0,45.2,0.27,2.2,0.0,0.0,0.0005,0.0,,,370.0,320.0,1.2,0.0,0.0,0.0216,0.0176,0.059,0.065,0.004,0.0,37.22,33.9,0.0014,0.0008,2.0,0.0,0.0,0.26,0.008,0.012,0.0,12.95,11.843,0.0195,0.0134,0.0,,0.0,0.0008,0.0,0.0,0.0,0.0,0.069,0.019,,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_108,6.2,27.3,7.82,2.582,0.37,2.21,0.38,29.42,284.0,17.0,0.0,6.33,115.0,51.3,0.3,2.3,6.0,0.0,0.0006,0.0,,,160.0,100.0,2.0,0.0,0.0,0.0231,0.0173,0.068,0.075,0.003,0.0,39.63,34.55,0.0029,0.0007,0.0,0.005,0.0,0.44,0.007,0.012,0.0,13.74,12.274,0.0229,0.0125,0.0,,0.002,0.0011,0.0,0.0,0.0,0.0,0.07,0.022,,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_99,5.4,27.5,7.62,3.047,0.43,0.97,0.4,32.54,332.0,9.0,0.0,4.69,118.0,62.1,0.35,2.6,0.0,0.0,0.0009,0.0,,,60.0,60.0,4.4,0.0,0.0,0.0217,0.0187,0.075,0.083,0.003,0.0,39.86,37.65,0.0012,0.0005,0.0,0.0,0.0,0.29,0.008,0.011,0.0,13.8,13.236,0.0165,0.0102,0.0,,0.002,0.0014,0.0,0.0,0.0,0.0,0.055,0.022,,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_40,6.1,26.1,7.79,2.767,0.38,0.8,0.46,30.81,306.0,13.0,0.0,4.81,115.0,54.0,0.29,2.4,0.0,0.0,0.0008,0.0,,,110.0,,3.2,0.0,0.0,0.023,0.0166,0.069,0.076,0.002,0.0,40.4,34.33,0.0029,0.0006,2.0,0.003,0.0,0.41,0.007,0.012,0.0,13.85,12.161,0.0233,0.0146,0.0,,0.002,0.0013,0.0,0.0,0.0,0.0,0.056,0.017,,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_75,5.5,28.8,7.2,3.473,0.44,0.93,0.56,36.46,364.0,22.0,4.0,10.8,118.0,78.9,0.4,3.0,6.0,0.0,0.0006,0.0,<5.58,<4.77,260.0,,6.9,0.0,0.0,0.0252,0.0179,0.094,0.099,0.002,0.0,43.45,38.19,0.0034,0.0007,2.0,0.004,0.0,0.56,0.009,0.013,0.0,15.15,13.54,0.0263,0.0099,0.0,,0.003,0.0023,0.0,0.0,0.0,0.0,0.079,0.036,,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_41,5.9,24.4,7.2,7.374,0.45,1.22,1.58,57.05,466.0,15.0,4.0,8.38,114.0,103.7,0.62,4.1,0.0,0.0,0.0011,0.0,<5.93,5.08,10000.0,,6.0,0.0,0.0,0.016,0.0129,0.158,0.167,0.002,0.0,46.98,42.3,0.0021,0.0011,2.0,0.0,0.0,0.26,0.023,0.01,0.0,16.33,15.109,0.0199,0.0132,0.0,,0.004,0.0035,0.0,0.0,0.0,0.0,0.057,0.03,,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_92,3.8,31.5,7.3,4.942,0.27,1.16,0.72,59.29,482.0,15.0,4.0,10.4,128.0,103.5,0.59,3.9,5.0,0.0,0.0011,0.0,<5.94,6.21,80.0,,13.0,0.0,0.0,0.0207,0.017,0.176,0.189,0.002,0.0,48.58,44.87,0.0018,0.0007,2.0,0.0,0.0,0.33,0.009,0.009,0.0,17.11,16.208,0.0241,0.0097,0.0,,0.003,0.0031,0.0,0.0,0.0,0.0,0.047,0.019,,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_42,5.2,26.5,7.37,4.767,0.7,1.78,0.79,53.19,458.0,12.0,4.0,8.7,125.0,102.2,0.61,4.1,0.0,0.0,0.0011,0.0,,,530.0,,17.5,0.0,0.0,0.019,0.0146,0.213,0.226,0.0,0.0,47.66,44.78,0.0032,0.001,0.0,0.0,0.0,0.37,0.019,0.009,0.0,16.85,16.282,0.0206,0.0125,0.0,,0.005,0.0045,0.0,0.0,0.0,0.0,0.05,0.024,,<2,<2,<2,<2,<2,<3
2007-07-16 00:00:00,WW_48,4.5,26.1,7.19,5.087,0.55,1.38,1.11,63.75,468.0,26.0,6.0,17.3,130.0,109.7,0.58,4.2,0.0,0.003,0.0008,0.0,,,550.0,,12.2,0.0,0.0,0.024,0.016,0.229,0.239,0.0,0.0,51.36,46.33,0.0045,0.0009,3.0,0.002,0.0,0.75,0.014,0.013,0.0,18.19,16.893,0.031,0.0147,0.0,,0.005,0.0042,0.0,0.0,0.0,0.0,0.06,0.027,,<2,<2,<2,<2,<2,<3
2007-07-23 00:00:00,WW_49,8.3,21.9,7.95,0.27,0.04,0.27,0.0,22.49,164.0,5.0,3.0,3.36,113.0,16.0,0.12,1.5,0.0,0.0,0.0008,,<4.95,<4.60,<10,<10,1.2,0.0,0.0,0.0221,0.0205,0.04,0.037,0.0,0.0,34.33,33.39,0.0017,0.0007,2.0,0.0,0.0,0.2,0.004,0.021,0.0,11.19,11.143,0.0138,0.0053,0.0,,0.0,0.0,0.0,0.0,0.0008,0.0,0.012,0.014,0.643,<2,<2,<2,<2,<2,<3
2007-07-23 00:00:00,WW_50,4.2,25.1,9.18,0.23,0.34,1.3,0.05,33.42,316.0,4.0,3.0,4.98,76.0,119.1,0.53,4.9,0.0,0.003,0.0008,,<5.44,9.56,930.0,1000.0,13.8,0.0,0.0,0.0563,0.055,0.162,0.164,0.008,0.0005,23.47,23.84,0.0011,0.001,0.0,0.0,0.0,0.12,0.015,0.015,0.0,7.01,6.523,0.0654,0.0059,0.0,,0.0,0.0,0.0,0.0,0.0006,0.0,0.043,0.033,0.7,<2,<2,<2,<2,<2,<3
2007-07-23 00:00:00,WW_86,5.7,23.9,7.67,0.8,0.42,1.79,0.62,100.67,546.0,16.0,10.0,9.32,195.0,126.7,0.56,5.9,0.0,0.0,0.0015,0.0,,,3900.0,3100.0,94.9,0.0,0.0,0.0209,0.0135,0.248,0.247,0.005,0.0005,63.43,61.7,0.0023,0.0006,0.0,0.003,0.0,1.06,0.048,0.016,0.004,24.42,24.973,0.094,0.0728,0.0,,0.004,0.0025,0.0,0.0,0.0,0.0,0.037,0.014,,<2,<2,<2,<2,<2,<3
