collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),hg_ll(ng/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes_(total)(ug/l),m__and/or_p_xylenes(ug/l),o_xylene(ug/l)
2007-05-07 00:00:00,ww_79,9.8,15.4,8.4,0.0,0.1,1.8,0.12,96.73,1172.0,33.0,10.0,18.4,235.0,469.9,0.21,5.0,6.0,0.0,0.0026,,<8.13,14.68,<10,20.0,52.2,0.0,0.0,0.0544,0.0506,0.083,*0.088,0.0,0.0003,83.76,88.8,0.0012,0.0,0.0,0.0,0.0,1.0,0.012,0.006,0.001,37.19,38.66,0.1127,0.0089,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.022,0.013,1.05,,,,,,
2007-05-07 00:00:00,ww_80,9.5,15.9,7.7,8.346,0.13,1.32,0.18,99.14,916.0,14.0,5.0,8.14,156.0,329.7,0.55,4.1,4.0,0.0,0.0026,,<9.03,13.05,40.0,20.0,21.8,0.0,0.0,0.0271,0.0259,0.178,0.186,0.0,0.0005,70.28,76.42,0.0006,0.0,0.0,0.003,0.002,0.39,0.029,0.004,0.002,28.85,29.911,0.0502,0.0193,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.021,0.027,0.0,,,,,,
2007-05-07 00:00:00,ww_18,10.9,16.3,7.8,8.573,0.1,1.09,0.18,86.01,884.0,12.0,6.0,5.41,152.0,313.3,0.58,4.0,0.0,0.003,0.0006,,<9.17,13.12,60.0,80.0,22.6,0.0,0.0,0.0264,0.0252,0.179,0.189,0.0,0.0004,70.23,79.07,0.0,0.0,0.0,0.003,0.002,0.29,0.023,0.003,0.002,29.04,30.778,0.0403,0.0209,0.0,,0.002,0.002,0.0,0.0,0.0,0.0,0.019,0.025,0.0,,,,,,
2007-05-07 00:00:00,ww_90,11.2,15.7,8.2,0.132,0.12,0.81,0.08,80.31,922.0,9.0,0.0,4.85,277.0,319.9,0.22,4.6,5.0,0.0,0.0007,,<8.48,8.1,20.0,,3.9,0.0,0.0,0.0728,0.0727,0.053,*0.055,0.0,0.0003,82.89,89.81,0.0,0.0,0.0,0.0,0.0,0.4,0.033,0.0,0.002,38.87,40.755,0.0602,0.0435,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.009,0.0,,,,,,
2007-05-07 00:00:00,ww_110,9.6,15.5,7.9,0.383,0.14,2.59,0.11,175.94,1160.0,8.0,6.0,8.04,307.0,340.1,0.26,15.4,5.0,0.0,0.0004,,<8.46,9.16,1100.0,,24.7,0.0,0.0,0.053,0.0515,0.085,*0.092,0.0,0.0006,115.38,121.84,0.0,0.0,0.0,0.0,0.0,0.97,0.303,0.003,0.002,47.49,49.347,0.0876,0.0786,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.041,0.016,0.862,,,,,,
2007-05-07 00:00:00,ww_89,9.5,16.8,7.5,8.183,0.19,1.35,2.37,82.59,670.0,7.0,0.0,3.89,183.0,178.9,0.68,6.4,5.0,0.006,0.0051,,<8.64,8.64,40.0,,2.9,0.0,0.0,0.0294,0.0295,0.242,0.26,0.0,0.0004,67.11,71.78,0.0006,0.0007,0.0,0.008,0.007,0.18,0.043,0.003,0.001,27.59,29.043,0.0176,0.0131,0.0,,0.003,0.0026,0.0,0.0,0.0,0.0,0.035,0.041,0.0,,,,,,
2007-05-07 00:00:00,ww_64,9.8,18.6,7.8,9.578,0.32,1.91,2.55,89.6,748.0,33.0,10.0,13.2,198.0,209.3,0.64,6.1,4.0,0.006,0.0033,,<8.58,8.49,20.0,,15.2,0.0,0.0,0.0346,0.0294,0.211,0.232,0.0,0.0003,74.06,74.54,0.0013,0.0,0.0,0.006,0.004,0.8,0.023,0.004,0.002,30.96,30.27,0.0528,0.0411,0.0,,0.004,0.0037,0.0,0.0,0.0,0.0,0.035,0.032,4.27,,,,,,
2007-05-07 00:00:00,ww_92,5.3,22.6,7.6,5.895,0.52,1.66,0.7,101.0,760.0,15.0,0.0,4.19,201.0,216.1,0.6,4.6,3.0,0.0,0.0014,0.0,,,30.0,,19.4,0.0,0.0,0.028,0.027,0.225,0.248,0.0,0.0,70.2,76.74,0.0013,0.0009,0.0,0.002,0.0,0.34,0.024,0.006,0.001,27.98,29.548,0.04,0.0346,0.05,,0.004,0.0037,0.0,0.0,0.0,0.0,0.024,0.028,,,,,,,
2007-05-14 00:00:00,ww_31,7.3,16.2,7.5,0.136,0.19,1.4,0.13,77.32,1050.0,23.0,7.0,12.9,261.0,379.4,0.28,5.3,5.0,0.0,0.001,,<7.51,5.2,220.0,,6.2,0.0,0.0,0.0493,0.0471,0.091,0.096,0.0,0.0004,83.03,84.57,0.0035,0.0011,0.0,0.0,0.0,0.62,0.032,0.003,0.003,40.82,42.873,0.1213,0.113,0.0,,0.004,0.0,0.0,0.0,0.0,0.0,0.013,0.014,6.88,,,,,,
2007-05-14 00:00:00,ww_32,7.5,16.1,8.2,0.276,0.33,1.26,0.13,34.2,1100.0,21.0,4.0,18.3,257.0,398.9,0.29,4.7,0.0,0.0,0.001,,<7.40,8.26,690.0,,15.6,0.0,0.0,0.0593,0.0526,0.115,0.116,0.0,0.0003,94.83,90.72,0.0006,0.0,0.0,0.002,0.0,1.04,0.02,0.007,0.005,41.33,41.106,0.1567,0.1301,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.018,0.013,5.17,,,,,,
2007-05-14 00:00:00,ww_105,8.2,16.7,8.2,5.057,0.07,1.23,1.15,70.14,792.0,19.0,8.0,21.7,189.0,249.1,0.53,4.3,0.0,0.0,0.0008,,<8.40,10.68,200.0,,21.2,0.0,0.0,0.0327,0.0288,0.15,0.154,0.0,0.0003,68.96,66.61,0.0,0.0,2.0,0.003,0.003,0.41,0.019,0.003,0.005,31.67,31.722,0.0499,0.0109,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.027,0.029,1.02,,,,,,
2007-05-14 00:00:00,ww_104,7.7,18.0,8.2,4.95,0.14,1.25,1.12,71.41,832.0,0.0,8.0,10.2,196.0,267.9,0.51,4.2,0.0,0.0,0.0009,,<8.68,9.08,230.0,,16.8,0.0,0.0,0.035,0.0314,0.15,0.153,0.0,0.0004,71.31,71.03,0.0,0.0008,0.0,0.003,0.002,0.41,0.019,0.004,0.003,33.29,34.043,0.0578,0.0236,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.026,0.028,3.87,,,,,,
2007-05-14 00:00:00,ww_103,8.1,17.4,7.6,4.263,0.18,1.41,0.58,81.3,1262.0,17.0,8.0,11.9,226.0,452.2,0.46,4.1,0.0,0.0,0.0008,,<7.34,8.51,240.0,,22.3,0.0,0.0,0.0532,0.0486,0.195,0.198,0.0,0.0,93.66,92.69,0.002,0.0,0.0,0.003,0.002,0.41,0.01,0.005,0.004,40.76,41.759,0.0592,0.0166,0.0,,0.003,0.0,0.0,0.0,0.0,0.0,0.018,0.016,9.21,,,,,,
2007-05-14 00:00:00,ww_34,7.3,15.7,7.5,3.888,0.11,1.17,0.89,70.69,902.0,15.0,8.0,10.7,202.0,305.6,0.49,4.1,0.0,0.0,0.0012,,7.07,9.56,390.0,,16.2,0.0,0.0,0.0389,0.0356,0.145,0.15,0.0,0.0003,73.89,73.86,0.0008,0.0,0.0,0.002,0.002,0.46,0.017,0.003,0.005,34.22,34.996,0.0597,0.0302,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.022,0.02,2.24,,,,,,
2007-05-14 00:00:00,ww_37,7.4,16.5,7.7,7.046,0.73,1.95,1.41,60.51,602.0,6.0,3.0,5.82,149.0,165.4,0.66,4.3,0.0,0.004,0.0033,3.8,,,21000.0,18000.0,1.4,0.0,0.0,0.0259,0.0229,0.162,0.156,0.0,0.0003,59.53,55.24,0.0,0.0,0.0,0.003,0.002,0.17,0.026,0.003,0.005,22.63,21.656,0.0154,0.0105,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.031,0.033,,,,,,,
2007-05-14 00:00:00,ww_73,7.1,16.7,7.6,5.731,0.42,1.34,1.24,53.54,590.0,7.0,5.0,7.33,151.0,161.3,0.7,4.4,0.0,0.007,0.0047,0.0,,,4000.0,4900.0,2.1,0.0,0.0,0.0258,0.0231,0.169,0.175,0.0,0.0003,59.1,58.45,0.0007,0.0,0.0,0.002,0.0,0.19,0.031,0.004,0.003,22.1,22.299,0.0161,0.0121,0.0,,0.003,0.0,0.0,0.0,0.0,0.0,0.032,0.032,,,,,,,
2007-05-14 00:00:00,ww_46,5.7,16.7,7.8,6.207,0.7,2.1,1.22,52.68,574.0,14.0,5.0,12.4,149.0,158.7,0.67,4.1,0.0,0.003,0.0013,0.0,,,2000.0,780.0,7.8,0.0,0.0,0.0255,0.0212,0.157,0.16,0.0,0.0,59.47,58.01,0.0019,0.0007,0.0,0.004,0.0,0.38,0.026,0.004,0.004,22.35,22.193,0.0871,0.0189,0.0,,0.004,0.0027,0.0,0.0,0.0,0.0,0.037,0.032,,,,,,,
2007-05-14 00:00:00,ww_35,9.8,14.4,7.8,0.285,0.09,0.9,0.08,23.28,182.0,23.0,7.0,13.0,112.0,17.1,0.13,1.5,0.0,0.0,0.0006,,<2.67,<4.39,50.0,60.0,6.2,0.0,0.0,0.0221,0.0206,0.026,0.03,0.0,0.0,35.24,34.34,0.0005,0.0,0.0,0.0,0.0,0.4,0.005,0.0,0.003,12.28,12.168,0.0148,0.0055,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.013,3.56,,,,,,
2007-05-14 00:00:00,ww_102,8.7,14.6,8.0,0.281,0.11,0.39,0.07,23.94,208.0,17.0,6.0,12.1,114.0,20.4,0.14,1.6,0.0,0.0,0.0009,0.0,<2.72,<4.41,40.0,20.0,1.4,0.0,0.0,0.0229,0.0208,0.024,0.029,0.0,0.0,35.57,34.72,0.0005,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.002,12.31,12.305,0.0327,0.0116,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.01,2.42,,,,,,
2007-05-14 00:00:00,ww_36,8.3,17.9,7.2,5.702,0.67,1.89,1.41,47.17,482.0,5.0,5.0,5.31,142.0,130.1,0.69,4.3,0.0,0.004,0.0021,0.0,<3.38,6.48,14000.0,14000.0,2.1,0.0,0.0,0.0227,0.0216,0.165,0.17,0.0,0.0,53.33,53.64,0.0,0.0,0.0,0.002,0.002,0.15,0.022,0.0,0.003,19.44,19.958,0.0172,0.0121,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.035,0.037,,,,,,,
2007-05-14 00:00:00,ww_101,7.2,16.9,7.2,6.895,0.91,2.52,1.5,49.52,546.0,9.0,0.0,4.37,143.0,140.8,0.74,4.3,0.0,0.004,0.0031,0.0,,,16000.0,20000.0,1.7,0.0,0.0,0.023,0.0223,0.167,0.175,0.0,0.0,54.95,57.3,0.0005,0.0007,0.0,0.003,0.002,0.17,0.045,0.0,0.002,20.11,21.11,0.0165,0.0141,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.036,0.04,,,,,,,
2007-05-14 00:00:00,ww_96,10.1,17.4,8.3,4.568,0.1,0.99,0.88,69.2,948.0,6.0,0.0,5.22,208.0,325.4,0.45,4.4,0.0,0.0,0.0008,,<3.57,5.39,330.0,,16.2,0.0,0.0,0.0396,0.0385,0.157,0.167,0.0,0.0003,76.64,80.35,0.0,0.001,0.0,0.003,0.002,0.23,0.015,0.003,0.003,35.06,37.599,0.0378,0.0163,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.021,0.02,1.95,,,,,,
2007-05-14 00:00:00,ww_92,4.5,26.2,7.39,5.403,0.54,1.59,0.62,91.48,718.0,8.0,3.0,5.35,172.0,193.2,0.71,5.1,0.0,0.003,0.0016,3.8,,,<10,,14.6,0.0,0.0,0.0252,0.0232,0.246,0.257,0.0,0.0,69.58,71.39,0.0013,0.0,0.0,0.003,0.002,0.32,0.022,0.0,0.002,26.49,27.721,0.0409,0.0331,0.0,,0.006,0.0041,0.0,0.0,0.0,0.0,0.032,0.027,,,,,,,
2007-05-21 00:00:00,ww_74,8.8,15.6,7.9,1.062,0.13,0.51,0.18,31.02,270.0,6.0,6.0,2.05,123.0,52.1,0.2,1.9,0.0,0.0,0.0011,,<2.86,<4.48,<10,,5.8,0.0,0.0,0.0211,0.0208,0.054,0.063,0.0,0.0003,38.62,38.72,0.0,0.0,0.0,0.002,0.002,0.07,0.006,0.0,0.0,13.84,13.966,0.0052,0.003,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.017,0.793,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_100,6.2,17.1,7.4,3.499,0.49,1.48,0.58,44.11,436.0,6.0,4.0,3.1,134.0,120.3,0.43,3.5,0.0,0.0,0.0015,,<3.30,<4.69,50.0,,5.5,0.0,0.0,0.0225,0.021,0.1,0.107,0.0,0.0003,49.85,48.48,0.0,0.0,0.0,0.003,0.002,0.14,0.018,0.003,0.0,18.08,17.902,0.019,0.0156,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.023,0.026,2.47,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_39,5.7,15.2,7.4,4.888,0.68,1.51,0.88,50.89,518.0,13.0,6.0,4.64,147.0,149.6,0.56,3.8,0.0,0.0,0.0017,3.2,,,190.0,,5.4,0.0,0.0,0.0238,0.0209,0.122,0.132,0.0,0.0,55.68,53.82,0.0014,0.0,2.0,0.003,0.0,0.27,0.023,0.0,0.0,20.22,19.998,0.0246,0.0194,0.0,,0.104,0.0025,0.0,0.0,0.0,0.0,0.031,0.028,,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_108,6.0,16.3,7.3,4.031,0.65,1.52,0.69,51.48,498.0,19.0,6.0,8.83,131.0,152.4,0.49,5.1,0.0,0.0,0.0013,0.0,,,<10,,5.6,0.0,0.0,0.0249,0.0208,0.114,0.123,0.0,0.0004,52.72,49.65,0.0014,0.0,0.0,0.006,0.003,0.32,0.026,0.004,0.001,18.92,18.284,0.0299,0.0227,0.0,,0.003,0.0022,0.0,0.0,0.0,0.0,0.034,0.027,,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_99,4.7,18.0,7.3,3.696,0.98,1.93,0.76,48.71,508.0,10.0,4.0,5.92,137.0,157.7,0.5,5.1,0.0,0.0,0.002,0.0,,,40.0,,7.6,0.0,0.0,0.0235,0.0204,0.116,0.125,0.0,0.0,50.98,49.34,0.0,0.0,2.0,0.003,0.0,0.31,0.031,0.003,0.0,18.17,18.123,0.0328,0.027,0.0,,0.003,0.0025,0.0,0.0,0.0,0.0,0.026,0.024,,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_40,4.8,21.8,7.4,3.732,0.92,2.03,0.78,48.02,514.0,17.0,7.0,8.98,138.0,158.6,0.49,4.9,3.0,0.0,0.0016,3.5,,,60.0,,6.5,0.0,0.0,0.0239,0.0202,0.115,0.125,0.0,0.0,50.87,49.63,0.0009,0.0,0.0,0.004,0.0,0.38,0.031,0.004,0.0,18.35,18.343,0.0345,0.0253,0.0,,0.003,0.002,0.0,0.0,0.0,0.0,0.031,0.025,,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_75,4.0,26.2,7.44,4.327,1.15,2.13,1.03,56.39,558.0,16.0,6.0,8.59,150.0,163.7,0.61,4.8,0.0,0.0,0.0016,0.0,<3.53,5.2,80.0,70.0,15.8,0.0,0.0,0.0242,0.0202,0.146,0.158,0.0,0.0,55.68,55.34,0.0008,0.0,0.0,0.003,0.0,0.4,0.02,0.004,0.001,20.61,20.789,0.0361,0.0236,0.0,,0.004,0.0031,0.0,0.0,0.0,0.0,0.03,0.027,,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_41,5.3,23.3,7.5,5.055,0.77,1.82,0.68,64.06,570.0,14.0,7.0,4.64,146.0,163.3,0.69,4.4,0.0,0.003,0.0022,0.0,<3.55,6.85,1300.0,1200.0,6.6,0.0,0.0,0.0215,0.0189,0.166,0.173,0.0,0.0004,59.44,57.08,0.0,0.0,0.0,0.0,0.0,0.22,0.021,0.0,0.0,21.59,21.328,0.0287,0.0199,0.0,,0.004,0.0036,0.0,0.0,0.0,0.0,0.025,0.029,,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_92,3.8,23.9,7.52,3.932,0.78,1.89,0.8,87.62,598.0,9.0,5.0,5.73,159.0,166.8,0.65,5.3,4.0,0.0,0.002,0.0,<3.66,5.88,50.0,30.0,5.8,0.0,0.0,0.0214,0.0191,0.181,0.187,0.0,0.0,63.12,61.33,0.0,0.0,0.0,0.0,0.0,0.21,0.019,0.0,0.0,23.25,22.958,0.0394,0.0303,0.0,,0.005,0.0039,0.0,0.0,0.0,0.0,0.024,0.027,,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_42,4.2,21.4,7.31,4.75,1.65,2.87,0.42,81.55,638.0,14.0,7.0,3.48,160.0,182.5,0.8,5.5,0.0,0.003,0.0024,0.0,,,430.0,370.0,8.1,0.0,0.0,0.0197,0.0181,0.242,0.249,0.0,0.0003,61.69,60.61,0.0006,0.0008,0.0,0.0,0.0,0.17,0.026,0.0,0.0,22.45,22.303,0.0251,0.0226,0.0,,0.007,0.0058,0.0,0.0,0.0,0.0,0.033,0.039,,<2,<2,<2,<2,<2,<3
2007-05-21 00:00:00,ww_48,3.6,22.1,7.36,4.439,0.99,2.28,0.64,103.07,674.0,21.0,9.0,6.42,168.0,179.9,0.71,5.3,0.0,0.003,0.0015,0.0,,,160.0,60.0,9.8,0.0,0.0,0.0227,0.0204,0.209,0.225,0.0,0.0003,65.35,64.56,0.0009,0.0,0.0,0.0,0.0,0.31,0.023,0.003,0.0,23.95,24.263,0.0345,0.0288,0.0,,0.005,0.005,0.0,0.0,0.0,0.0,0.031,0.032,,<2,<2,<2,<2,<2,<3
2007-05-29 00:00:00,ww_49,9.3,19.8,7.66,0.318,0.07,0.48,0.06,25.82,200.0,8.0,5.0,3.94,110.0,26.6,0.12,1.3,0.0,0.0,0.0014,,<4.84,5.33,<10,,1.2,0.0,0.0,0.0202,0.0194,0.04,0.046,0.0,0.0005,34.27,33.57,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,11.61,11.517,0.0153,0.0052,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.01,0.614,<2,<2,<2,<2,<2,<3
2007-05-29 00:00:00,ww_50,8.5,23.2,8.55,0.021,0.05,0.84,0.07,46.24,292.0,17.0,8.0,6.5,106.0,60.4,0.28,4.4,0.0,0.0,0.0005,,<5.15,5.86,140.0,,7.7,0.0,0.0,0.0312,0.0292,0.186,0.186,0.0,0.0004,35.77,34.05,0.0,0.0,0.0,0.0,0.0,0.09,0.021,0.0,0.0,12.74,12.348,0.0571,0.0033,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.007,0.0,<2,<2,<2,<2,<2,<3
