collect,sampling,do,temp,ph,no2+no3,nh3_n,tkn,tot_p,so4,tds,ss,vss,turb,alk,cl,f,toc,phenol,cn,cn_wad,fog,radiochem,radiochem,fec_col,e_coli,chloroph,as_tot,as_sol,ba_tot,ba_sol,b_tot,b_sol,cd_tot,cd_sol,ca_tot,ca_sol,cr_tot,cr_sol,cr6,cu_tot,cu_sol,fe_tot,fe_sol,pb_tot,pb_sol,mg_tot,mg_sol,mn_tot,mn_sol,hg_tot,hg_sol,ni_tot,ni_sol,se_tot,se_sol,ag_tot,ag_sol,zn_tot,zn_sol,hg_ll,benzene,ethylbenzene,toluene,xylenes_(total),m__and/or_p_xylenes,o_xylene
2007-06-04 00:00:00,ww_109,6.1,21.4,7.4,7.106,0.14,1.28,0.91,93.53,738.0,29.0,8.0,17.8,136.0,267.5,0.72,4.5,0.0,0.0,0.0011,,<6.01,11.96,540.0,,3.3,0.0,0.0,0.037,0.03,0.214,0.204,0.0,0.0005,65.18,59.99,0.002,0.0009,0.0,0.005,0.003,0.63,0.024,0.014,0.0,26.55,26.227,0.0781,0.0523,0.0,,0.004,0.0039,0.0,0.0,0.0006,0.0,0.038,0.033,,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_22,7.4,19.7,7.5,4.877,0.11,1.23,0.94,85.66,714.0,20.0,6.0,12.8,158.0,238.3,0.68,4.9,0.0,0.015,0.0012,,<5.87,10.87,1800.0,750.0,3.6,0.0,0.0,0.041,0.0333,0.19,0.184,0.0,0.0,61.48,56.38,0.0012,0.001,0.0,0.003,0.002,0.36,0.018,0.009,0.0,26.39,25.425,0.0646,0.0354,0.0,,0.003,0.0024,0.0,0.0,0.0006,0.0,0.03,0.026,1.94,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_23,5.6,22.7,7.0,4.835,0.11,1.18,0.76,98.29,762.0,18.0,6.0,14.1,165.0,245.2,0.57,5.1,0.0,0.005,0.0011,,<6.06,8.74,140.0,50.0,3.8,0.0,0.0,0.0436,0.0374,0.208,0.197,0.0,0.0,68.18,63.43,0.0017,0.0011,0.0,0.003,0.0,0.36,0.015,0.009,0.0,27.97,28.327,0.0637,0.0406,0.0,,0.004,0.0027,0.0,0.0,0.0,0.0,0.031,0.031,1.75,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_29,5.7,22.9,7.9,5.242,0.09,1.31,0.91,105.03,808.0,40.0,10.0,30.8,192.0,256.5,0.71,5.0,0.0,0.0,0.0015,,<6.38,12.75,90.0,90.0,11.9,0.0,0.0,0.0467,0.0394,0.206,0.207,0.0,0.0,71.93,70.46,0.0025,0.0011,0.0,0.004,0.0,0.65,0.012,0.009,0.0,32.85,32.207,0.0733,0.0303,0.0,,0.003,0.0028,0.0,0.0,0.0,0.0,0.037,0.028,4.54,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_91,6.9,23.0,7.9,4.584,0.11,1.45,0.93,97.87,812.0,62.0,15.0,39.3,190.0,261.0,0.52,5.0,0.0,0.0,0.001,,<4.87,14.52,40.0,50.0,26.1,0.0,0.0,0.0508,0.0392,0.208,0.197,0.0,0.0,74.98,67.21,0.0029,0.001,0.0,0.005,0.0,0.8,0.007,0.015,0.0,33.14,31.317,0.0988,0.0242,0.0,,0.004,0.0023,0.0,0.0,0.0,0.0,0.038,0.022,8.08,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_79,6.3,22.6,7.78,0.0,0.1,1.69,0.15,76.87,1068.0,41.0,12.0,32.7,148.0,466.1,0.42,5.9,0.0,0.0,0.0005,,<5.06,8.3,20.0,,39.7,0.0,0.0,0.0415,0.0341,0.087,0.091,0.0,0.0,59.87,57.56,0.0021,0.0009,0.0,0.003,0.0,1.61,0.021,0.012,0.0,27.38,27.731,0.1483,0.0104,0.0,,0.002,0.001,0.0,0.0,0.0,0.0,0.022,0.011,1.0,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_80,7.2,20.8,7.57,7.551,0.11,1.23,0.2,88.66,880.0,11.0,5.0,4.74,128.0,319.2,0.65,4.5,0.0,0.003,0.0018,,<4.92,11.69,970.0,,11.1,0.0,0.0,0.0286,0.0248,0.2,0.189,0.0,0.0,67.39,62.96,0.0011,0.0012,0.0,0.003,0.002,0.31,0.034,0.007,0.0,26.44,26.516,0.0642,0.0151,0.0,,0.002,0.0017,0.0,0.0,0.0,0.0,0.027,0.027,0.0,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_18,6.9,20.6,7.67,7.045,0.14,1.09,0.29,86.22,862.0,13.0,5.0,8.42,129.0,337.3,0.62,4.7,0.0,0.003,0.0021,,<4.94,10.82,8200.0,,9.6,0.0,0.0,0.0295,0.0259,0.176,0.171,0.0,0.0,66.17,61.98,0.0013,0.0009,0.0,0.004,0.003,0.41,0.028,0.009,0.0,26.47,25.602,0.0609,0.0234,0.0,,0.002,0.0022,0.0,0.0,0.0,0.0,0.03,0.033,2.4,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_90,7.2,20.3,7.68,0.179,0.15,1.16,0.08,59.17,936.0,11.0,0.0,7.69,219.0,355.5,0.29,5.9,0.0,0.0,0.0009,,<4.47,6.67,430.0,,3.7,0.0,0.0,0.1165,0.1089,0.059,0.065,0.0,0.0004,69.63,68.39,0.0005,0.0008,0.0,0.0,0.0,0.55,0.045,0.009,0.0,31.3,32.749,0.1114,0.0841,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.016,1.03,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_110,4.1,20.6,7.65,0.31,0.27,1.92,0.22,10.53,432.0,38.0,12.0,22.7,89.0,152.4,0.2,11.8,0.0,0.003,0.0011,,<3.80,6.89,53000.0,,12.2,0.0,0.0,0.03,0.0212,0.05,0.057,0.0,0.0,33.64,30.84,0.0028,0.0017,2.0,0.005,0.002,1.94,0.411,0.01,0.0,11.19,10.167,0.1225,0.0822,0.0,,0.002,0.0008,0.0,0.0,0.0009,0.0,0.036,0.016,3.59,<2,<2,2.5,<2,<2,<3
2007-06-04 00:00:00,ww_89,7.0,20.5,7.59,6.036,0.17,2.15,2.03,48.8,550.0,19.0,7.0,13.8,127.0,167.4,0.57,8.0,0.0,0.005,0.0031,,<4.11,9.67,20000.0,,5.4,0.0,0.0,0.0299,0.025,0.191,0.185,0.0,0.0,49.21,45.77,0.0015,0.0016,0.0,0.007,0.006,0.59,0.133,0.01,0.0,18.25,17.391,0.0671,0.0517,0.0,,0.002,0.0012,0.0,0.0,0.0006,0.0,0.042,0.037,3.68,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_64,7.5,20.8,7.83,9.154,0.08,2.37,2.67,75.16,624.0,54.0,13.0,33.0,140.0,174.9,0.75,6.6,0.0,0.005,0.0024,,<4.36,9.27,890.0,,30.5,0.0,0.0,0.0339,0.0244,0.236,0.229,0.0,0.0,58.41,53.94,0.0024,0.0011,0.0,0.008,0.005,1.55,0.023,0.01,0.0,22.35,20.849,0.0686,0.0303,0.0,,0.005,0.0025,0.0,0.0,0.0,0.0,0.046,0.041,5.08,<2,<2,<2,<2,<2,<3
2007-06-04 00:00:00,ww_92,6.2,27.3,7.3,5.113,0.79,1.99,0.77,93.68,522.0,11.0,5.0,6.81,128.0,136.8,0.67,5.0,3.0,0.0,0.0017,0.0,,,150.0,,12.4,0.0,0.0,0.0218,0.0171,0.222,0.211,0.0,0.0,54.95,49.52,0.0019,0.001,2.0,0.003,0.0,0.32,0.017,0.011,0.0,19.31,17.947,0.0475,0.0351,0.0,,0.004,0.0033,0.0,0.0,0.0,0.0,0.032,0.027,,,,,,,
2007-06-11 00:00:00,ww_31,5.6,21.8,7.72,0.173,0.29,1.38,0.15,34.2,1082.0,12.0,5.0,11.1,179.0,459.9,0.32,5.5,3.0,0.0,0.0,,<4.79,6.33,710.0,,8.3,0.0,0.0,0.0448,0.0432,0.114,0.135,0.0,0.0,59.92,63.02,0.0021,0.0007,0.0,0.002,0.0,0.68,0.047,0.007,0.0,28.66,30.319,0.1104,0.0905,0.0,,0.002,0.0015,0.0,0.0,0.0,0.0,0.016,0.012,0.84,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_32,5.8,20.8,7.68,0.472,0.32,1.3,0.15,55.81,1034.0,9.0,0.0,11.2,191.0,438.0,0.34,4.7,0.0,0.0,0.0,,<4.85,<4.65,670.0,,2.5,0.0,0.0,0.0492,0.0444,0.112,0.117,0.0,0.0005,72.0,68.75,0.0011,0.0007,0.0,0.0,0.0,0.7,0.062,0.009,0.0,27.8,27.489,0.0945,0.0804,0.0,,0.0,0.0006,0.0,0.0,0.0,0.0,0.013,0.01,1.75,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_105,7.6,19.5,8.01,4.75,0.08,1.63,1.17,60.38,782.0,19.0,9.0,13.0,179.0,270.1,0.65,5.3,3.0,0.0,0.0006,,<4.84,8.8,2600.0,,16.6,0.0,0.0,0.0343,0.0284,0.145,0.146,0.0,0.0,65.98,59.35,0.0012,0.0007,0.0,0.002,0.0,0.55,0.016,0.011,0.0,29.19,27.367,0.0498,0.0105,0.0,,0.0,0.0011,0.0,0.0,0.0,0.0,0.025,0.021,1.49,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_104,6.1,18.9,8.09,3.663,0.18,1.91,0.98,62.92,824.0,18.0,6.0,14.3,184.0,291.7,0.51,4.7,0.0,0.0,0.0,,<4.96,8.66,11000.0,,10.1,0.0,0.0,0.0367,0.033,0.137,0.141,0.0,0.0,65.99,64.41,0.0014,0.0007,0.0,0.002,0.0,0.51,0.021,0.004,0.0,29.62,29.704,0.0697,0.0359,0.0,,0.002,0.0011,0.0,0.0,0.0,0.0,0.028,0.019,1.58,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_103,6.2,21.6,7.66,2.508,0.11,1.39,0.54,69.61,1024.0,3.0,0.0,6.72,195.0,410.3,0.52,4.2,0.0,0.0,0.0,,<5.90,12.08,200.0,,20.5,0.0,0.0,0.0543,0.0499,0.147,0.146,0.0,0.0,77.04,73.76,0.0011,0.0009,4.0,0.0,0.0,0.27,0.014,0.005,0.0,30.75,30.53,0.0569,0.0258,0.0,,0.0,0.001,0.0,0.0,0.0,0.0,0.014,0.014,1.37,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_34,6.3,21.1,7.86,3.006,0.11,1.34,0.84,62.17,840.0,18.0,0.0,13.2,180.0,328.0,0.44,4.7,0.0,0.0,0.0,,<6.58,8.52,450.0,,6.3,0.0,0.0,0.0389,0.0349,0.133,0.137,0.0,0.0,64.45,62.98,0.0016,0.0008,0.0,0.002,0.0,0.88,0.024,0.01,0.004,29.55,29.764,0.0779,0.0376,0.0,,0.002,0.0006,0.0,0.0,0.0,0.0,0.022,0.016,3.08,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_37,6.9,20.6,7.37,7.212,0.88,2.03,1.41,47.17,476.0,10.0,0.0,7.3,135.0,136.2,0.82,3.6,0.0,0.0,0.0008,0.0,,,5600.0,,1.8,0.0,0.0,0.0244,0.0198,0.156,0.154,0.0,0.0,53.74,49.01,0.0014,0.0006,0.0,0.003,0.0,0.4,0.025,0.007,0.0,19.47,18.397,0.0208,0.0111,0.0,,0.002,0.0009,0.0,0.0,0.0,0.0,0.033,0.028,,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_73,6.9,21.1,7.36,6.675,0.45,1.72,1.16,49.22,500.0,14.0,4.0,9.92,134.0,143.9,0.68,3.4,0.0,0.0,0.0006,0.0,,,3600.0,,0.7,0.0,0.0,0.0245,0.0208,0.141,0.142,0.0,0.0004,54.83,50.26,0.0012,0.0006,2.0,0.002,0.0,0.35,0.021,0.008,0.0,19.65,19.094,0.0225,0.016,0.0,,0.0,0.0018,0.0,0.0,0.0,0.0,0.029,0.028,,<2,<2,2.2,<2,<2,<3
2007-06-11 00:00:00,ww_46,6.0,22.3,7.35,6.013,0.59,1.64,1.11,52.33,522.0,9.0,3.0,10.9,147.0,152.7,0.86,3.8,0.0,0.0,0.0011,0.0,,,370.0,,2.4,0.0,0.0,0.0261,0.0214,0.154,0.155,0.0,0.0,55.31,54.48,0.0019,0.0005,0.0,0.003,0.0,0.36,0.026,0.009,0.0,20.38,20.488,0.0266,0.022,0.0,,0.003,0.0027,0.0,0.0,0.0,0.0,0.039,0.035,,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_35,9.5,17.0,8.1,0.218,0.04,0.46,0.0,23.62,164.0,9.0,4.0,6.1,110.0,13.3,0.34,1.3,0.0,0.0,0.0004,,<3.79,5.38,60.0,,4.1,0.0,0.0,0.0195,0.0183,0.027,0.028,0.0,0.0,34.2,32.45,0.001,0.0006,0.0,0.0,0.0,0.16,0.006,0.004,0.0,11.5,11.213,0.0053,0.0017,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.014,0.0,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_102,8.4,18.9,8.0,0.206,0.07,0.68,0.0,23.92,158.0,16.0,0.0,14.6,107.0,14.1,0.19,1.3,0.0,0.0,0.0,0.0,<3.93,7.04,80.0,,4.9,0.0,0.0,0.0214,0.0182,0.037,0.026,0.0,0.0,34.29,32.09,0.0009,0.0006,0.0,0.0,0.0,0.42,0.01,0.006,0.0,11.82,11.054,0.0132,0.0088,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.019,2.6,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_36,8.9,19.2,7.5,5.623,0.76,1.9,1.25,41.78,394.0,9.0,0.0,6.73,124.0,89.4,0.76,3.3,0.0,0.0,0.0008,0.0,<4.71,9.43,9600.0,,1.4,0.0,0.0,0.0202,0.0189,0.145,0.147,0.0,0.0,45.85,45.22,0.0007,0.0007,3.0,0.002,0.0,0.26,0.02,0.006,0.005,16.2,16.37,0.0128,0.0082,0.0,,0.0,0.0005,0.0,0.0,0.0,0.0,0.034,0.034,,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_101,6.6,20.3,7.3,7.416,1.02,2.22,1.44,44.55,434.0,11.0,0.0,7.21,126.0,106.1,0.72,3.5,0.0,0.0,0.0006,0.0,,,5900.0,,1.7,0.0,0.0,0.0211,0.0178,0.156,0.159,0.0,0.0,50.62,45.73,0.0008,0.0008,0.0,0.003,0.0,0.27,0.026,0.008,0.0,17.81,16.732,0.0129,0.0084,0.0,,0.0,0.0012,0.0,0.0,0.0,0.0,0.032,0.032,,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_96,6.0,21.2,7.9,3.801,0.1,1.2,0.82,65.58,908.0,23.0,4.0,20.6,191.0,346.1,0.49,4.5,0.0,0.0,0.0005,,<5.73,8.06,5200.0,,3.9,0.0,0.0,0.0419,0.0381,0.135,0.139,0.0,0.0,67.69,67.55,0.0013,0.0006,3.0,0.003,0.0,0.54,0.016,0.007,0.0,31.18,31.253,0.1013,0.0643,0.19,,0.0,0.001,0.0,0.0,0.0,0.0,0.028,0.024,5.78,<2,<2,<2,<2,<2,<3
2007-06-11 00:00:00,ww_92,8.2,28.4,7.18,5.425,0.82,1.94,0.78,89.18,560.0,10.0,5.0,7.54,137.0,146.9,0.73,9.3,0.0,0.003,0.001,0.0,,,200.0,,8.6,0.0,0.0,0.0212,0.0177,0.2,0.203,0.0,0.0,54.85,53.24,0.0015,0.0009,2.0,0.003,0.0,0.38,0.016,0.008,0.0,19.73,19.329,0.0374,0.0285,0.0,,0.004,0.0042,0.0,0.0,0.0,0.0,0.031,0.026,,,,,,,
2007-06-18 00:00:00,ww_74,9.5,25.1,7.98,0.215,0.05,0.08,0.0,22.29,180.0,0.0,0.0,1.77,111.0,18.9,0.15,1.6,0.0,0.0,0.0009,,<3.93,4.52,810.0,,0.6,0.0,0.0,0.0208,0.0199,0.043,0.044,0.0,0.0,33.74,31.88,0.0011,0.0008,0.0,0.003,0.0,0.18,0.008,0.005,0.0,12.12,11.562,0.0065,0.004,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.018,0.0,,,,,,
2007-06-18 00:00:00,ww_100,8.7,24.5,8.14,0.246,0.08,0.44,0.0,22.85,170.0,7.0,0.0,1.05,104.0,15.7,0.2,1.5,0.0,0.0,0.0008,,<3.88,4.12,120.0,,0.5,0.0,0.0,0.0192,0.0187,0.037,0.034,0.0,0.0005,32.03,32.33,0.0007,0.0005,0.0,0.003,0.002,0.07,0.007,0.004,0.0,11.27,11.585,0.0046,0.0024,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.015,0.0,,,,,,
2007-06-18 00:00:00,ww_39,7.2,23.4,7.76,2.38,0.39,0.93,0.52,31.82,294.0,11.0,4.0,4.14,117.0,57.6,0.32,2.4,0.0,0.0,0.0012,0.0,,,300.0,,3.2,0.0,0.0,0.0217,0.0187,0.079,0.077,0.0,0.0004,40.9,38.09,0.0015,0.0007,0.0,0.003,0.002,0.22,0.013,0.007,0.0,14.5,14.077,0.0115,0.0083,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.024,,,,,,,
2007-06-18 00:00:00,ww_108,7.0,24.4,7.56,2.512,0.26,0.96,0.54,32.93,290.0,16.0,0.0,5.45,120.0,62.2,0.33,2.4,3.0,0.0,0.0009,0.0,,,90.0,,3.7,0.0,0.0,0.0224,0.0187,0.079,0.08,0.0,0.0004,41.19,36.84,0.0016,0.0008,0.0,0.005,0.002,0.24,0.014,0.006,0.004,14.57,13.81,0.0128,0.0081,0.0,,0.002,0.0009,0.0,0.0,0.0,0.0,0.025,0.025,,,,,,,
2007-06-18 00:00:00,ww_99,6.1,28.1,7.41,2.551,0.33,1.06,0.44,35.43,314.0,11.0,3.0,4.86,124.0,67.3,0.34,2.4,0.0,0.0,0.0011,0.0,,,70.0,,8.9,0.0,0.0,0.0218,0.0188,0.079,0.081,0.0,0.0005,41.51,39.66,0.0014,0.0005,0.0,0.003,0.0,0.4,0.011,0.007,0.0,14.7,14.498,0.0161,0.0157,0.0,,0.002,0.0009,0.0,0.0,0.0,0.0,0.022,0.023,,,,,,,
2007-06-18 00:00:00,ww_40,6.3,26.9,7.53,2.903,0.36,1.35,0.66,35.15,332.0,35.0,8.0,18.7,123.0,70.5,0.35,2.5,0.0,0.0,0.0007,0.0,,,170.0,,6.6,0.0,0.0,0.0274,0.0171,0.082,0.084,0.0,0.0,42.9,37.33,0.0046,0.0008,0.0,0.01,0.0,0.69,0.013,0.007,0.004,14.99,13.767,0.0329,0.0182,0.0,,0.003,0.0007,0.0,0.0,0.0,0.0,0.061,0.032,,,,,,,
2007-06-18 00:00:00,ww_75,6.3,28.9,7.4,2.661,0.27,1.03,0.51,34.78,316.0,5.0,4.0,10.3,120.0,67.1,0.34,2.5,0.0,0.0,0.0007,0.0,<4.35,5.59,120.0,,5.6,0.0,0.0,0.0217,0.0176,0.081,0.084,0.0,0.0004,40.79,38.88,0.0022,0.0005,0.0,0.004,0.0,0.36,0.01,0.011,0.0,14.44,14.511,0.0157,0.0077,0.0,,0.002,0.001,0.0,0.0,0.0,0.0,0.026,0.028,,,,,,,
2007-06-18 00:00:00,ww_41,5.7,27.0,7.3,5.438,0.29,1.38,0.65,52.82,430.0,16.0,4.0,8.15,122.0,99.3,0.59,4.2,0.0,0.0,0.0016,0.0,<4.73,9.29,3200.0,,3.5,0.0,0.0,0.0189,0.0155,0.128,0.131,0.0,0.0005,47.9,44.8,0.0017,0.0008,0.0,0.002,0.0,0.35,0.019,0.005,0.0,16.73,16.267,0.014,0.01,0.0,,0.003,0.0017,0.0,0.0,0.0,0.0,0.025,0.027,,,,,,,
2007-06-18 00:00:00,ww_92,4.6,30.2,7.3,5.483,0.37,1.48,1.01,80.14,548.0,13.0,4.0,9.1,140.0,138.9,0.67,4.0,0.0,0.0,0.0009,0.0,<5.09,9.19,30.0,,11.8,0.0,0.0,0.0206,0.0175,0.219,0.228,0.0,0.0005,55.37,52.99,0.002,0.0008,0.0,0.003,0.0,0.3,0.017,0.005,0.004,20.18,19.919,0.0231,0.016,0.0,,0.004,0.0033,0.0,0.0,0.0,0.0,0.029,0.03,,,,,,,
2007-06-18 00:00:00,ww_42,4.7,30.3,7.29,5.193,0.43,1.67,0.75,69.36,482.0,12.0,5.0,7.17,135.0,120.7,0.69,4.1,0.0,0.003,0.0019,0.0,,,790.0,,10.9,0.0,0.0,0.0168,0.0136,0.193,0.198,0.0,0.0007,50.16,50.04,0.0022,0.0009,0.0,0.002,0.0,0.26,0.02,0.005,0.0,17.93,17.975,0.0156,0.0132,0.0,,0.005,0.0039,0.0,0.0,0.0,0.0,0.033,0.033,,,,,,,
2007-06-18 00:00:00,ww_48,5.5,26.9,7.31,4.595,0.4,1.69,1.04,85.0,510.0,15.0,7.0,8.73,141.0,126.5,0.62,4.1,0.0,0.0,0.0014,0.0,,,160.0,,19.0,0.0,0.0,0.0213,0.0173,0.192,0.198,0.0,0.0005,53.6,51.65,0.0022,0.0007,0.0,0.002,0.0,0.37,0.015,0.005,0.0,19.49,19.443,0.0206,0.0125,0.0,,0.004,0.0027,0.0,0.0,0.0,0.0,0.032,0.028,,,,,,,
2007-06-25 00:00:00,ww_49,9.3,19.6,8.1,0.223,0.16,0.29,0.0,22.93,154.0,7.0,4.0,1.79,111.0,18.1,0.11,1.4,0.0,0.0,0.0013,,<3.03,4.81,<10,,0.5,0.0,0.0,0.019,0.0182,0.039,0.026,0.0,0.0004,33.6,32.23,0.0014,0.0015,0.0,0.0,0.0,0.16,0.0,0.003,0.0,11.46,11.375,0.0044,0.004,0.0,,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.015,0.0,,,,,,
