Collect    ,Sampling,DO  ,TEMP,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,SO4   ,TDS,SS  ,VSS ,TURB,ALK,CL   ,F    ,TOC ,Phenol,CN   ,CN-WAD,FOG,RADIOCHEM,RADIOCHEM,FEC_COL,E COLI,Chloroph,As tot,As sol,Ba tot,Ba sol,B tot,B sol,Cd tot,Cd sol,Ca tot,Ca sol,Cr tot,Cr sol,Cr6   ,Cu tot,Cu sol,Fe tot,Fe sol,Pb tot,Pb sol,Mg tot,Mg sol,Mn tot,Mn sol,Hg tot,Hg sol,Ni tot,Ni sol,Se tot,Se sol,Ag tot,Ag sol,Zn tot,Zn sol,Hg LL,Benzene,Ethylbenzene,Toluene,Xylenes (total),m- and/or p-Xylenes,o-Xylene
2007-10-01 00:00:00,WW_109,5.8,18.9,7.65,3.339,0.16,1.07,0.65,49.59,342.0,36.0,7.0,37.7,93.0,96.6,0.38,5.9,3.0,0.0,0.0006,,<4.52,9.65,41000.0,,,0.0,0.0,0.0274,0.0165,0.134,0.137,0.0,0.0,38.38,28.12,0.0031,0.0008,0.0,0.008,0.002,1.37,0.06,0.01,0.0043,14.86,11.196,0.0742,0.0324,0.0,,0.004,0.0018,0.0,0.0,0.0,0.0,0.037,0.0124,4.44,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_22,7.7,18.6,7.81,3.565,0.11,1.36,0.76,60.65,454.0,26.0,3.0,14.2,135.0,115.1,0.49,6.4,0.0,0.0,0.0009,,<4.96,8.88,38000.0,,1.6,0.0,0.0,0.0309,0.0215,0.162,0.173,0.0,0.0,48.76,37.69,0.0028,0.0009,0.0,0.005,0.0,0.88,0.039,0.007,0.0,20.4,16.402,0.2168,0.0228,0.0,,0.003,0.0018,0.0,0.0,0.0,0.0,0.031,0.0134,7.06,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_23,8.2,18.5,8.01,4.612,0.09,1.22,0.78,88.95,562.0,27.0,0.0,17.7,169.0,143.1,0.55,5.6,5.0,0.0,0.0006,,<5.48,7.14,1200.0,,1.5,0.0,0.0,0.0353,0.0259,0.189,0.193,0.0,0.0,60.44,47.5,0.0021,0.001,0.0,0.003,0.0,0.7,0.017,0.007,0.0041,27.26,22.182,0.0502,0.0319,0.0,,0.003,0.0014,0.0,0.0,0.0,0.0,0.024,0.0114,2.89,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_29,7.9,18.5,7.89,6.344,0.07,0.89,1.03,94.53,594.0,16.0,0.0,17.3,168.0,151.4,0.63,4.5,0.0,0.0,0.0008,,<4.15,15.59,140.0,,,0.0,0.0,0.0463,0.0269,0.232,0.24,0.0,0.0,62.96,49.52,0.0032,0.0011,0.0,0.003,0.0,0.72,0.013,0.005,0.0046,27.26,22.34,0.0478,0.0317,0.0,,0.003,0.002,0.0,0.0,0.0,0.0,0.025,0.0132,1.7,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_91,8.4,18.5,8.01,5.274,0.03,0.83,0.89,80.92,544.0,11.0,3.0,12.7,158.0,147.7,0.59,4.8,0.0,0.0,0.0007,,4.86,10.97,110.0,,,0.0,0.0,0.0343,0.0275,0.213,0.218,0.0,0.0,57.29,48.29,0.0028,0.0017,0.0,0.004,0.0,0.46,0.012,0.005,0.0047,24.18,21.227,0.0495,0.0186,0.0,,0.003,0.002,0.0,0.0,0.0,0.0,0.021,0.0191,1.4,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_79,5.6,18.8,7.6,0.142,0.05,1.48,0.14,71.67,614.0,43.0,12.0,23.4,131.0,216.4,0.34,5.5,3.0,0.0,0.0006,,<4.23,10.55,8800.0,,32.8,0.0,0.0,0.0421,0.0316,0.096,0.099,0.0,0.0,53.62,45.22,0.0025,0.0009,0.0,0.003,0.0,1.71,0.036,0.007,0.0041,22.32,19.397,0.116,0.0224,0.0,,0.002,0.0006,0.0,0.0,0.0,0.0,0.021,0.0078,2.43,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_80,7.4,20.3,7.6,8.148,0.08,1.13,0.28,67.81,522.0,14.0,6.0,11.2,107.0,148.5,0.65,4.6,0.0,0.003,0.0019,,<3.87,10.74,250.0,,7.5,0.0,0.0,0.0219,0.0145,0.214,0.21,0.0,0.0,50.11,38.95,0.0013,0.0007,2.0,0.003,0.0,0.63,0.049,0.006,0.0043,19.46,15.736,0.0431,0.0122,0.0,,0.004,0.0021,0.0,0.0,0.0,0.0,0.014,0.0115,1.23,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_18,7.0,19.9,7.6,8.535,0.12,0.96,0.31,66.6,488.0,24.0,9.0,12.3,100.0,139.4,0.6,4.9,3.0,0.003,0.0015,,<3.85,9.22,22000.0,,8.6,0.0,0.0,0.0201,0.0135,0.202,0.204,0.0,0.0,49.02,38.72,0.0013,0.0007,2.0,0.004,0.0,0.76,0.05,0.005,0.004,18.79,15.472,0.0431,0.017,0.0,,0.004,0.0024,0.0,0.0,0.0,0.0,0.017,0.0091,1.35,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_90,6.8,18.2,7.8,0.189,0.05,0.98,0.14,33.55,420.0,14.0,4.0,12.5,168.0,115.4,0.31,5.4,3.0,0.0,0.0007,,<3.82,5.75,3200.0,2100.0,8.9,0.0,0.0,0.0591,0.0445,0.054,0.055,0.0,0.0,51.22,40.22,0.0012,0.0007,0.0,0.0,0.0,0.92,0.065,0.006,0.0,21.76,18.083,0.0996,0.0437,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.004,0.768,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_110,4.4,18.5,7.7,0.367,0.11,1.7,0.23,25.92,310.0,18.0,6.0,18.7,87.0,109.6,0.29,9.5,4.0,0.0,0.0005,,<3.42,5.85,38000.0,21000.0,,0.0,0.0,0.0273,0.0245,0.062,0.065,0.0,0.0,32.14,31.15,0.001,0.0007,0.0,0.002,0.0,1.02,0.156,0.003,0.0,10.32,10.305,0.086,0.0681,0.0,,0.0,0.0007,0.0,0.0,0.0,0.0,0.015,0.0071,1.51,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_89,8.2,20.1,7.6,8.749,0.07,2.25,2.71,43.14,424.0,8.0,4.0,7.11,113.0,106.1,0.69,6.9,0.0,0.006,0.0037,,<3.64,11.51,9200.0,4800.0,8.1,0.0,0.0,0.0232,0.0206,0.245,0.256,0.0,0.0,42.46,39.5,0.0009,0.0011,0.0,0.006,0.004,0.3,0.062,0.004,0.0056,15.25,14.707,0.0278,0.0178,0.0,,0.002,0.0013,0.0,0.0,0.0,0.0,0.035,0.0324,1.5,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_64,6.9,18.8,7.7,7.797,0.08,1.65,2.18,37.67,378.0,35.0,0.0,20.7,95.0,94.5,0.57,5.8,0.0,0.003,0.0013,,<3.57,14.08,27000.0,12000.0,,0.0,0.0,0.0255,0.0163,0.208,0.215,0.0,0.0,38.4,31.76,0.0019,0.0008,2.0,0.006,0.002,1.16,0.048,0.006,0.0,13.85,11.851,0.0577,0.0173,0.0,,0.003,0.001,0.0,0.0,0.0,0.0,0.031,0.0249,1.96,<2,<2,<2,<2,<2,<3
2007-10-01 00:00:00,WW_92,5.3,26.4,7.55,5.179,0.21,0.94,0.84,73.69,454.0,7.0,0.0,8.72,127.0,97.3,0.72,4.0,0.0,0.0,0.0013,0.0,,,140.0,,,0.0,0.0,0.0186,0.0142,0.175,0.186,0.0,0.0,46.86,40.67,0.0019,0.0011,0.0,0.002,0.0,0.29,0.015,0.008,0.0042,16.15,14.377,0.024,0.0166,0.0,,0.003,0.0099,0.0,0.0,0.0,0.0,0.023,0.0279,,,,,,,
2007-10-08 00:00:00,WW_31,2.9,21.7,7.67,0.058,0.07,1.03,0.35,34.2,666.0,6.0,3.0,6.17,229.0,189.5,0.4,6.8,0.0,0.0,0.0,,<4.38,8.99,380.0,430.0,2.1,0.0,0.0,0.0405,0.0342,0.176,0.151,0.0,0.0,59.24,52.97,0.0012,0.0012,0.0,0.0,0.0,0.72,0.16,0.005,0.0,26.03,24.142,0.3028,0.2554,0.0,,0.0,0.0005,0.0,0.0,0.0,0.0,0.011,0.0176,0.898,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_32,3.7,21.6,7.74,0.251,0.15,1.0,0.27,78.43,650.0,14.0,7.0,11.1,225.0,193.4,0.32,5.8,0.0,0.0,0.0,,<4.45,5.85,580.0,530.0,2.8,0.0,0.0,0.0502,0.0406,0.192,0.173,0.0,0.0,73.12,60.69,0.0016,0.001,0.0,0.002,0.0,0.81,0.087,0.006,0.0,30.3,26.089,0.2039,0.1599,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0131,4.43,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_105,5.8,22.2,7.6,8.15,0.11,1.02,1.84,53.05,518.0,26.0,7.0,19.1,156.0,149.1,0.64,4.0,0.0,0.0,0.0,,<4.03,10.42,380.0,400.0,5.5,0.0,0.0,0.0287,0.0234,0.221,0.206,0.0,0.0,59.19,52.53,0.002,0.0031,0.0,0.002,0.0,0.69,0.236,0.005,0.0048,24.16,22.208,0.054,0.0308,0.0,,0.002,0.0011,0.0,0.0,0.0,0.0,0.024,0.024,3.6,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_104,4.3,22.7,7.69,6.987,0.12,0.95,1.54,54.63,516.0,12.0,4.0,7.32,157.0,152.9,0.6,4.2,0.0,0.0,0.0,,<5.37,14.4,270.0,220.0,0.9,0.0,0.0,0.0292,0.0255,0.209,0.194,0.0,0.0,58.25,51.97,0.0014,0.0012,0.0,0.002,0.0,0.47,0.054,0.005,0.0,24.47,22.772,0.064,0.0478,0.0,,0.002,0.0009,0.0,0.0,0.0,0.0,0.029,0.0147,2.27,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_103,4.9,22.2,7.01,2.1,0.12,1.15,0.62,80.33,556.0,14.0,5.0,6.92,174.0,181.9,0.34,4.6,4.0,0.0,0.0004,,<5.56,11.19,460.0,490.0,20.9,0.0,0.0,0.0412,0.0353,0.194,0.178,0.0,0.0,62.69,55.56,0.0012,0.0008,0.0,0.002,0.0,0.44,0.019,0.004,0.0044,23.54,21.475,0.1013,0.0436,0.0,,0.002,0.0008,0.0,0.0,0.0,0.0,0.02,0.0191,6.49,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_34,3.8,21.9,7.6,5.957,0.11,0.96,1.41,55.85,524.0,18.0,5.0,11.0,158.0,158.4,0.55,4.3,4.0,0.0,0.0,,<5.45,10.04,410.0,520.0,2.0,0.0,0.0,0.0336,0.029,0.204,0.199,0.0,0.0,56.23,51.85,0.0014,0.0011,0.0,0.003,0.0,0.71,0.036,0.004,0.005,23.98,22.538,0.0757,0.0546,0.05,,0.002,0.0011,0.0,0.0,0.0,0.0,0.021,0.0191,5.65,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_37,6.9,23.3,7.4,8.124,0.76,1.54,1.4,48.29,402.0,7.0,5.0,5.37,130.0,97.3,0.63,3.5,0.0,0.0,0.0005,0.0,,,11000.0,,1.2,0.0,0.0,0.0205,0.0193,0.187,0.178,0.0,0.0,49.87,48.01,0.0017,0.0011,0.0,0.002,0.0,0.31,0.032,0.004,0.0049,17.58,17.079,0.0288,0.0242,0.0,,0.002,0.0015,0.0,0.0,0.0,0.0,0.028,0.0328,,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_73,6.3,22.7,6.5,6.808,0.49,1.21,1.01,46.95,378.0,9.0,5.0,5.62,131.0,91.3,0.61,3.6,0.0,0.0,0.0004,0.0,,,9200.0,,1.0,0.0,0.0,0.02,0.0178,0.196,0.191,0.0,0.0,47.39,46.01,0.0011,0.001,0.0,0.003,0.0,0.39,0.036,0.0,0.0043,16.57,16.313,0.0229,0.0167,0.0,,0.002,0.0011,0.0,0.0,0.0,0.0,0.033,0.034,,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_46,6.5,22.8,7.3,7.529,0.63,2.57,1.45,49.61,398.0,23.0,8.0,6.54,130.0,97.2,0.62,3.5,0.0,0.0,0.001,0.0,,,1300.0,,1.8,0.0,0.0,0.0235,0.0177,0.177,0.175,0.0,0.0,51.01,47.68,0.0032,0.001,0.0,0.005,0.0,0.69,0.025,0.007,0.0,17.61,17.11,0.0289,0.0198,0.05,,0.004,0.002,0.0,0.0,0.0,0.0,0.043,0.0316,,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_35,9.7,15.8,8.0,0.317,0.04,0.18,0.07,24.55,164.0,0.0,0.0,2.17,111.0,12.5,0.11,1.4,0.0,0.0,0.0,,<3.86,5.31,30.0,,0.9,0.0,0.0,0.0201,0.0199,0.028,0.026,0.0,0.0,34.5,32.59,0.0007,0.0009,0.0,0.0,0.0,0.07,0.01,0.0,0.0,10.89,10.87,0.0139,0.011,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0038,0.712,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_102,7.3,18.0,7.8,0.311,0.18,0.35,0.1,24.87,152.0,17.0,6.0,13.8,112.0,13.7,0.11,1.6,0.0,0.0,0.0,0.0,<3.94,5.42,210.0,,1.6,0.0,0.0,0.0232,0.0189,0.029,0.023,0.0,0.0,36.93,30.66,0.0009,0.0007,0.0,0.003,0.0,0.45,0.011,0.005,0.0,11.78,10.136,0.0162,0.0083,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0033,4.68,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_36,6.3,22.0,7.5,6.432,0.6,1.62,1.56,44.54,362.0,7.0,0.0,6.33,129.0,80.3,0.59,4.0,0.0,0.0,0.0018,0.0,<4.67,10.45,14000.0,,1.6,0.0,0.0,0.0189,0.0151,0.214,0.203,0.0,0.0,48.49,39.13,0.001,0.0008,0.0,0.002,0.0,0.19,0.024,0.005,0.0054,16.73,14.091,0.0161,0.0098,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0246,,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_101,5.7,22.7,7.9,7.565,1.0,2.16,1.72,46.47,362.0,7.0,6.0,7.77,130.0,85.1,0.62,4.0,0.0,0.0,0.0,0.0,,,23000.0,,1.5,0.0,0.0,0.0191,0.0175,0.206,0.198,0.0,0.0,49.61,46.01,0.001,0.0011,0.0,0.002,0.0,0.25,0.028,0.0,0.0,17.02,16.279,0.0204,0.0143,0.0,,0.002,0.0011,0.0,0.0,0.0,0.0,0.036,0.0317,,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_96,5.3,22.6,7.9,5.809,0.0,0.87,1.19,61.19,628.0,8.0,4.0,12.3,168.0,206.1,0.5,4.5,0.0,0.0,0.0,,<5.81,9.81,680.0,530.0,1.9,0.0,0.0,0.0365,0.0321,0.193,0.179,0.0,0.0,58.54,53.61,0.0013,0.001,0.0,0.003,0.002,0.36,0.028,0.004,0.0042,24.7,23.329,0.1319,NA,0.0,,0.002,0.0013,0.0,0.0,0.0,0.0,0.018,0.0171,2.82,<2,<2,<2,<2,<2,<3
2007-10-08 00:00:00,WW_92,4.3,26.5,7.6,6.304,0.23,1.14,0.8,82.58,468.0,9.0,3.0,3.67,130.0,113.6,0.59,4.1,0.0,0.0,0.0,0.0,,,140.0,,7.7,0.0,0.0,0.0199,0.0173,0.239,0.227,0.0,0.0,53.1,48.27,0.0015,0.0011,0.0,0.002,0.0,0.21,0.019,0.0,0.0,18.07,17.075,0.0327,0.0192,0.0,,0.005,0.0038,0.0,0.0,0.0,0.0,0.027,0.0205,,,,,,,
2007-10-15 00:00:00,WW_74,9.4,15.3,6.8,0.347,0.08,0.44,0.0,22.5,178.0,7.0,3.0,1.34,114.0,15.8,0.1,1.5,0.0,0.0,0.0,,<3.92,4.26,40.0,30.0,2.0,0.0,0.0,0.0204,0.0203,0.038,0.034,0.0,0.0,33.83,33.71,0.0008,0.0007,0.0,0.003,0.0,0.09,0.007,0.005,0.0,11.07,11.15,0.0104,0.0064,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0062,0.691,,,,,,
2007-10-15 00:00:00,WW_100,9.2,15.5,7.6,0.39,0.06,0.5,0.0,24.46,170.0,0.0,0.0,1.87,105.0,14.5,0.1,1.4,0.0,0.0,0.0,,<3.93,<3.98,150.0,200.0,1.4,0.0,0.0,0.0204,0.0202,0.03,0.03,0.0,0.0,34.79,33.36,0.0102,0.0016,0.0,0.004,0.002,0.18,0.012,0.004,0.0047,11.25,11.063,0.0132,0.0153,0.0,,0.008,0.0054,0.0,0.0,0.0,0.0,0.017,0.0114,0.844,,,,,,
2007-10-15 00:00:00,WW_39,7.0,16.0,7.3,5.747,0.4,1.37,0.93,37.32,310.0,26.0,6.0,15.7,119.0,68.7,0.46,2.9,0.0,0.0,0.0007,0.0,,,2700.0,2400.0,1.2,0.0,0.0,0.0227,0.0176,0.119,0.12,0.0,0.0,44.72,41.55,0.0032,0.0008,0.0,0.007,0.0,0.58,0.029,0.009,0.0051,15.46,14.518,0.0212,0.0143,0.0,,0.002,0.0006,0.0,0.0,0.0,0.0,0.035,0.017,,,,,,,
2007-10-15 00:00:00,WW_108,7.0,16.2,7.4,5.661,0.38,1.27,0.76,40.69,326.0,15.0,6.0,9.32,120.0,73.6,0.5,3.0,0.0,0.0,0.0004,0.0,,,440.0,340.0,1.2,0.0,0.0,0.0198,0.0173,0.134,0.136,0.0,0.0,44.08,43.06,0.0021,0.0009,0.0,0.004,0.0,0.34,0.016,0.006,0.0047,15.15,14.873,0.0187,0.0185,0.0,,0.002,0.0013,0.0,0.0,0.0,0.0,0.028,0.0197,,,,,,,
2007-10-15 00:00:00,WW_99,6.8,16.3,7.4,4.355,0.45,1.38,0.66,38.79,332.0,10.0,0.0,7.85,117.0,62.7,0.45,2.7,0.0,0.0,0.0005,0.0,,,300.0,190.0,2.0,0.0,0.0,0.0187,0.0167,0.121,0.127,0.0,0.0,43.43,42.44,0.0014,0.0008,0.0,0.003,0.0,0.32,0.046,0.006,0.0,14.75,14.76,0.0163,0.0125,0.0,,0.002,0.0014,0.0,0.0,0.0,0.0,0.022,0.0137,,,,,,,
2007-10-15 00:00:00,WW_40,7.2,16.4,7.5,4.759,0.37,1.37,0.7,39.53,328.0,17.0,5.0,13.6,136.0,74.5,0.5,2.9,0.0,0.0,0.0,0.0,,,330.0,,1.8,0.0,0.0,0.0207,0.0172,0.126,0.13,0.0,0.0,44.06,43.46,0.0024,0.0008,0.0,0.005,0.0,0.45,0.017,0.009,0.0,15.08,14.969,0.0179,0.0124,0.0,,0.003,0.0007,0.0,0.0,0.0,0.0,0.032,0.0197,,,,,,,
2007-10-15 00:00:00,WW_75,5.3,22.4,7.35,4.574,0.32,1.39,0.71,39.08,334.0,15.0,4.0,12.7,128.0,66.5,0.41,2.9,0.0,0.0,0.0,0.0,<4.50,8.06,120.0,,3.4,0.0,0.0,0.0209,0.0163,0.128,0.13,0.0,0.0,44.67,42.24,0.0026,0.0007,0.0,0.006,0.0,0.5,0.01,0.011,0.005,15.27,14.705,0.0234,0.0125,0.0,,0.002,0.001,0.0,0.0,0.0,0.0,0.031,0.0136,,,,,,,
2007-10-15 00:00:00,WW_41,6.0,17.7,7.17,10.169,0.2,1.58,2.15,76.44,452.0,13.0,3.0,10.8,115.0,102.5,0.68,4.1,0.0,0.003,0.0,0.0,<4.98,10.06,3100.0,,1.1,0.0,0.0,0.0155,0.0123,0.205,0.203,0.0,0.0,50.57,47.99,0.0025,0.0014,0.0,0.003,0.0,0.34,0.03,0.006,0.0,17.43,16.767,0.0411,0.0117,0.0,,0.005,0.0039,0.0,0.0,0.0,0.0,0.035,0.0204,,,,,,,
2007-10-15 00:00:00,WW_92,5.8,21.7,7.47,7.299,0.19,1.39,1.9,81.24,486.0,10.0,0.0,9.96,131.0,104.8,0.63,3.8,0.0,0.003,0.0004,0.0,<5.00,6.4,230.0,,2.9,0.0,0.0,0.0163,0.0137,0.225,0.228,0.0,0.0,50.97,50.07,0.0021,0.0012,0.0,0.003,0.0,0.34,0.017,0.007,0.0045,17.94,17.729,0.0278,0.02,0.0,,0.005,0.004,0.0,0.0,0.0,0.0,0.03,0.0167,,,,,,,
2007-10-15 00:00:00,WW_42,5.8,21.6,7.4,10.193,0.21,1.6,2.38,92.09,494.0,14.0,3.0,8.37,117.0,111.9,0.81,4.2,0.0,0.003,0.0008,0.0,,,2400.0,,0.8,0.0,0.0,0.0154,0.0118,0.298,0.302,0.0,0.0,50.68,49.93,0.0034,0.0015,0.0,0.004,0.0,0.37,0.025,0.009,0.0,17.84,17.742,0.0155,0.0114,0.0,,0.008,0.0067,0.0,0.0,0.0,0.0,0.038,0.0237,,,,,,,
2007-10-15 00:00:00,WW_48,5.5,20.0,7.3,7.476,0.23,1.4,1.77,87.66,450.0,13.0,0.0,10.9,105.0,80.7,0.64,3.8,0.0,0.0,0.0007,0.0,,,450.0,,2.1,0.0,0.0,0.0173,0.0139,0.237,0.237,0.0,0.0,51.9,50.37,0.0025,0.0011,0.0,0.003,0.0,0.43,0.017,0.007,0.005,18.28,17.795,0.0213,0.0135,0.0,,0.005,0.0042,0.0,0.0,0.0,0.0,0.031,0.0191,,,,,,,
