collect,sampling,do,temp,ph,no2+no3,nh3_n,tkn,tot_p,so4,tds,ss,vss,turb,alk,cl,f,toc,phenol,cn,cn_wad,fog,radiochem,radiochem,fec_col,e_coli,chloroph,as_tot,as_sol,ba_tot,ba_sol,b_tot,b_sol,cd_tot,cd_sol,ca_tot,ca_sol,cr_tot,cr_sol,cr6,cu_tot,cu_sol,fe_tot,fe_sol,pb_tot,pb_sol,mg_tot,mg_sol,mn_tot,mn_sol,hg_tot,hg_sol,ni_tot,ni_sol,se_tot,se_sol,ag_tot,ag_sol,zn_tot,zn_sol,hg_ll,benzene,ethylbenzene,toluene,xylenes_(total),m__and/or_p_xylenes,o_xylene
2008-09-02 00:00:00,ww_23,6.7,25.0,7.97,9.53,0.1,1.07,1.18,86.6,708.0,24.0,5.0,27.5,133.0,185.0,0.81,3.5,0.0,0.0,0.0,,<2.70,13.1,20.0,40.0,8.1,0.0,0.0,0.038,0.0327,0.334,0.336,0.0,0.0,62.97,58.97,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,26.93,26.115,0.072,0.033,0.0,,0.0,0.0039,0.0,0.0,0.0,0.0,0.041,0.021,5.52,,,,,,
2008-09-02 00:00:00,ww_29,9.3,27.2,8.29,9.071,0.0,1.17,1.22,82.4,692.0,44.0,10.0,28.0,139.0,184.0,0.74,3.4,0.0,0.0,0.0,,<2.50,17.5,20.0,<10,41.5,0.0,0.0,0.0377,0.0315,0.294,0.301,0.0,0.0,64.09,59.45,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,26.8,25.891,0.0706,0.0,0.0,,0.0,0.0032,0.0,0.0,0.0,0.0,0.034,0.017,7.54,,,,,,
2008-09-02 00:00:00,ww_91,7.5,27.7,8.48,7.657,0.0,1.18,1.04,81.5,710.0,30.0,8.0,13.0,142.0,188.0,0.7,3.0,0.0,0.0,0.0,,<2.20,10.9,9.0,40.0,28.9,0.0,0.0,0.0393,0.0343,0.31,0.31,0.0,0.0,63.57,58.74,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,27.72,26.555,0.075,0.0067,0.0,,0.0,0.0036,0.0,0.0,0.0,0.0,0.028,0.014,6.23,,,,,,
2008-09-02 00:00:00,ww_79,4.8,26.0,7.7,0.0,0.0,1.34,0.0,56.0,774.0,26.0,10.0,19.2,127.0,267.0,0.29,4.7,0.0,0.0,0.0,,<3.50,6.0,9.0,,44.2,0.0,0.0,0.0476,0.0348,0.097,0.102,0.0,0.0,55.92,52.19,0.0,0.0,0.0,0.0,0.0,0.98,0.047,0.0,0.0,22.88,22.3,0.1277,0.0168,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,,,,,,
2008-09-02 00:00:00,ww_80,6.4,22.6,7.4,20.268,0.0,1.03,0.44,66.9,684.0,4.0,0.0,1.86,49.0,169.0,0.93,3.7,0.0,0.005,0.0,,<2.20,11.7,180.0,,2.9,0.0,0.0,0.0071,0.0066,0.287,0.288,0.0,0.0,56.44,52.63,0.0,0.0,0.0,0.0,0.0,0.23,0.076,0.0,0.0,20.37,19.932,0.0186,0.0142,0.0,,0.0,0.0029,0.0,0.0,0.0,0.0,0.026,0.018,2.87,,,,,,
2008-09-02 00:00:00,ww_18,6.6,22.5,7.3,19.836,0.0,1.04,0.41,65.3,674.0,5.0,0.0,2.23,50.0,170.0,0.93,3.7,0.0,0.005,0.0,,<1.50,8.3,270.0,,4.3,0.0,0.0,0.0086,0.0082,0.282,0.283,0.0,0.0,55.95,53.71,0.0,0.0,0.0,0.0,0.0,0.23,0.06,0.0,0.0,20.15,20.205,0.0205,0.0172,0.0,,0.0,0.0031,0.0,0.0,0.0,0.0,0.02,0.017,1.88,,,,,,
2008-09-02 00:00:00,ww_90,8.7,22.7,8.1,0.184,0.0,0.49,0.0,59.2,760.0,7.0,0.0,3.05,258.0,174.0,0.25,3.1,0.0,0.0,0.0,,<3.70,4.3,99.0,,1.5,0.0,0.0,0.0824,0.078,0.068,0.067,0.0,0.0,85.47,80.29,0.0,0.0,0.0,0.0,0.0,0.38,0.033,0.0,0.0,43.07,42.668,0.0591,0.0368,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,,,,,,
2008-09-02 00:00:00,ww_110,0.0,20.7,7.2,0.0,2.93,5.23,0.84,38.1,802.0,56.0,19.0,49.4,218.0,229.0,0.43,12.8,0.0,0.0,0.0,,4.2,6.2,110000.0,,7.3,0.0,0.0,0.0613,0.039,0.143,0.151,0.0,0.0,77.07,71.04,0.0,0.0,0.0,0.0,0.0,3.7,0.085,0.0,0.0,27.01,26.103,0.3592,0.3278,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.0,4.28,,,,,,
2008-09-02 00:00:00,ww_89,8.3,23.3,7.7,15.38,0.31,1.88,4.02,53.9,484.0,7.0,0.0,1.56,105.0,91.0,0.88,5.6,0.0,0.005,0.0,,<1.30,7.0,140.0,,2.5,0.0,0.0,0.019,0.0171,0.313,0.325,0.0,0.0,50.33,41.75,0.0,0.0,0.0,0.0,0.0,0.14,0.038,0.0,0.0,18.33,16.006,0.0198,0.0118,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.048,2.35,,,,,,
2008-09-02 00:00:00,ww_64,7.8,25.2,7.8,16.301,0.17,1.76,3.72,57.5,508.0,25.0,5.0,10.5,103.0,105.0,0.87,4.7,0.0,0.0,0.0,,<1.50,7.6,90.0,,17.3,0.0,0.0,0.023,0.0203,0.309,0.31,0.0,0.0,49.58,49.41,0.0,0.0,0.0,0.0,0.0,0.62,0.031,0.0,0.0,18.03,18.439,0.0324,0.0215,0.0,,0.0,0.0026,0.0,0.0,0.0,0.0,0.045,0.041,2.33,,,,,,
2008-09-02 00:00:00,ww_92,6.0,31.6,7.71,5.445,0.23,0.97,1.31,71.4,458.0,10.0,3.0,5.38,112.0,84.0,0.59,2.7,0.0,0.0,0.0,0.0,,,9.0,,14.1,0.0,0.0,0.0193,0.0168,0.166,0.16,0.0,0.0,47.1,44.72,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,16.04,15.86,0.0218,0.0109,0.0,,0.0,0.0025,0.0,0.0,0.0,0.0,0.022,0.015,,,,,,,
2008-09-08 00:00:00,ww_106,5.9,19.1,6.93,3.71,0.3,1.43,0.87,46.4,698.0,30.0,6.0,29.2,132.0,247.0,0.28,3.7,0.0,0.0,0.0,,<1.70,3.4,1100.0,,15.2,0.0,0.0,0.0482,0.0388,0.146,0.123,0.0,0.0,48.83,46.84,0.0029,0.0,0.0,0.01,0.0,1.16,0.043,0.0,0.0,20.12,19.569,0.0573,0.0301,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,2.7,,,,,,
2008-09-08 00:00:00,ww_31,7.0,19.8,7.48,0.175,0.0,1.22,0.0,71.2,794.0,28.0,8.0,25.2,137.0,290.0,0.32,5.5,0.0,0.0,0.0,,3.3,4.0,1300.0,,23.4,0.0,0.0,0.0427,0.0312,0.124,0.124,0.0,0.0,51.46,43.55,0.0,0.0,0.0,0.0,0.0,1.13,0.058,0.0,0.0,19.69,17.237,0.0659,0.0254,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,,,,,,
2008-09-08 00:00:00,ww_32,7.2,18.4,7.32,0.353,0.12,0.82,0.0,48.5,564.0,20.0,4.0,19.7,116.0,185.0,0.25,3.7,0.0,0.0,0.0,,2.4,3.0,860.0,,13.9,0.0,0.0,0.0369,0.0281,0.088,0.091,0.0,0.0,45.64,37.54,0.0,0.0,0.0,0.0,0.0,0.93,0.06,0.0,0.0,16.87,14.395,0.0684,0.0314,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,,,,,,
2008-09-08 00:00:00,ww_105,7.3,20.0,7.84,2.753,0.1,1.19,0.62,39.0,418.0,50.0,10.0,15.9,111.0,109.0,0.28,4.0,0.0,0.0,0.0,,<1.40,5.1,240.0,,38.3,0.0,0.0,0.0277,0.0201,0.095,0.105,0.0,0.0,40.99,38.31,0.0,0.0,0.0,0.0,0.0,1.24,0.04,0.0,0.0,17.25,16.419,0.0567,0.0069,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.0,5.49,,,,,,
2008-09-08 00:00:00,ww_104,7.0,20.1,7.83,1.997,0.14,1.35,0.53,46.8,482.0,48.0,8.0,41.3,118.0,138.0,0.44,4.0,0.0,0.0,0.0,,<1.60,3.3,1100.0,,26.6,0.0,0.0,0.0324,0.0238,0.103,0.11,0.0,0.0,44.13,40.18,0.0026,0.0,0.0,0.0,0.0,1.5,0.046,0.0,0.0,18.41,17.082,0.076,0.0281,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.01,6.37,,,,,,
2008-09-08 00:00:00,ww_103,5.5,19.4,7.2,1.578,0.21,1.0,0.41,53.4,614.0,20.0,4.0,18.2,130.0,198.0,0.41,3.6,0.0,0.0,0.0,,1.8,4.4,1100.0,,8.9,0.0,0.0,0.041,0.0358,0.101,0.108,0.0,0.0,49.68,47.39,0.0,0.0,0.0,0.0,0.0,0.77,0.049,0.0,0.0,19.05,18.595,0.0577,0.0362,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,,,,,,
2008-09-08 00:00:00,ww_34,5.5,19.2,7.8,1.767,0.18,1.39,0.49,48.0,528.0,46.0,9.0,21.5,124.0,152.0,0.36,4.1,0.0,0.0,0.0,,1.5,4.0,3100.0,,19.9,0.0,0.0,0.0376,0.0277,0.105,0.112,0.0,0.0,47.24,42.84,0.0,0.0,0.0,0.0,0.0,1.71,0.047,0.0,0.0,19.49,18.059,0.0798,0.0307,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,6.46,,,,,,
2008-09-08 00:00:00,ww_37,7.2,20.8,7.6,5.384,0.49,1.37,0.98,42.7,474.0,21.0,5.0,13.4,121.0,114.0,0.49,3.3,0.0,0.0,0.0,0.0,,,5000.0,,5.4,0.0,0.0,0.0263,0.023,0.133,0.14,0.0,0.0,49.59,47.13,0.0,0.0,0.0,0.0,0.0,0.62,0.049,0.0,0.0,17.78,17.31,0.034,0.0173,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.013,,,,,,,
2008-09-08 00:00:00,ww_73,6.7,20.7,7.4,5.648,0.39,1.31,0.9,42.9,494.0,20.0,4.0,11.5,122.0,122.0,0.48,3.6,0.0,0.0,0.0,0.0,,,3400.0,,5.5,0.0,0.0,0.0259,0.0203,0.123,0.132,0.0,0.0,47.71,42.41,0.0,0.0,0.0,0.0,0.0,0.67,0.044,0.0,0.0,17.38,15.771,0.0325,0.0187,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.01,,,,,,,
2008-09-08 00:00:00,ww_46,4.9,20.6,7.6,5.028,0.39,1.43,0.78,46.1,532.0,21.0,4.0,11.9,130.0,135.0,0.54,3.6,0.0,0.0,0.0,0.0,,,2100.0,,8.6,0.0,0.0,0.0285,0.0234,0.134,0.145,0.0,0.0,51.3,49.97,0.0,0.0,0.0,0.0,0.0,0.62,0.045,0.0,0.0,18.72,18.605,0.0404,0.0291,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.011,,,,,,,
2008-09-08 00:00:00,ww_35,7.4,21.2,8.04,0.244,0.0,0.21,0.0,23.0,176.0,5.0,0.0,2.82,98.0,12.0,0.0,1.1,0.0,0.0,0.0,,<1.10,<2.30,290.0,,1.2,0.0,0.0,0.0219,0.0213,0.0,0.027,0.0,0.0,33.33,31.71,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,10.93,10.576,0.0407,0.0522,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,,,,,,
2008-09-08 00:00:00,ww_102,6.7,20.5,8.05,0.304,0.0,0.28,0.0,23.6,172.0,8.0,0.0,6.02,100.0,13.0,0.4,1.1,0.0,0.0,0.0,0.0,<1.10,2.8,3600.0,,1.3,0.0,0.0,0.0229,0.0214,0.0,0.032,0.0,0.0,33.91,31.73,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.0,0.0,11.07,10.56,0.023,0.0118,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.94,,,,,,
2008-09-08 00:00:00,ww_36,7.3,21.6,7.48,10.49,0.49,0.97,1.0,39.6,410.0,8.0,0.0,3.08,123.0,84.0,0.58,2.5,0.0,0.0,0.0,0.0,<1.70,5.0,8600.0,,0.9,0.0,0.0,0.0218,0.0209,0.151,0.16,0.0,0.0,49.9,47.45,0.0,0.0,0.0,0.0,0.0,0.18,0.026,0.0,0.0,16.95,16.54,0.0849,0.0778,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.018,,,,,,,
2008-09-08 00:00:00,ww_101,7.7,20.8,7.45,6.199,0.49,1.25,1.13,40.3,408.0,11.0,4.0,3.5,125.0,91.0,0.33,2.4,0.0,0.0,0.0,0.0,,,7700.0,,1.1,0.0,0.0,0.023,0.0216,0.147,0.157,0.0,0.0,50.58,48.27,0.0,0.0,0.0,0.0,0.0,0.29,0.032,0.0,0.0,17.37,16.895,0.0359,0.0225,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.018,,,,,,,
2008-09-08 00:00:00,ww_96,6.7,21.2,7.86,1.33,0.11,1.37,0.42,43.4,484.0,46.0,11.0,26.2,112.0,142.0,0.29,4.2,0.0,0.0,0.0,,1.6,3.8,780.0,,16.0,0.0,0.0,0.034,0.0268,0.089,0.1,0.0,0.0,41.81,39.02,0.0029,0.0,0.0,0.0,0.0,1.42,0.066,0.0,0.0,16.84,15.996,0.1987,0.2419,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.011,10.8,,,,,,
2008-09-08 00:00:00,ww_92,4.0,19.1,6.97,4.352,0.34,1.01,0.59,60.2,376.0,10.0,3.0,7.56,84.0,77.0,0.41,3.0,0.0,0.0,0.0,0.0,,,5200.0,,2.0,0.0,0.0,0.0184,0.0161,0.133,0.136,0.0,0.0,37.1,35.69,0.0,0.0,0.0,0.0,0.0,0.34,0.055,0.0,0.0,12.43,11.976,0.0374,0.0321,0.0,,0.0,0.0021,0.0,0.0,0.0,0.0,0.021,0.013,,,,,,,
2008-09-15 00:00:00,ww_74,5.6,17.7,7.24,0.0,0.18,1.18,0.27,25.7,212.0,24.0,5.0,22.6,87.0,53.0,0.21,3.8,0.0,0.0,0.0,,<1.10,1.9,60000.0,,1.9,0.0,0.0,0.0236,0.0184,0.08,0.088,0.0,0.0,30.16,28.29,0.0027,0.0,0.0,0.0,0.0,0.86,0.095,0.0,0.0,10.07,9.617,0.0704,0.057,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,8.33,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_100,4.5,19.8,7.33,0.119,0.22,1.54,0.25,29.1,280.0,18.0,5.0,19.3,96.0,63.0,0.27,4.4,0.0,0.0,0.0,,1.5,2.8,160000.0,,2.8,0.0,0.0,0.0254,0.02,0.085,0.09,0.0,0.0,34.24,31.82,0.0029,0.0,0.0,0.0,0.0,0.8,0.089,0.0,0.0,11.56,10.911,0.2088,0.1638,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,6.55,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_39,6.2,18.7,7.12,0.124,0.22,1.22,0.25,29.4,278.0,22.0,6.0,20.4,96.0,61.0,0.22,4.6,0.0,0.0,0.0,0.0,,,210000.0,,2.4,0.0,0.0,0.0267,0.02,0.081,0.087,0.0,0.0,34.56,32.05,0.0032,0.0,0.0,0.0,0.0,0.93,0.093,0.0,0.0,11.78,11.037,0.0815,0.0558,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_108,3.7,21.0,7.19,0.0,0.37,1.1,0.0,35.4,252.0,14.0,5.0,11.1,93.0,63.0,0.24,2.1,0.0,0.0,0.0,0.0,,,58000.0,,1.0,0.0,0.0,0.0249,0.0204,0.095,0.103,0.0,0.0,32.86,31.27,0.0043,0.0,0.0,0.0,0.0,0.6,0.091,0.0,0.0,11.77,11.34,0.1598,0.1394,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.015,,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_99,4.0,21.7,7.3,0.448,0.55,2.54,0.32,115.0,730.0,25.0,11.0,11.1,231.0,179.0,0.52,5.1,0.0,0.0,0.0,0.0,,,1260000.0,,0.9,0.0,0.0,0.0513,0.0457,0.263,0.263,0.0,0.0,88.15,84.11,0.003,0.0,0.0,0.0,0.0,0.59,0.039,0.0,0.0,32.23,31.685,0.13,0.1141,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.02,,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_40,2.6,21.4,7.4,0.124,0.4,1.28,0.0,38.5,304.0,11.0,4.0,7.89,105.0,71.0,0.28,2.4,0.0,0.0,0.0,0.0,,,120000.0,,1.1,0.0,0.0,0.0266,0.0224,0.114,0.118,0.0,0.0,38.37,36.05,0.0062,0.0,0.0,0.0,0.0,0.5,0.081,0.0,0.0,13.73,13.173,0.1194,0.0846,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.011,,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_75,2.6,22.0,7.0,0.156,0.5,1.36,0.0,45.0,344.0,7.0,3.0,7.52,120.0,88.0,0.3,2.8,0.0,0.0,0.0,0.0,<1.00,2.6,76000.0,,1.6,0.0,0.0,0.0288,0.0261,0.14,0.146,0.0,0.0,42.66,42.44,0.0278,0.0224,17.0,0.0,0.0,0.33,0.065,0.0,0.0,15.11,15.24,0.0338,0.0911,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.019,,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_41,4.2,21.6,7.3,0.314,0.62,1.79,0.36,58.2,448.0,15.0,7.0,10.2,143.0,109.0,0.37,3.8,0.0,0.0,0.0,0.0,1.8,5.9,590000.0,,0.5,0.0,0.0,0.0288,0.0256,0.179,0.187,0.0,0.0,54.64,50.46,0.0572,0.0423,32.0,0.0,0.0,0.29,0.043,0.0,0.0,20.74,19.928,0.0271,0.0191,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.013,,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_92,7.9,20.5,7.4,0.115,0.27,1.16,0.0,32.8,236.0,60.0,11.0,44.2,88.0,50.0,0.21,3.7,0.0,0.0,0.0,0.0,<1.20,3.3,26000.0,,3.0,0.0,0.0,0.0298,0.0185,0.074,0.088,0.0,0.0,34.1,31.02,0.0068,0.0,0.0,0.0,0.0,1.96,0.107,0.0,0.0,11.9,10.718,0.0801,0.0395,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_42,6.1,24.9,7.01,0.161,0.41,1.51,0.34,35.5,302.0,55.0,12.0,33.2,101.0,69.0,0.28,3.3,0.0,0.0,0.0,0.0,,,32000.0,,2.2,0.0,0.0,0.0282,0.0195,0.114,0.115,0.0,0.0,38.73,36.4,0.0067,0.0,0.0,0.0,0.0,1.35,0.062,0.0,0.0,14.02,13.175,0.0399,0.0167,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,,<2,<2,<2,<3,<3,<3
2008-09-15 00:00:00,ww_48,6.8,20.1,7.4,0.122,0.24,1.1,0.33,36.2,262.0,63.0,13.0,39.5,98.0,57.0,0.23,3.7,0.0,0.0,0.0,0.0,,,58000.0,,2.5,0.0,0.0,0.0301,0.0199,0.093,0.099,0.0,0.0,38.48,35.44,0.0052,0.0,0.0,0.0,0.0,1.66,0.081,0.0,0.0,13.35,12.225,0.0499,0.0186,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,,<2,<2,<2,<3,<3,<3
2008-09-22 00:00:00,ww_49,7.7,22.0,7.5,0.628,0.1,0.29,0.0,40.79,242.0,7.0,0.0,3.55,98.0,30.0,0.21,1.6,0.0,0.0,0.0,,<1.00,1.4,120.0,,6.0,0.0,0.0,0.0248,0.0213,0.055,0.055,0.0,0.0,36.6,33.86,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,11.58,11.014,0.0184,0.0037,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,7.46,<2,<2,<2,<3,<3,<3
2008-09-22 00:00:00,ww_50,1.9,22.3,7.4,0.0,0.0,0.53,0.0,46.6,262.0,7.0,5.0,4.25,73.0,62.0,0.33,4.1,0.0,0.0,0.0,,<1.10,1.8,9.0,,5.3,0.0,0.0,0.0271,0.0236,0.184,0.175,0.0,0.0,25.69,23.4,0.0042,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,11.29,10.611,0.0915,0.0046,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,<2,<2,<2,<3,<3,<3
2008-09-22 00:00:00,ww_86,3.9,22.2,7.4,1.814,2.55,3.73,0.61,119.07,746.0,5.0,3.0,7.64,255.0,129.0,0.86,6.8,0.0,0.005,0.0,0.0,,,4500.0,,1.9,0.0,0.0,0.0358,0.0296,0.559,0.549,0.0,0.0,97.48,95.4,0.0,0.0,0.0,0.0,0.0,1.14,0.102,0.0,0.0,30.05,30.313,0.1556,0.152,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.0,,<2,2.0,<2,<3,<3,<3
