collect,sampling,do,temp,ph,no2+no3,nh3_n,tkn,tot_p,so4,tds,ss,vss,turb,alk,cl,f,toc,phenol,cn,cn_wad,fog,radiochem,radiochem,fec_col,e_coli,chloroph,as_tot,as_sol,ba_tot,ba_sol,b_tot,b_sol,cd_tot,cd_sol,ca_tot,ca_sol,cr_tot,cr_sol,cr6,cu_tot,cu_sol,fe_tot,fe_sol,pb_tot,pb_sol,mg_tot,mg_sol,mn_tot,mn_sol,hg_tot,hg_sol,ni_tot,ni_sol,se_tot,se_sol,ag_tot,ag_sol,zn_tot,zn_sol,hg_ll,benzene,ethylbenzene,toluene,xylenes_(total),m__and/or_p_xylenes,o_xylene
2008-02-04 00:00:00,ww_80,10.4,6.8,7.1,7.889,0.0,0.87,0.0,98.7,1190.0,3.0,0.0,2.69,139.0,522.4,0.48,3.0,0.0,0.0,0.0,,<2.80,3.5,3400.0,2300.0,10.0,0.0,0.0,0.0406,0.0403,0.228,0.214,0.0,0.0,91.88,94.56,0.0,0.0,0.0,0.0,0.0,0.21,0.06,0.0,0.0,33.21,35.088,0.0641,0.0548,0.0,,0.0,0.0029,0.0,0.0,0.0,0.0,0.029,0.0234,0.0,<2,<2,<2,<3,<3,<3
2008-02-04 00:00:00,ww_18,10.2,7.3,7.2,8.418,0.0,0.83,0.0,98.82,1514.0,8.0,3.0,4.73,140.0,554.5,0.49,2.7,0.0,0.0,0.0,,<3.40,4.1,4600.0,3100.0,13.1,0.0,0.0,0.0397,0.0396,0.241,0.223,0.0,0.0,90.66,91.59,0.0,0.0,0.0,0.0,0.0,0.27,0.092,0.0,0.0,32.64,34.042,0.0634,0.0571,0.0,,0.0,0.0029,0.0,0.0,0.0,0.0,0.029,0.0252,0.0,<2,<2,<2,<3,<3,<3
2008-02-04 00:00:00,ww_89,9.3,9.5,7.6,11.756,0.14,1.56,2.77,96.25,718.0,23.0,6.0,21.2,148.0,313.0,0.68,5.5,0.0,0.0,0.0,,<1.90,3.0,5000.0,,8.9,0.0,0.0,0.0335,0.0323,0.274,0.261,0.0,0.0,73.37,74.0,0.0026,0.0,0.0,0.0,0.0,0.57,0.052,0.0,0.0,26.89,27.93,0.045,0.0347,0.0,,0.0,0.0022,0.0,0.0,0.0,0.0,0.053,0.0474,0.0,<2,<2,<2,<3,<3,<3
2008-02-04 00:00:00,ww_64,10.8,4.6,7.6,9.83,0.28,1.64,1.96,99.75,1138.0,33.0,9.0,33.0,159.0,408.2,0.5,4.7,0.0,0.0,0.0,,<3.20,6.2,2400.0,,24.4,0.0,0.0,0.0529,0.0479,0.172,0.166,0.0,0.0,90.25,93.46,0.0034,0.0,0.0,0.0,0.0,1.14,0.052,0.0,0.0,32.37,34.176,0.0818,0.0633,0.0,,0.0,0.0024,0.0,0.0,0.0,0.0,0.061,0.0335,0.0,<2,<2,<2,<3,<3,<3
2008-02-04 00:00:00,ww_92,7.4,11.0,7.1,7.029,0.55,1.59,0.78,119.77,1274.0,10.0,3.0,6.38,140.0,409.4,0.65,3.1,0.0,0.0,0.0,0.0,,,99.0,,6.1,0.0,0.0,0.0306,0.0273,0.244,0.223,0.0,0.0,75.75,73.75,0.003,0.0,0.0,0.0,0.0,0.4,0.036,0.0,0.0,24.9,25.031,0.0973,0.0913,0.0,,0.0,0.0049,0.0,0.0,0.0,0.0,0.091,0.0723,,,,,,,
2008-02-11 00:00:00,ww_105,10.5,4.6,7.5,3.985,0.2,1.04,0.6,91.44,1552.0,11.0,0.0,6.04,211.0,727.7,0.41,2.1,0.0,0.0,0.0,,<3.20,3.5,150.0,,7.5,0.0,0.0,0.0503,0.0508,0.138,0.132,0.0,0.0,95.28,100.59,0.0,0.0,0.0,0.0,0.0,0.35,0.037,0.0,0.0,37.92,41.111,0.0608,0.0505,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0334,0.921,<2,<2,<2,<3,<3,<3
2008-02-11 00:00:00,ww_104,10.8,1.1,7.7,3.105,0.22,1.0,0.44,91.76,1712.0,11.0,0.0,5.58,213.0,829.2,0.47,2.4,0.0,0.0,0.0,,<2.80,4.3,260.0,,7.7,0.0,0.0,0.0551,0.0558,0.124,0.119,0.0,0.0,100.6,105.63,0.0,0.0,0.0,0.0,0.0,0.37,0.042,0.0,0.0,38.98,41.934,0.0744,0.0663,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0195,1.49,<2,<2,<2,<3,<3,<3
2008-02-11 00:00:00,ww_37,9.7,9.2,7.2,7.533,0.85,1.94,0.69,71.52,1172.0,10.0,4.0,2.73,174.0,553.6,0.65,2.9,0.0,0.0,0.0,0.0,,,6300.0,5000.0,2.0,0.0,0.0,0.0416,0.0416,0.188,0.176,0.0,0.0,83.39,87.6,0.0,0.0,0.0,0.0,0.0,0.16,0.036,0.0,0.0,29.34,31.174,0.0227,0.0204,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0345,,<2,<2,<2,<3,<3,<3
2008-02-11 00:00:00,ww_73,10.0,6.0,7.3,7.878,0.49,1.36,0.56,73.85,1326.0,6.0,0.0,2.79,172.0,631.1,0.61,2.2,0.0,0.0,0.0,0.0,,,3800.0,2600.0,1.3,0.0,0.0,0.0445,0.0436,0.157,0.143,0.0,0.0,88.42,89.95,0.0,0.0,0.0,0.0,0.0,0.16,0.036,0.0,0.0,30.74,31.67,0.0234,0.0212,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0326,,<2,<2,<2,<3,<3,<3
2008-02-11 00:00:00,ww_46,9.8,3.4,7.3,6.023,0.77,1.47,0.5,74.47,1742.0,7.0,0.0,4.16,156.0,915.5,0.5,1.9,0.0,0.0,0.0,0.0,,,3100.0,2000.0,2.1,0.0,0.0,0.0453,0.0449,0.136,0.125,0.0,0.0,85.2,86.5,0.0025,0.0,0.0,0.0,0.0,0.24,0.042,0.0,0.0,27.29,28.386,0.0341,0.032,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0318,,<2,<2,<2,<3,<3,<3
2008-02-11 00:00:00,ww_36,8.0,0.1,7.2,7.721,0.85,2.15,0.83,65.01,956.0,9.0,5.0,1.8,164.0,407.3,0.6,3.3,0.0,0.0,0.0,0.0,<2.10,4.0,7600.0,8000.0,1.0,0.0,0.0,0.0372,0.037,0.215,0.202,0.0,0.0021,78.84,79.93,0.0025,0.0,0.0,0.0,0.0,0.15,0.041,0.0,0.0,27.4,28.528,0.0196,0.0258,0.0,,0.0,0.0024,0.0,0.0,0.0,0.0,0.048,0.0531,,<2,<2,<2,<3,<3,<3
2008-02-11 00:00:00,ww_101,8.4,0.0,7.4,8.482,1.03,2.02,0.76,66.11,984.0,10.0,5.0,5.1,165.0,442.8,0.75,3.6,0.0,0.0,0.0,0.0,,,9100.0,7300.0,0.9,0.0,0.0,0.038,0.0375,0.199,0.188,0.0,0.0,78.44,81.79,0.0,0.0,0.0,0.0,0.0,0.2,0.038,0.0,0.0,27.23,28.693,0.0175,0.0125,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0428,,<2,<2,<2,<3,<3,<3
2008-02-11 00:00:00,ww_96,8.0,0.0,7.5,2.862,0.35,1.08,0.41,121.74,2138.0,9.0,3.0,5.02,208.0,1102.6,0.3,2.0,0.0,0.0,0.0,,5.2,4.3,120.0,,5.0,0.0,0.0,0.0652,0.0651,0.123,0.115,0.0,0.0,109.91,110.45,0.0,0.0,0.0,0.0,0.0,0.34,0.039,0.0,0.0,40.17,41.591,0.0879,0.0843,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0241,1.23,<2,<2,<2,<3,<3,<3
2008-02-11 00:00:00,ww_92,8.6,3.1,7.18,4.23,0.72,1.66,0.7,34.2,1718.0,18.0,4.0,6.42,152.0,867.2,0.54,2.4,0.0,0.0,0.0,0.0,,,340.0,,0.9,0.0,0.0,0.0364,0.0337,0.181,0.168,0.0,0.0,78.1,77.09,0.0028,0.0,0.0,0.0,0.0,0.57,0.045,0.0,0.0,24.91,25.322,0.0614,0.0528,0.0,,0.0,0.0025,0.0,0.0,0.0,0.0,0.066,0.0599,,,,,,,
2008-02-19 00:00:00,ww_100,10.0,2.1,6.9,3.528,0.56,1.43,0.39,54.37,728.0,15.0,3.0,21.2,113.0,448.8,0.31,2.6,0.0,0.0,0.0,,<3.20,<4.10,6100.0,,4.5,0.0,0.0,0.0312,0.0262,0.088,0.081,0.0,0.0,54.78,54.99,0.0027,0.0,0.0,0.0,0.0,0.73,0.043,0.0,0.0,18.04,18.478,0.042,0.0325,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0185,3.19,,,,,,
2008-02-19 00:00:00,ww_39,11.1,1.3,7.2,3.48,0.47,1.26,0.34,54.78,784.0,16.0,3.0,19.2,116.0,438.1,0.3,2.6,0.0,0.0,0.0,0.0,,,6800.0,,5.7,0.0,0.0,0.0324,0.0273,0.082,0.077,0.0,0.0,56.44,56.1,0.0029,0.0,0.0,0.0,0.0,0.77,0.046,0.0,0.0,18.94,19.438,0.0516,0.0418,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0186,,,,,,,
2008-02-19 00:00:00,ww_108,10.6,5.6,7.2,3.142,0.68,1.69,0.53,51.49,720.0,33.0,8.0,23.0,87.0,453.3,0.29,2.8,0.0,0.0,0.0,0.0,,,15000.0,,3.4,0.0,0.0,0.0419,0.0219,0.077,0.071,0.0,0.0,48.33,44.89,0.0062,0.0,0.0,0.016,0.0,1.47,0.044,0.017,0.0,15.54,14.22,0.0593,0.0379,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0244,,,,,,,
2008-02-19 00:00:00,ww_99,7.1,4.8,7.2,3.269,1.87,4.09,0.74,62.52,840.0,20.0,15.0,20.0,128.0,412.0,0.45,7.0,0.0,0.0,0.0,0.0,,,84000.0,,2.1,0.0,0.0,0.0324,0.0263,0.125,0.115,0.0,0.0,54.12,54.96,0.0027,0.0,0.0,0.0,0.0,0.61,0.053,0.0,0.0,18.07,18.521,0.0414,0.0433,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0377,,,,,,,
2008-02-19 00:00:00,ww_40,9.9,5.2,7.3,3.26,0.76,1.72,0.51,47.77,778.0,16.0,4.0,14.8,91.0,461.9,0.31,2.6,0.0,0.0,0.0,0.0,,,17000.0,14000.0,0.5,0.0,0.0,0.0275,0.0216,0.081,0.073,0.0,0.0,45.86,43.72,0.0028,0.0,0.0,0.0,0.0,0.69,0.045,0.0,0.0,14.32,13.842,0.0414,0.0327,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0219,,,,,,,
2008-02-19 00:00:00,ww_75,6.8,6.2,7.23,4.918,2.32,3.56,0.9,59.25,836.0,18.0,11.0,8.93,129.0,487.4,0.53,3.7,0.0,0.0,0.0,0.0,<3.10,7.3,58000.0,63000.0,2.0,0.0,0.0,0.0306,0.0253,0.132,0.122,0.0,0.0,57.98,57.22,0.0026,0.0,0.0,0.0,0.0,0.51,0.042,0.016,0.0,18.91,18.941,0.0433,0.0362,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.038,,,,,,,
2008-02-19 00:00:00,ww_41,9.1,5.3,7.23,6.583,1.86,3.07,0.0,86.11,754.0,5.0,6.0,3.52,142.0,378.0,0.53,3.3,0.0,0.0,0.0,0.0,<3.10,6.3,3700.0,2400.0,0.1,0.0,0.0,0.0273,0.0241,0.202,0.179,0.0,0.0,63.83,60.77,0.0,0.0,0.0,0.0,0.0,0.11,0.023,0.0,0.0,22.08,21.806,0.0134,0.0116,0.0,,0.0,0.003,0.0,0.0,0.0,0.0,0.042,0.0345,,,,,,,
2008-02-19 00:00:00,ww_92,8.2,13.7,7.6,3.666,0.75,2.47,1.27,79.61,806.0,208.0,47.0,164.0,115.0,437.5,0.36,3.1,0.0,0.0,0.0,0.0,5.7,8.3,21000.0,11000.0,4.1,0.0,0.0,0.0523,0.0225,0.115,0.11,0.0,0.0,59.96,54.79,0.0122,0.0,0.0,0.016,0.0,3.29,0.049,0.021,0.0,20.62,18.3,0.0863,0.067,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.109,0.0211,,,,,,,
2008-02-19 00:00:00,ww_42,8.6,11.0,7.17,4.362,0.59,1.64,0.41,65.0,882.0,10.0,9.0,10.9,121.0,517.5,0.41,2.8,0.0,0.0,0.0,0.0,,,23000.0,10000.0,1.7,0.0,0.0,0.0289,0.0253,0.12,0.109,0.0,0.0,58.54,56.83,0.0,0.0,0.0,0.0,0.0,0.32,0.032,0.0,0.0,18.97,18.715,0.0254,0.0198,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0266,,,,,,,
2008-02-19 00:00:00,ww_48,9.3,6.6,8.4,3.402,0.68,1.88,0.54,65.91,714.0,40.0,12.0,40.8,113.0,411.6,0.37,3.0,0.0,0.0,0.0,0.0,,,29000.0,12000.0,2.6,0.0,0.0,0.035,0.0223,0.116,0.102,0.0,0.0,55.23,51.72,0.0044,0.0,0.0,0.0,0.0,1.78,0.046,0.0,0.0,18.26,17.162,0.0526,0.0318,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.0243,,,,,,,
2008-02-25 00:00:00,ww_50,12.8,4.3,8.16,0.272,0.15,0.77,0.0,54.45,292.0,0.0,0.0,3.24,126.0,62.4,0.28,3.2,0.0,0.0,0.0,,<1.90,4.4,20.0,,6.3,0.0,0.0,0.0343,0.0329,0.158,0.141,0.0,0.0,48.1,44.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.09,12.642,0.016,0.004,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,,,,,,
2008-02-25 00:00:00,ww_86,7.9,2.3,7.45,0.522,3.65,6.56,1.64,208.65,806.0,57.0,22.0,21.4,367.0,99.0,0.77,9.5,0.0,0.0,0.0,0.0,,,210.0,,20.4,0.0,0.0,0.0361,0.023,1.44,1.154,0.0,0.0,130.15,108.08,0.0,0.0,0.0,0.0,0.0,1.47,0.048,0.0,0.0,53.24,46.337,0.2634,0.2485,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0131,,,,,,,
2008-02-25 00:00:00,ww_55,11.3,0.9,7.8,0.834,0.61,1.32,0.0,106.22,590.0,10.0,0.0,12.7,120.0,200.1,0.33,3.6,0.0,0.0,0.0,,<2.10,7.2,<10,,7.5,0.0,0.0,0.0375,0.0333,0.193,0.165,0.0,0.0,57.77,50.67,0.0,0.0,0.0,0.0,0.0,0.42,0.023,0.0,0.0,17.88,16.127,0.0558,0.0361,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0143,3.07,,,,,,
2008-02-25 00:00:00,ww_76,7.8,8.8,7.17,6.336,0.51,1.57,2.12,108.65,726.0,4.0,0.0,10.3,185.0,231.1,0.68,4.5,0.0,0.0,0.0,0.0,<2.70,5.7,3000.0,,0.9,0.0,0.0,0.0244,0.0226,0.242,0.222,0.0,0.0,81.68,77.04,0.0,0.0,0.0,0.0,0.0,0.23,0.051,0.0,0.0,27.2,26.501,0.0294,0.0266,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0366,,,,,,,
2008-02-25 00:00:00,ww_57,9.4,2.8,7.78,2.387,0.42,1.24,0.4,176.97,780.0,12.0,3.0,20.0,207.0,199.9,0.46,3.5,0.0,0.0,0.0,,<3.00,11.3,940.0,780.0,7.5,0.0,0.0,0.0396,0.0346,0.185,0.172,0.0,0.0,96.27,91.62,0.0,0.0,0.0,0.0,0.0,0.73,0.029,0.0,0.0,34.98,34.502,0.085,0.0789,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0168,0.0,,,,,,
2008-02-25 00:00:00,ww_58,7.3,7.3,7.29,5.64,0.51,1.67,2.09,116.13,728.0,12.0,0.0,11.0,184.0,226.2,0.66,4.5,0.0,0.0,0.0,0.0,,,2600.0,2100.0,2.6,0.0,0.0,0.0308,0.0235,0.233,0.216,0.0,0.0,88.05,77.58,0.0058,0.0,0.0,0.0,0.0,0.85,0.041,0.0,0.0,29.81,27.191,0.1021,0.0458,0.0,,0.0,0.0022,0.0,0.0,0.0,0.0,0.281,0.0919,,,,,,,
2008-02-25 00:00:00,ww_54,7.0,9.9,7.4,7.844,0.39,1.74,6.35,545.03,1358.0,4.0,0.0,4.72,200.0,206.1,0.57,4.6,0.0,0.0,0.0,,<3.80,11.0,14000.0,10000.0,1.8,0.0,0.0,0.0304,0.0289,0.307,0.282,0.0,0.0,89.0,86.33,0.0,0.0,0.0,0.0,0.0,0.32,0.083,0.0,0.0,33.44,33.467,0.0823,0.0758,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0497,0.0,,,,,,
2008-02-25 00:00:00,ww_97,7.6,2.8,8.5,2.521,0.23,1.28,0.51,230.04,800.0,12.0,0.0,15.1,201.0,168.3,0.35,3.4,0.0,0.0,0.0,,<3.60,7.8,1200.0,1000.0,8.8,0.0,0.0,0.0382,0.0337,0.179,0.165,0.0,0.0,96.58,87.84,0.0,0.0,0.0,0.0,0.0,0.69,0.033,0.0,0.0,34.88,33.313,0.0696,0.0574,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0168,0.0,,,,,,
2008-02-25 00:00:00,ww_52,6.8,3.8,8.0,3.732,0.39,1.57,0.46,117.17,646.0,43.0,9.0,22.1,212.0,153.8,1.08,5.0,0.0,0.0,0.0,,2.4,3.4,4600.0,2500.0,4.7,0.0,0.0,0.0439,0.0327,0.199,0.187,0.0,0.0,88.4,84.25,0.0,0.0,0.0,0.0,0.0,1.85,0.04,0.0,0.0,32.57,31.853,0.1685,0.1521,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.0159,,,,,,,
2008-02-25 00:00:00,ww_59,8.8,5.8,7.45,4.938,0.91,1.93,1.09,121.27,748.0,11.0,0.0,9.36,180.0,229.2,0.55,4.2,0.0,0.0,0.0,0.0,,,3500.0,960.0,2.5,0.0,0.0,0.0301,0.0266,0.194,0.182,0.0,0.0,78.89,76.18,0.0,0.0,0.0,0.0,0.0,0.6,0.034,0.0,0.0,27.18,26.933,0.0753,0.0756,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0295,,,,,,,
2008-02-25 00:00:00,ww_43,6.7,4.9,8.1,4.027,1.1,2.06,0.95,106.09,718.0,13.0,3.0,14.2,169.0,250.3,0.47,3.8,0.0,0.0,0.0,0.0,,,300.0,320.0,4.1,0.0,0.0,0.0286,0.025,0.159,0.149,0.0,0.0,75.8,71.93,0.0,0.0,0.0,0.0,0.0,0.59,0.04,0.0,0.0,26.15,25.609,0.062,0.0571,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.0267,,,,,,,
2008-02-25 00:00:00,ww_92,7.3,8.2,7.42,4.56,2.57,3.93,0.6,90.87,876.0,9.0,0.0,7.46,154.0,364.3,0.53,3.5,0.0,0.0,0.0,0.0,,,260.0,,1.9,0.0,0.0,0.0283,0.0242,0.186,0.17,0.0,0.0,69.26,65.03,0.0028,0.0,0.0,0.0,0.0,0.52,0.043,0.0,0.0,23.88,22.979,0.0471,0.0386,0.0,,0.0,0.0027,0.0,0.0,0.0,0.0,0.042,0.0304,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,loq,1.0,,,0.1,0.1,0.2,0.25,2.0,100.0,3.0,,1.0,15.0,10.0,0.2,1.0,10.0,0.01,0.004,5.0,,,,,,0.1,0.05,0.003,0.001,0.045,0.01,0.01,0.002,0.3,0.1,0.0025,0.002,10.0,0.01,0.01,0.1,0.02,0.015,0.02,0.35,0.02,0.003,0.001,0.25,0.25,0.01,0.002,0.1,0.1,0.003,0.003,0.015,0.01,0.5,2.0,2.0,2.0,3.0,3.0,3.0
