collect,sampling,do,temp,ph,no2+no3,nh3_n,tkn,tot_p,so4,tds,ss,vss,turb,alk,cl,f,toc,phenol,cn,cn_wad,fog,radiochem,radiochem,fec_col,e_coli,chloroph,as_tot,as_sol,ba_tot,ba_sol,b_tot,b_sol,cd_tot,cd_sol,ca_tot,ca_sol,cr_tot,cr_sol,cr6,cu_tot,cu_sol,fe_tot,fe_sol,pb_tot,pb_sol,mg_tot,mg_sol,mn_tot,mn_sol,hg_tot,hg_sol,ni_tot,ni_sol,se_tot,se_sol,ag_tot,ag_sol,zn_tot,zn_sol,hg_ll,benzene,ethylbenzene,toluene,xylenes_(total),m__and/or_p_xylenes,o_xylene
2008-08-04 00:00:00,ww_109,4.8,24.2,7.8,3.632,0.16,1.02,0.55,56.5,564.0,28.0,7.0,14.5,115.0,166.0,0.38,3.9,0.0,0.0,0.0,,2.2,3.9,1700.0,710.0,3.6,0.0,0.0,0.0323,0.0264,0.132,0.129,0.0,0.0,51.28,48.8,0.0,0.0,0.0,0.0,0.0,0.83,0.058,0.0,0.0,21.7,20.815,0.0564,0.0358,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,2.74,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_22,5.5,24.5,8.1,3.736,0.0,1.17,0.68,63.0,626.0,41.0,8.0,22.4,141.0,168.0,0.43,4.6,0.0,0.0,0.0,,<1.70,5.0,970.0,,44.1,0.0,0.0,0.0365,0.0302,0.157,0.148,0.0,0.0,55.26,55.58,0.0,0.0,0.0,0.0,0.0,0.95,0.029,0.0,0.0,23.62,23.916,0.0831,0.0094,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,2.49,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_23,5.7,24.6,7.9,3.081,0.0,1.11,0.55,60.9,592.0,50.0,12.0,31.4,125.0,215.0,0.39,4.7,0.0,0.0,0.0,,<2.10,7.9,310.0,,54.4,0.0,0.0,0.0392,0.0297,0.138,0.127,0.0,0.0,54.29,51.07,0.0031,0.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,22.45,21.248,0.0979,0.0084,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.032,0.0,3.43,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_29,5.7,24.2,7.8,2.947,0.12,0.87,0.6,47.1,452.0,50.0,10.0,34.3,102.0,24.0,0.32,3.7,0.0,0.0,0.0,,<1.70,5.7,220.0,,26.2,0.0,0.0,0.0344,0.025,0.108,0.104,0.0,0.0,44.86,41.65,0.0028,0.0,0.0,0.0,0.0,1.27,0.032,0.0,0.0,17.85,16.648,0.0782,0.0116,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.0,5.61,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_91,3.4,24.3,7.9,2.777,0.16,0.79,0.56,44.1,412.0,37.0,7.0,25.3,96.0,105.0,0.32,3.5,0.0,0.0,0.0,,<1.80,5.2,40.0,,17.0,0.0,0.0,0.032,0.025,0.107,0.105,0.0,0.0,40.44,37.98,0.0025,0.0,0.0,0.0,0.0,1.02,0.031,0.0,0.0,16.1,15.248,0.0677,0.0185,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.0,4.23,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_79,4.4,25.3,7.8,0.0,0.0,1.27,0.0,58.3,854.0,41.0,13.0,27.5,128.0,321.0,0.23,5.3,0.0,0.0,0.0,,3.9,6.4,30.0,100.0,59.7,0.0,0.0,0.0568,0.0314,0.074,0.074,0.0,0.0,59.07,56.34,0.0,0.0,0.0,0.0,0.0,1.37,0.034,0.0,0.0,24.24,23.432,0.1523,0.0124,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.01,2.4,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_80,6.3,23.2,7.48,10.922,0.14,0.91,0.0,61.3,614.0,10.0,5.0,6.5,93.0,182.0,0.61,4.1,0.0,0.0,0.0,,<1.50,5.3,870.0,700.0,9.0,0.0,0.0,0.0279,0.0191,0.172,0.162,0.0,0.0,53.8,50.88,0.0,0.0,0.0,0.0,0.0,0.4,0.061,0.0,0.0,20.27,19.617,0.0634,0.0351,0.0,,0.0,0.0037,0.0,0.0,0.0,0.0,0.024,0.014,3.39,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_18,6.1,22.4,7.55,8.879,0.17,0.88,0.0,52.8,578.0,34.0,8.0,12.9,87.0,168.0,0.51,5.3,0.0,0.0,0.0,,<1.50,4.1,3200.0,2300.0,16.1,0.0,0.0,0.0255,0.019,0.141,0.136,0.0,0.0,47.76,46.52,0.0045,0.0,0.0,0.0,0.0,0.86,0.059,0.074,0.0,18.33,17.673,0.1509,0.1064,0.0,,0.0,0.0056,0.0,0.0,0.0,0.0,0.041,0.035,5.31,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_90,5.3,22.1,7.92,0.331,0.14,0.95,0.0,31.6,568.0,25.0,6.0,18.0,155.0,164.0,0.0,6.6,0.0,0.0,0.0,,<1.40,1.9,2000.0,,13.4,0.0,0.0,0.0679,0.0562,0.047,0.048,0.0,0.0,51.83,47.67,0.0207,0.0,0.0,0.0,0.0,1.2,0.102,0.0,0.0,23.1,21.65,0.3887,0.281,0.0,,0.018,0.0131,0.0,0.0,0.0,0.0,0.074,0.041,4.07,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_110,4.4,21.8,7.43,0.697,0.37,1.34,0.0,17.7,248.0,40.0,13.0,33.6,61.0,64.0,0.0,9.9,0.0,0.0,0.0,,1.7,3.9,33000.0,,15.0,0.0,0.0,0.0248,0.0164,0.0,0.04,0.0,0.0,23.21,20.86,0.0041,0.0,0.0,0.0,0.0,1.67,0.178,0.0,0.0,7.28,6.297,0.1092,0.073,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,10.0,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_89,6.5,22.1,7.59,4.691,0.28,1.67,1.26,34.5,376.0,32.0,8.0,30.8,89.0,89.0,0.33,8.6,0.0,0.0,0.0,,<1.30,5.3,15000.0,,14.1,0.0,0.0,0.0286,0.0191,0.108,0.106,0.0,0.0,37.9,34.07,0.0133,0.0025,0.0,0.0,0.0,1.32,0.072,0.0,0.0,14.14,12.744,0.2192,0.1304,0.0,,0.013,0.0069,0.0,0.0,0.0,0.0,0.072,0.031,14.9,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_64,4.5,23.3,7.65,5.908,0.27,2.09,1.54,43.8,516.0,54.0,14.0,32.8,113.0,136.0,0.44,6.1,0.0,0.0,0.0,,<2.00,6.8,500.0,,34.9,0.0,0.0,0.043,0.0255,0.125,0.124,0.0,0.0,47.96,44.69,0.0027,0.0,0.0,0.0,0.0,1.47,0.037,0.0,0.0,18.62,17.474,0.0939,0.0405,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.013,5.0,<2,<2,<2,<3,<3,<3
2008-08-04 00:00:00,ww_92,4.3,23.3,7.12,4.471,0.3,0.77,0.72,59.0,418.0,16.0,4.0,9.0,105.0,85.0,0.49,3.0,0.0,0.0,0.0,0.0,,,4200.0,,5.8,0.0,0.0,0.0222,0.0182,0.11,0.119,0.0,0.0,44.8,44.47,0.0038,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,15.6,15.68,0.0298,0.0167,0.0,,0.0,0.002,0.0,0.0,0.0,0.0,0.027,0.0,,,,,,,
2008-08-11 00:00:00,ww_106,5.9,20.1,7.5,15.037,0.97,1.7,2.88,56.6,788.0,53.0,6.0,37.9,138.0,240.0,0.86,3.6,0.0,0.0,0.0,,<2.70,13.6,320.0,,20.2,0.0,0.0,0.0767,0.0633,0.294,0.274,0.0,0.0,71.56,66.59,0.0034,0.0,0.0,0.0,0.0,2.4,0.038,0.017,0.0,31.8,30.163,0.1461,0.0701,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.088,0.023,4.15,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_31,3.5,19.4,7.7,0.206,0.25,0.85,0.0,38.0,772.0,20.0,4.0,16.2,177.0,269.0,0.28,5.2,0.0,0.0,0.0,,<3.00,4.4,2300.0,,1.7,0.0,0.0,0.0398,0.0392,0.092,0.086,0.0,0.0,61.13,61.08,0.0,0.0,0.0,0.0,0.0,0.95,0.078,0.0,0.0,26.71,27.429,0.1554,0.1417,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,4.64,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_32,4.7,20.6,7.8,1.232,0.18,0.79,0.32,63.4,788.0,8.0,0.0,6.9,177.0,243.0,0.45,3.9,0.0,0.0,0.0,,<1.80,3.6,150.0,,2.8,0.0,0.0,0.0472,0.047,0.15,0.141,0.0,0.0,74.44,72.38,0.0,0.0,0.0,0.0,0.0,0.48,0.059,0.0,0.0,31.26,31.513,0.1093,0.1033,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0,2.59,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_105,5.4,20.4,8.0,10.502,0.0,0.81,2.12,51.5,598.0,27.0,4.0,15.8,129.0,161.0,0.87,3.3,0.0,0.0,0.0,,<1.60,5.8,220.0,,15.0,0.0,0.0,0.0236,0.0211,0.206,0.204,0.0,0.0,56.09,57.65,0.0,0.0,0.0,0.0,0.0,0.8,0.041,0.0,0.0,22.82,24.141,0.0405,0.0152,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.049,0.019,2.69,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_104,4.5,20.9,7.9,8.875,0.2,1.11,1.72,57.8,600.0,55.0,9.0,23.4,129.0,173.0,0.79,3.8,0.0,0.0,0.0,,1.8,5.7,560.0,,3.2,0.0,0.0,0.0306,0.0247,0.199,0.191,0.0,0.0,56.09,54.21,0.0036,0.0,0.0,0.0,0.0,1.74,0.046,0.0,0.0,24.08,23.701,0.0969,0.0556,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.016,4.48,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_103,4.9,21.0,7.45,2.323,0.0,0.69,0.43,60.4,714.0,5.0,0.0,5.0,150.0,239.0,0.51,3.4,0.0,0.0,0.0,,2.5,4.3,460.0,,4.5,0.0,0.0,0.0481,0.0488,0.166,0.151,0.0,0.0,63.94,64.24,0.0,0.0,0.0,0.0,0.0,0.28,0.024,0.0,0.0,24.83,25.48,0.053,0.0394,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,5.9,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_34,4.8,20.3,7.6,7.903,0.16,0.86,1.39,59.3,640.0,49.0,8.0,25.6,136.0,197.0,0.71,3.9,0.0,0.0,0.0,,1.9,6.0,580.0,,2.9,0.0,0.0,0.0364,0.0323,0.197,0.186,0.0,0.0,58.13,58.11,0.0027,0.0,0.0,0.0,0.0,1.3,0.035,0.0,0.0,24.74,24.966,0.1049,0.0743,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.015,12.0,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_37,6.9,22.5,7.36,5.947,0.82,1.6,1.2,39.8,380.0,19.0,4.0,10.5,117.0,89.0,0.54,2.8,0.0,0.0,0.0,0.0,,,13000.0,12000.0,2.6,0.0,0.0,0.0219,0.0217,0.137,0.138,0.0,0.0,48.17,47.08,0.0,0.0,0.0,0.0,0.0,0.41,0.033,0.0,0.0,16.74,16.938,0.0209,0.0138,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.015,,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_73,5.7,20.9,7.36,7.51,0.62,1.31,1.13,43.9,414.0,15.0,3.0,9.5,113.0,100.0,0.6,2.6,0.0,0.0,0.0,0.0,,,9400.0,7400.0,1.1,0.0,0.0,0.0221,0.0219,0.137,0.133,0.0,0.0,51.65,50.13,0.0,0.0,0.0,0.0,0.0,0.43,0.034,0.0,0.0,17.78,17.909,0.0266,0.0213,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.015,,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_46,6.2,23.1,7.37,6.895,0.78,1.6,1.24,46.2,454.0,20.0,3.0,14.5,124.0,117.0,0.67,2.8,0.0,0.0,0.0,0.0,,,2900.0,3100.0,1.1,0.0,0.0,0.025,0.0213,0.161,0.154,0.0,0.0,54.74,54.66,0.0055,0.0,0.0,0.0,0.0,0.65,0.042,0.0,0.0,19.14,19.465,0.135,0.135,0.0,,0.0,0.0033,0.0,0.0,0.0,0.0,0.053,0.024,,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_35,6.5,23.5,7.8,0.231,0.11,0.0,0.0,20.7,172.0,25.0,3.0,20.4,100.0,12.0,0.0,1.1,0.0,0.0,0.0,,<1.00,1.5,99.0,99.0,2.2,0.0,0.0,0.0213,0.0216,0.0,0.022,0.0,0.0,34.47,34.79,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,11.42,11.847,0.0147,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,4.4,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_102,6.6,24.7,7.4,0.233,0.14,0.33,0.0,23.1,158.0,34.0,4.0,27.5,97.0,12.0,0.0,1.2,0.0,0.0,0.0,0.0,<0.90,1.8,490.0,520.0,1.8,0.0,0.0,0.0232,0.0219,0.0,0.021,0.0,0.0,36.87,34.42,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,12.2,11.761,0.0178,0.0016,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,14.2,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_36,7.1,24.3,7.4,4.806,0.52,1.15,1.07,34.7,332.0,24.0,5.0,10.5,108.0,71.0,0.5,2.4,0.0,0.0,0.0,0.0,<1.40,3.3,11000.0,12000.0,1.3,0.0,0.0,0.0204,0.0212,0.126,0.122,0.0,0.0,45.72,45.61,0.0,0.0,0.0,0.0,0.0,0.41,0.024,0.0,0.0,15.61,16.009,0.0134,0.0055,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.015,,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_101,4.5,22.2,7.1,5.545,0.84,1.51,1.14,35.6,358.0,26.0,4.0,12.0,113.0,78.0,0.53,2.8,0.0,0.0,0.0,0.0,,,15000.0,15000.0,1.4,0.0,0.0,0.0211,0.0209,0.13,0.124,0.0,0.0,47.02,47.1,0.0,0.0,0.0,0.0,0.0,0.45,0.027,0.0,0.0,16.17,16.624,0.017,0.0078,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.015,,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_96,7.3,24.8,7.5,6.547,0.1,0.72,0.91,58.0,668.0,12.0,0.0,7.7,145.0,227.0,0.59,3.3,0.0,0.0,0.0,,<1.90,4.0,910.0,,1.6,0.0,0.0,0.0377,0.0372,0.185,0.168,0.0,0.0,62.45,62.54,0.0,0.0,0.0,0.0,0.0,0.4,0.038,0.0,0.0,25.68,26.301,0.0341,0.0224,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.01,,<2,<2,<2,<3,<3,<3
2008-08-11 00:00:00,ww_92,4.6,27.1,7.58,3.441,0.33,0.83,0.76,53.2,378.0,12.0,0.0,10.2,106.0,87.0,0.41,2.4,0.0,0.0,0.0,0.0,,,470.0,,3.8,0.0,0.0,0.0198,0.0196,0.16,0.151,0.0,0.0,45.71,44.51,0.0,0.0,0.0,0.0,0.0,0.38,0.023,0.0,0.0,15.27,15.458,0.0323,0.0257,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.01,,,,,,,
2008-08-18 00:00:00,ww_74,8.0,23.4,8.1,0.208,0.0,0.0,0.0,20.9,214.0,4.0,0.0,2.7,108.0,13.0,0.0,1.1,0.0,0.0,0.0,,<1.00,1.4,<10,,1.2,0.0,0.0,0.019,0.0197,0.0,0.031,0.0,0.0,32.55,31.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.69,10.614,0.0048,0.0024,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,,,,,,
2008-08-18 00:00:00,ww_100,8.1,24.0,8.2,0.234,0.0,0.0,0.0,20.5,176.0,7.0,0.0,2.9,107.0,14.0,0.0,1.0,0.0,0.0,0.0,,<1.10,<1.10,100.0,,1.7,0.0,0.0,0.0205,0.0201,0.0,0.026,0.0,0.0,33.48,31.94,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,11.06,10.766,0.0075,0.0037,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,,,,,,
2008-08-18 00:00:00,ww_39,7.6,23.5,7.9,2.304,0.32,0.58,0.47,25.3,302.0,15.0,0.0,9.5,118.0,47.0,0.22,1.5,0.0,0.0,0.0,0.0,,,560.0,,1.1,0.0,0.0,0.0218,0.0197,0.061,0.066,0.0,0.0,38.09,36.28,0.006,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,12.89,12.455,0.0147,0.0083,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,,,,,,,
2008-08-18 00:00:00,ww_108,7.2,26.0,7.8,2.52,0.3,0.54,0.44,27.8,278.0,24.0,4.0,15.8,118.0,52.0,0.23,1.6,0.0,0.0,0.0,0.0,,,360.0,,1.5,0.0,0.0,0.0236,0.0195,0.062,0.067,0.0,0.0,38.74,37.42,0.0034,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,13.17,12.722,0.0187,0.0101,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,,,,,,
2008-08-18 00:00:00,ww_99,3.7,26.4,7.5,1.842,0.6,1.07,0.38,29.2,330.0,14.0,4.0,10.8,121.0,61.0,0.28,2.4,0.0,0.0,0.0,0.0,,,140.0,,16.0,0.0,0.0,0.0222,0.0192,0.069,0.072,0.0,0.0,41.22,39.24,0.0,0.0,0.0,0.0,0.0,0.48,0.044,0.0,0.0,13.54,13.142,0.0295,0.0205,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.0,,,,,,,
2008-08-18 00:00:00,ww_40,6.8,25.6,7.7,2.488,0.34,0.58,0.74,26.3,312.0,14.0,0.0,10.5,118.0,53.0,0.25,1.8,0.0,0.0,0.0,0.0,,,250.0,280.0,1.4,0.0,0.0,0.0221,0.0194,0.065,0.069,0.0,0.0,39.71,37.16,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,13.32,12.659,0.0154,0.0101,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,,,,,,,
2008-08-18 00:00:00,ww_75,3.7,28.5,7.6,1.889,0.25,0.56,0.33,26.9,304.0,18.0,4.0,12.8,111.0,47.0,0.23,1.9,0.0,0.0,0.0,0.0,<1.10,2.2,180.0,200.0,2.6,0.0,0.0,0.0227,0.0188,0.059,0.06,0.0,0.0,39.88,36.79,0.0026,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,13.26,12.468,0.0168,0.0086,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,,,,,,,
2008-08-18 00:00:00,ww_41,5.3,27.5,7.53,4.02,0.42,1.08,0.88,39.1,410.0,13.0,0.0,7.3,120.0,82.0,0.41,2.1,0.0,0.0,0.0,0.0,<1.70,6.0,4600.0,5200.0,2.6,0.0,0.0,0.0204,0.0184,0.102,0.11,0.0,0.0,43.52,42.14,0.0026,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,14.8,14.481,0.0192,0.0117,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.01,,,,,,,
2008-08-18 00:00:00,ww_92,6.4,28.3,7.51,4.168,0.18,0.88,0.96,53.3,452.0,14.0,0.0,8.8,125.0,93.0,0.44,2.3,0.0,0.0,0.0,0.0,<1.80,6.7,140.0,90.0,17.4,0.0,0.0,0.0191,0.0181,0.136,0.144,0.0,0.0,47.31,45.66,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,16.14,15.941,0.0179,0.0086,0.0,,0.0,0.0021,0.0,0.0,0.0,0.0,0.022,0.013,,,,,,,
2008-08-18 00:00:00,ww_42,6.1,27.4,7.23,6.645,0.37,1.17,1.56,55.3,510.0,6.0,0.0,4.1,124.0,115.0,0.55,2.6,0.0,0.0,0.0,0.0,,,940.0,980.0,11.6,0.0,0.0,0.0179,0.0163,0.17,0.175,0.0,0.0,50.14,48.74,0.0,0.0,0.0,0.0,0.0,0.2,0.02,0.0,0.0,17.17,17.127,0.0136,0.0098,0.0,,0.0,0.0031,0.0,0.0,0.0,0.0,0.03,0.016,,,,,,,
2008-08-18 00:00:00,ww_48,6.4,26.0,7.12,4.725,0.28,1.1,1.38,60.3,494.0,11.0,4.0,6.5,122.0,94.0,0.47,2.7,0.0,0.0,0.0,0.0,,,800.0,330.0,8.3,0.0,0.0,0.0219,0.0182,0.153,0.155,0.0,0.0,47.77,45.54,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,16.28,15.938,0.0253,0.0137,0.0,,0.0,0.002,0.0,0.0,0.0,0.0,0.024,0.012,,,,,,,
