collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),hg_ll(ng/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes_(total)(ug/l),m__and/or_p_xylenes(ug/l),o_xylene(ug/l)
2008-12-01 00:00:00,ww_110,4.7,2.2,7.7,0.519,0.38,1.49,0.0,80.74,1200.0,22.0,8.0,19.9,204.0,455.0,0.25,10.1,0.0,0.007,0.0,,<5.60,6.4,3200.0,,3.7,0.0,0.0,0.0522,0.0481,0.062,0.053,0.0,0.0,90.77,90.06,0.0041,0.0,0.0,0.0,0.0,1.42,0.373,0.039,0.042,31.79,30.904,0.2798,0.2042,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.0,5.95,<2,<2,<2,<3,<3,<3
2008-12-01 00:00:00,ww_89,5.8,11.5,7.6,10.88,0.0,1.41,3.1,59.1,628.0,16.0,8.0,7.07,145.0,165.0,0.67,6.3,0.0,0.0,0.0,,<1.40,5.4,2300.0,,1.8,0.0,0.0,0.0268,0.0256,0.251,0.233,0.0,0.0,63.85,60.88,0.0,0.0,0.0,0.0,0.0,0.34,0.086,0.036,0.041,23.47,22.313,0.0669,0.0443,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.037,3.85,<2,<2,<2,<3,<3,<3
2008-12-01 00:00:00,ww_64,9.7,4.2,8.1,12.074,0.17,1.63,3.08,63.39,676.0,39.0,8.0,28.1,139.0,177.0,0.65,5.9,0.0,0.0,0.0,,<1.90,6.4,1400.0,,5.1,0.0,0.0,0.0317,0.026,0.198,0.214,0.0,0.0,66.46,63.87,0.0035,0.0,0.0,0.0,0.0,1.11,0.051,0.039,0.037,24.85,23.523,0.1106,0.0896,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.026,2.73,<2,<2,<2,<3,<3,<3
2008-12-01 00:00:00,ww_92,5.5,8.0,7.9,8.784,0.32,1.42,1.96,117.02,634.0,12.0,5.0,5.11,131.0,134.0,0.78,4.1,0.0,0.0,0.0,0.0,,,90.0,,1.9,0.0,0.0,0.0178,0.0153,0.236,0.219,0.0,0.0,63.52,60.33,0.0036,0.0,0.0,0.0,0.0,0.29,0.033,0.035,0.036,22.49,20.802,0.0439,0.0326,0.0,,0.0,0.0024,0.0,0.0,0.0,0.0,0.032,0.022,,,,,,,
2008-12-08 00:00:00,ww_106,6.5,na,na,8.818,1.46,3.28,2.13,60.42,1322.0,207.0,35.0,69.2,177.0,497.0,0.69,2.8,0.0,0.0,0.0,,<2.80,7.6,5400.0,,15.5,0.0,0.0,0.0965,0.0594,0.179,0.178,0.0,0.0,89.16,87.17,0.0077,0.0,0.0,0.021,0.0,6.33,0.033,0.046,0.047,39.03,37.036,0.1947,0.0635,0.0,,0.0,0.0052,0.0,0.0,0.0,0.0,0.056,0.016,8.12,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_105,9.7,5.2,8.2,6.483,0.0,1.06,1.44,62.83,714.0,16.0,8.0,10.1,179.0,201.0,0.69,3.1,0.0,0.0,0.0,,<1.70,4.7,50.0,,15.2,0.0,0.0,0.0271,0.0251,0.163,0.158,0.0,0.0,62.83,66.89,0.0,0.0,0.0,0.0,0.0,0.44,0.03,0.039,0.04,27.23,27.638,0.0325,0.0127,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.023,1.58,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_104,10.2,1.8,8.3,5.162,0.28,0.99,1.09,67.81,866.0,18.0,6.0,11.6,182.0,260.0,0.61,3.2,0.0,0.0,0.0,,<2.80,8.8,160.0,,14.5,0.0,0.0,0.033,0.0298,0.148,0.139,0.0,0.0,73.96,72.63,0.0,0.0,0.0,0.0,0.0,0.51,0.033,0.038,0.043,30.8,29.995,0.0494,0.0315,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.017,3.31,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_34,11.0,12.0,6.6,4.393,0.38,1.22,0.91,70.78,1028.0,16.0,6.0,12.7,197.0,345.0,0.56,3.2,0.0,0.0,0.0,,<2.80,8.4,690.0,,12.3,0.0,0.0,0.0404,0.037,0.152,0.13,0.0,0.0,77.67,78.47,0.0,0.0,0.0,0.0,0.0,0.51,0.028,0.039,0.044,31.71,31.852,0.0534,0.035,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,3.18,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_37,8.9,7.3,7.4,10.72,0.21,1.37,1.58,52.92,766.0,4.0,4.0,3.29,130.0,247.0,0.83,3.2,0.0,0.0,0.0,0.0,,,3100.0,,2.7,0.0,0.0,0.0259,0.0237,0.167,0.15,0.0,0.0,62.2,61.74,0.0,0.0,0.0,0.0,0.0,0.16,0.034,0.036,0.036,22.01,21.813,0.016,0.0118,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.019,,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_73,9.2,7.2,7.2,8.96,0.27,1.31,1.56,56.7,912.0,5.0,4.0,3.61,138.0,338.0,0.84,3.0,0.0,0.0,0.0,0.0,,,3100.0,,5.3,0.0,0.0,0.0276,0.0252,0.183,0.171,0.0,0.0,64.52,64.29,0.0,0.0,0.0,0.0,0.0,0.18,0.045,0.035,0.04,22.72,22.37,0.0186,0.0142,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.023,,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_46,9.0,5.7,7.5,9.467,0.34,1.41,1.33,57.49,666.0,18.0,6.0,12.4,128.0,184.0,0.77,3.4,0.0,0.0,0.0,0.0,,,1200.0,,5.0,0.0,0.0,0.0281,0.0227,0.156,0.146,0.0,0.0,64.6,62.0,0.0032,0.0,0.0,0.0,0.0,0.42,0.041,0.038,0.042,22.17,21.656,0.0336,0.0219,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.022,,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_102,8.9,10.4,7.25,10.717,0.55,1.71,1.87,50.65,654.0,5.0,4.0,3.62,118.0,177.0,0.87,3.5,0.0,0.0,0.0,0.0,<2.10,8.4,5600.0,,5.2,0.0,0.0,0.0223,0.0209,0.19,0.179,0.0,0.0,55.95,56.67,0.0,0.0,0.0,0.0,0.0,0.17,0.038,0.037,0.035,19.4,19.213,0.0422,0.0249,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.026,2.27,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_36,8.3,11.9,7.3,9.696,0.51,1.89,1.87,49.64,556.0,6.0,4.0,2.46,130.0,163.0,0.93,4.0,0.0,0.0,0.0,0.0,<3.20,5.4,5000.0,,0.9,0.0,0.0,0.0216,0.0202,0.205,0.194,0.0,0.0,55.26,55.33,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.03,0.035,19.48,18.827,0.0159,0.0106,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.026,,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_101,8.7,11.1,7.3,11.814,0.46,1.7,1.82,50.82,674.0,7.0,5.0,3.24,124.0,198.0,0.91,3.3,0.0,0.0,0.0,0.0,,,3900.0,,1.4,0.0,0.0,0.0227,0.0211,0.175,0.165,0.0,0.0,58.26,57.08,0.0,0.0,0.0,0.0,0.0,0.12,0.029,0.034,0.035,20.1,19.753,0.0398,0.0106,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.024,,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_96,10.5,0.5,8.3,4.637,0.16,0.9,0.91,69.47,1230.0,8.0,4.0,7.33,188.0,453.0,0.52,3.0,0.0,0.0,0.0,,4.7,8.0,440.0,,10.1,0.0,0.0,0.0411,0.0388,0.132,0.127,0.0,0.0,83.44,81.25,0.0029,0.0,0.0,0.0,0.0,1.51,0.027,0.042,0.041,33.28,31.747,0.043,0.0316,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,1.68,<2,<2,<2,<3,<3,<3
2008-12-08 00:00:00,ww_92,6.7,12.6,7.6,6.485,0.69,1.62,2.05,98.98,818.0,11.0,4.0,7.18,139.0,257.0,0.85,3.7,0.0,0.0,0.0,0.0,,,270.0,,2.6,0.0,0.0,0.0197,0.0164,0.249,0.242,0.0,0.0,62.58,61.32,0.0109,0.0,0.0,0.0,0.0,0.37,0.03,0.036,0.038,22.13,20.928,0.0908,0.0897,0.0,,0.0,0.0026,0.0,0.0,0.0,0.0,0.041,0.029,,,,,,,
2008-12-15 00:00:00,ww_74,8.9,2.1,7.9,2.038,0.2,0.7,0.0,31.29,466.0,8.0,3.0,6.63,115.0,142.0,0.26,2.4,0.0,0.0,0.0,,<1.20,2.4,210.0,,1.4,0.0,0.0,0.0235,0.0227,0.07,0.063,0.0,0.0,40.99,42.57,0.0,0.0,0.0,0.0,0.0,0.18,0.025,0.025,0.031,14.1,13.868,0.0168,0.0097,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,,,,,,
2008-12-15 00:00:00,ww_100,8.1,3.4,7.8,4.119,0.26,0.97,0.45,44.53,682.0,10.0,8.0,5.88,142.0,227.0,0.4,3.4,0.0,0.0,0.0,,<1.50,2.8,1100.0,,2.9,0.0,0.0,0.0277,0.0258,0.1,0.098,0.0,0.0,58.28,57.38,0.0,0.0,0.0,0.0,0.0,0.19,0.033,0.035,0.035,20.43,19.7,0.0172,0.0138,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.018,0.013,3.6,,,,,,
2008-12-15 00:00:00,ww_39,8.1,5.0,7.6,4.293,0.47,1.19,0.67,47.01,1022.0,12.0,6.0,9.18,136.0,418.0,0.39,3.9,0.0,0.0,0.0,0.0,,,5400.0,,3.4,0.0,0.0,0.0302,0.0272,0.113,0.114,0.0,0.0,62.56,60.16,0.0,0.0,0.0,0.0,0.0,0.34,0.052,0.034,0.039,21.85,20.361,0.032,0.0264,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.017,,,,,,,
2008-12-15 00:00:00,ww_108,8.0,4.2,7.7,6.656,0.2,1.13,0.68,57.17,802.0,13.0,8.0,9.02,165.0,260.0,0.61,4.2,0.0,0.0,0.0,0.0,,,13000.0,,3.5,0.0,0.0,0.0319,0.0285,0.142,0.137,0.0,0.0,72.26,69.84,0.0,0.0,0.0,0.0,0.0,0.34,0.039,0.04,0.042,26.21,24.745,0.0455,0.0344,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.02,,,,,,,
2008-12-15 00:00:00,ww_99,3.7,2.1,8.1,2.144,1.09,2.4,0.34,33.22,600.0,19.0,11.0,15.9,103.0,225.0,0.37,4.6,0.0,0.0,0.0,0.0,,,9600.0,,2.2,0.0,0.0,0.0239,0.02,0.09,0.088,0.0,0.0,41.69,40.98,0.0,0.0,0.0,0.0,0.0,0.52,0.062,0.031,0.03,13.27,12.561,0.0517,0.0431,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.012,,,,,,,
2008-12-15 00:00:00,ww_40,9.1,5.6,7.8,6.398,0.23,1.03,0.61,57.75,830.0,14.0,7.0,9.86,167.0,273.0,0.57,3.6,0.0,0.0,0.0,0.0,,,1900.0,,4.6,0.0,0.0,0.0321,0.0287,0.129,0.126,0.0,0.0,71.43,70.29,0.0028,0.0,0.0,0.0,0.0,0.38,0.042,0.036,0.039,26.06,25.176,0.0344,0.0299,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.018,,,,,,,
2008-12-15 00:00:00,ww_75,7.1,6.9,7.07,4.398,0.17,0.94,0.46,53.28,900.0,21.0,7.0,15.3,151.0,329.0,0.45,3.6,0.0,0.0,0.0,0.0,<1.90,3.0,1300.0,,3.6,0.0,0.0,0.0341,0.0282,0.108,0.106,0.0,0.0,61.58,63.13,0.0035,0.0,0.0,0.0,0.0,0.59,0.038,0.037,0.036,24.67,21.998,0.03,0.019,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.014,,,,,,,
2008-12-15 00:00:00,ww_41,10.0,7.7,7.8,5.374,0.44,1.37,0.33,58.26,862.0,17.0,7.0,9.98,140.0,308.0,0.46,4.0,0.0,0.0,0.0,0.0,<1.80,4.1,2600.0,,1.5,0.0,0.0,0.0294,0.0252,0.139,0.132,0.0,0.0,58.28,59.81,0.0044,0.0,0.0,0.0,0.0,0.41,0.037,0.037,0.039,20.94,20.524,0.0368,0.0298,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.019,,,,,,,
2008-12-15 00:00:00,ww_92,9.2,6.6,7.0,4.794,0.37,1.26,0.72,68.52,746.0,18.0,5.0,15.8,122.0,245.0,0.52,4.2,0.0,0.0,0.0,0.0,1.8,4.4,490.0,,3.8,0.0,0.0,0.0239,0.0184,0.198,0.187,0.0,0.0,56.41,52.93,0.0049,0.0,0.0,0.0,0.0,0.67,0.048,0.038,0.036,19.68,18.27,0.0426,0.0302,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,,,,,,,
2008-12-15 00:00:00,ww_42,9.5,7.2,7.48,5.581,0.31,1.21,0.32,49.78,812.0,14.0,5.0,5.52,98.0,318.0,0.47,3.9,0.0,0.0,0.0,0.0,,,550.0,,1.3,0.0,0.0,0.0229,0.0195,0.124,0.128,0.0,0.0,49.97,47.91,0.0033,0.0,0.0,0.0,0.0,0.3,0.041,0.034,0.036,16.28,15.349,0.0183,0.0136,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.017,,,,,,,
2008-12-15 00:00:00,ww_48,8.6,6.7,7.8,4.722,0.62,0.95,0.57,64.01,818.0,27.0,7.0,14.7,123.0,293.0,0.48,4.1,0.0,0.0,0.0,0.0,,,1100.0,,3.2,0.0,0.0,0.0253,0.0206,0.139,0.142,0.0,0.0,58.84,54.82,0.0035,0.0,0.0,0.0,0.0,0.72,0.051,0.035,0.035,20.29,18.502,0.0373,0.0283,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.017,,,,,,,
2008-12-22 00:00:00,ww_50,6.4,2.1,7.9,0.0,0.1,0.77,0.0,45.32,316.0,3.0,0.0,3.5,113.0,68.0,0.31,4.5,0.0,0.0,0.0,,<1.80,5.3,200.0,,13.1,0.0,0.0,0.0361,0.0351,0.183,0.182,0.0,0.0,41.66,40.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.036,13.35,12.856,0.0242,0.0093,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31,,,,,,
2008-12-22 00:00:00,ww_76,3.9,2.0,7.3,5.676,0.22,1.3,2.84,90.0,1216.0,12.0,5.0,6.18,162.0,476.0,0.69,3.8,0.0,0.0,0.0,0.0,<3.20,8.9,3100.0,,14.7,0.0,0.0,0.0241,0.0239,0.206,0.205,0.0,0.0,77.65,72.67,0.0,0.0,0.0,0.0,0.0,0.25,0.031,0.039,0.043,25.88,24.383,0.0459,0.0398,0.0,,0.0,0.0031,0.0,0.0,0.0,0.0,0.044,0.037,,,,,,,
2008-12-22 00:00:00,ww_58,5.8,2.1,7.5,5.64,0.23,1.33,2.65,93.51,1316.0,9.0,5.0,7.87,165.0,532.0,0.61,3.7,0.0,0.0,0.0,0.0,,,2700.0,,12.6,0.0,0.0,0.0255,0.0243,0.201,0.202,0.0,0.0,76.63,74.51,0.0,0.0,0.0,0.0,0.0,0.26,0.032,0.035,0.038,25.71,24.984,0.0404,0.0369,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.026,,,,,,,
2008-12-22 00:00:00,ww_92,9.2,5.0,7.5,5.738,0.26,1.31,0.55,86.4,968.0,14.0,6.0,7.42,148.0,332.0,0.58,3.7,0.0,0.0,0.0,0.0,,,20.0,,3.5,0.0,0.0,0.0274,0.0246,0.168,0.164,0.0,0.0,70.01,66.43,0.0031,0.0,0.0,0.0,0.0,0.38,0.045,0.035,0.043,24.87,23.283,0.0424,0.0376,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.02,,,,,,,
2008-12-29 00:00:00,ww_92,8.3,6.2,7.7,2.363,0.57,2.6,0.49,44.24,798.0,55.0,12.0,47.1,105.0,356.0,0.28,4.4,0.0,0.006,0.0,0.0,,,33000.0,,,0.0,0.0,0.0336,0.0225,0.083,0.083,0.0,0.0,46.09,45.78,0.0069,0.0025,0.0,0.0,0.0,2.29,0.071,0.04,0.033,20.77,14.312,0.0641,0.035,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.011,,,,,,,
