collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-11-07 00:00:00,ww_18,9.2,14.8,7.37,7.587,0.02,1.03,1.86,67.31,652.0,11.0,4.0,10.1,114.0,221.5,0.54,5.7,0.0,0.0,0.0,,<4.19,9.41,5900.0,4900.0,22.9,0.0,0.0,0.0273,0.0194,0.157,0.153,0.0,0.0,49.9,42.62,0.0,0.0008,2.0,0.028,0.002,0.486,0.031,0.0,0.0,19.51,17.184,0.0434,0.0123,0.0,,0.002,0.0,0.0,0.008,0.0,0.0,0.017,0.0116,,,,,,
2005-11-07 00:00:00,ww_90,8.4,11.8,7.41,0.239,0.04,1.24,0.18,54.12,398.0,45.0,10.0,21.3,145.0,105.5,0.23,6.8,17.0,0.0,0.0007,,<3.53,6.75,15000.0,,16.2,0.0,0.0,0.1716,0.1306,0.04,0.044,0.0,0.0,48.98,43.27,0.0,0.0,0.0,0.02,0.0,3.346,0.21,0.0,0.0,20.71,18.656,0.2282,0.0917,0.0,,0.003,0.0,0.006,0.004,0.0,0.0,0.039,0.0011,,,,,,
2005-11-07 00:00:00,ww_110,5.6,10.1,6.93,0.233,1.11,3.32,0.23,31.66,514.0,28.0,8.0,28.6,124.0,218.3,0.21,13.9,24.0,0.0,0.0006,,<3.92,10.21,12000.0,,39.6,0.0,0.0,0.0417,0.0353,0.068,0.068,0.0,0.0,44.45,43.77,0.0,0.0,2.0,0.034,0.0,0.255,0.416,0.0,0.0,14.12,13.93,0.0388,0.106,0.0,,0.008,0.0,0.016,0.009,0.0,0.0,0.05,0.0034,,,,,,
2005-11-07 00:00:00,ww_89,6.6,17.8,7.11,11.369,0.09,1.68,3.68,52.86,412.0,11.0,7.0,5.39,110.0,100.2,0.78,7.6,0.0,0.003,0.0008,,<3.36,12.91,9300.0,,3.0,0.0,0.0,0.0171,0.0158,0.275,0.273,na,0.0,42.44,41.26,0.0,0.001,0.0,0.024,0.003,0.034,0.079,0.0,0.0,15.17,15.124,0.0108,0.0332,0.0,,0.003,0.006,0.015,0.005,0.0,0.0,0.015,0.032,,,,,,
2005-11-07 00:00:00,ww_64,7.0,14.8,7.22,12.585,0.13,2.05,2.98,50.08,406.0,34.0,7.0,26.1,92.0,99.9,0.7,7.9,5.0,0.003,0.0006,,<3.32,10.26,28000.0,,7.3,0.0,0.0,0.0233,0.0155,0.243,0.237,0.0,0.0,41.85,36.88,0.0,0.001,0.0,0.02,0.004,1.287,0.135,0.0,0.0,14.7,13.131,0.0688,0.0501,0.0,,0.008,0.006,0.022,0.011,0.0,0.0,0.041,0.0264,,,,,,
2005-11-07 00:00:00,ww_92,6.1,17.6,7.26,7.507,0.6,1.54,1.39,85.08,502.0,13.0,4.0,8.59,117.0,119.6,0.84,4.8,8.0,0.004,0.0008,0.0,,,660.0,,1.8,0.0,0.0,0.0179,0.0121,0.245,0.222,0.0,0.0,53.66,44.51,0.0,0.0009,0.0,0.021,0.0,0.346,0.024,0.0,0.0,18.57,15.774,0.0263,0.019,0.0,,0.007,0.005,0.015,0.0,0.0,0.0,0.044,0.0211,,,,,,
2005-11-14 00:00:00,ww_106,7.3,8.5,7.42,5.274,0.0,1.54,0.92,69.0,576.0,18.0,5.0,16.6,139.0,179.9,0.63,6.0,6.0,0.0,0.0,,<4.02,7.6,2500.0,,15.9,0.0,0.0,0.0322,0.0234,0.185,0.182,0.0,0.0,49.66,41.87,0.0,0.0007,3.0,0.019,0.0,0.513,0.063,0.007,0.0,20.1,17.075,0.0456,0.0287,0.0,,0.002,0.0,0.0,0.009,0.0,0.0,0.021,0.0079,,,,,,
2005-11-14 00:00:00,ww_31,3.2,7.3,7.35,0.001,0.0,1.07,0.13,116.19,660.0,15.0,0.0,17.3,180.0,189.7,0.53,10.7,17.0,0.0,0.0007,,<4.42,7.82,410.0,,10.0,0.0,0.0,0.0382,0.0304,0.181,0.184,0.0,0.0,45.9,40.82,0.0,0.0,3.0,0.016,0.0,0.604,0.187,0.004,0.0,22.13,19.82,0.105,0.0842,0.0,,0.0,0.0,0.004,0.0,0.0,0.0,0.014,0.0039,,,,,,
2005-11-14 00:00:00,ww_32,8.2,15.0,7.41,9.451,0.0,1.13,2.11,51.06,478.0,9.0,5.0,3.91,128.0,136.0,0.82,4.4,4.0,0.0,0.0007,,<3.63,7.11,320.0,,2.4,0.0,0.0,0.0193,0.0157,0.165,0.16,0.0,0.0,47.84,43.05,0.0,0.0,0.0,0.015,0.003,0.187,0.061,0.005,0.0,18.82,17.023,0.0263,0.0209,0.0,,0.0,0.0,0.004,0.0,0.0,0.0,0.03,0.0177,,,,,,
2005-11-14 00:00:00,ww_105,9.3,9.2,7.54,8.512,0.0,1.57,1.14,57.97,512.0,17.0,7.0,13.2,129.0,146.9,0.8,5.4,7.0,0.0,0.0005,,<3.36,12.29,50.0,,33.5,0.0,0.0,0.0253,0.0198,0.204,0.192,0.0,0.0,47.71,43.27,0.0,0.0,0.0,0.011,0.0,0.277,0.019,0.005,0.0,19.94,18.139,0.0314,0.0067,0.0,,0.002,0.0,0.007,0.005,0.0,0.0,0.017,0.0071,,,,,,
2005-11-14 00:00:00,ww_104,7.9,9.3,7.5,6.802,0.02,1.44,0.94,66.33,520.0,19.0,4.0,13.8,134.0,160.2,0.74,5.9,7.0,0.0,0.0004,,<3.46,8.76,270.0,,21.9,0.0,0.0,0.0281,0.0219,0.208,0.201,0.0,0.0,46.61,41.99,0.0,0.0,3.0,0.021,0.0,0.341,0.037,0.007,0.0,19.84,17.921,0.0404,0.0217,0.0,,0.002,0.0,0.003,0.007,0.0,0.0,0.028,0.0089,,,,,,
2005-11-14 00:00:00,ww_103,6.1,11.4,7.5,4.137,0.06,1.89,0.89,57.98,508.0,36.0,6.0,34.7,124.0,180.2,0.57,6.0,10.0,0.0,0.0,,<3.52,8.67,4700.0,,19.4,0.0,0.0,0.0343,0.0254,0.133,0.13,0.0,0.0,48.97,43.36,0.0,0.0,2.0,0.024,0.002,0.739,0.082,0.006,0.0,17.58,15.621,0.0657,0.0424,0.0,,0.002,0.0,0.008,0.011,0.0,0.0,0.028,0.0088,,,,,,
2005-11-14 00:00:00,ww_34,4.3,11.9,7.3,5.244,0.0,1.63,0.86,73.48,602.0,12.0,0.0,15.9,137.0,177.4,0.64,5.8,12.0,0.0,0.0006,,<3.61,8.95,1600.0,,19.2,0.0,0.0,0.0318,0.026,0.177,0.181,0.0,0.0,49.32,46.11,0.0,0.0,3.0,0.017,0.002,0.433,0.068,0.008,0.0,19.98,18.637,0.0448,0.0303,0.0,,0.002,0.0,0.01,0.009,0.0,0.0,0.02,0.0072,,,,,,
2005-11-14 00:00:00,ww_37,7.0,12.5,7.1,7.595,0.21,1.68,0.53,46.01,432.0,9.0,0.0,5.39,116.0,98.5,0.79,5.3,9.0,0.0,0.0012,0.0,,,9300.0,7200.0,3.1,0.0,0.0,0.0205,0.0168,0.142,0.145,0.0,0.0,43.41,40.6,0.0,0.0007,4.0,0.014,0.002,0.152,0.043,0.007,0.0,15.59,14.354,0.0119,0.0116,0.0,,0.002,0.0,0.014,0.015,0.0,0.0,0.03,0.0886,,,,,,
2005-11-14 00:00:00,ww_73,7.1,12.8,6.9,4.756,0.11,1.5,0.43,45.39,410.0,13.0,0.0,8.2,111.0,92.4,0.66,6.0,15.0,0.0,0.001,0.0,,,11000.0,8000.0,2.7,0.0,0.0,0.0194,0.0151,0.14,0.143,0.0,0.0,39.73,36.1,0.0,0.0011,3.0,0.012,0.002,0.233,0.066,0.007,0.0,14.16,12.697,0.0197,0.0148,0.0,,0.003,0.002,0.0,0.009,0.0,0.0,0.033,0.0208,,,,,,
2005-11-14 00:00:00,ww_46,6.7,12.1,7.1,8.321,0.83,2.16,1.74,53.92,414.0,13.0,0.0,8.7,126.0,105.0,0.95,4.8,6.0,0.0,0.0006,3.4,,,3900.0,3200.0,3.0,0.0,0.0,0.0192,0.0145,0.168,0.172,0.0,0.0,48.43,46.27,0.0,0.0012,3.0,0.024,0.0,0.252,0.035,0.007,0.0,17.55,16.634,0.0181,0.0152,0.0,,0.005,0.004,0.013,0.012,0.0,0.0,0.048,0.0262,,,,,,
2005-11-14 00:00:00,ww_35,4.7,10.8,6.89,0.19,0.13,1.09,0.07,27.04,282.0,7.0,0.0,3.95,125.0,24.0,0.3,3.3,11.0,0.0,0.0004,,<2.42,<4.02,9.0,40.0,1.1,0.0,0.0,0.0236,0.018,0.034,0.035,0.0,0.0,38.28,31.94,0.0,0.0,3.0,0.021,0.0,0.274,0.126,0.005,0.0,12.31,10.283,0.0199,0.0132,0.0,,0.0,0.0,0.007,0.012,0.0,0.0,0.014,0.0085,,,,,,
2005-11-14 00:00:00,ww_102,7.0,12.5,6.28,6.18,0.24,1.73,0.61,44.37,350.0,9.0,0.0,7.57,116.0,79.1,0.78,5.2,11.0,0.0,0.0007,0.0,<2.82,6.59,5600.0,5400.0,6.0,0.0,0.0,0.0192,0.0153,0.135,0.138,0.0,0.0,42.89,38.11,0.0,0.0007,0.0,0.012,0.002,0.186,0.038,0.007,0.0,14.82,13.203,0.0119,0.0094,0.0,,0.003,0.002,0.006,0.004,0.0,0.0,0.035,0.0271,,,,,,
2005-11-14 00:00:00,ww_36,8.6,15.7,6.17,7.316,0.35,1.88,1.01,46.76,364.0,6.0,0.0,3.11,123.0,82.7,0.86,5.1,5.0,0.0,0.001,2.7,<2.91,6.53,10000.0,11000.0,0.5,0.0,0.0,0.018,0.0143,0.186,0.191,0.0,0.0,43.5,38.54,0.0,0.0,0.0,0.022,0.0,0.082,0.025,0.004,0.0,15.66,13.867,0.0123,0.0079,0.0,,0.002,0.0,0.003,0.003,0.0,0.0,0.042,0.0344,,,,,,
2005-11-14 00:00:00,ww_101,9.2,14.6,6.27,8.197,0.36,1.7,0.74,46.29,456.0,10.0,0.0,3.31,120.0,84.2,0.8,5.1,6.0,0.003,0.0007,2.9,,,10000.0,10000.0,0.8,0.0,0.0,0.0196,0.0147,0.16,0.158,0.0,0.0,43.94,38.74,0.0,0.0008,4.0,0.015,0.002,0.148,0.028,0.004,0.0,15.71,13.782,0.0124,0.0056,0.0,,0.002,0.0,0.011,0.005,0.0,0.0,0.042,0.0315,,,,,,
2005-11-14 00:00:00,ww_96,6.8,10.2,6.25,5.178,0.0,1.34,0.97,60.37,588.0,9.0,0.0,11.2,134.0,195.9,0.58,6.7,7.0,0.0,0.0006,,<3.69,9.87,2000.0,,21.5,0.0,0.0,0.032,0.0237,0.163,0.155,0.0,0.0,50.87,42.78,0.0,0.0,3.0,0.019,0.003,0.389,0.083,0.006,0.0,19.49,16.496,0.0432,0.0271,0.0,,0.002,0.0,0.001,0.007,0.0,0.0,0.026,0.0174,,,,,,
2005-11-14 00:00:00,ww_92,8.4,18.9,6.61,6.997,0.23,1.69,1.28,88.15,486.0,14.0,0.0,8.5,121.0,115.8,0.83,4.7,8.0,0.003,0.0012,0.0,,,340.0,,4.0,0.0,0.0,0.018,0.0119,0.186,0.178,0.0,0.0,48.65,42.04,0.0,0.0007,3.0,0.014,0.002,0.269,0.022,0.01,0.0,17.54,15.074,0.0281,0.0197,0.0,,0.005,0.004,0.006,0.004,0.0,0.0,0.041,0.0299,,,,,,
2005-11-21 00:00:00,ww_74,8.5,9.1,7.48,1.904,0.39,0.51,0.25,31.35,192.0,6.0,0.0,1.77,114.0,34.8,0.27,1.9,0.0,0.0,0.0008,,<2.46,<4.04,40.0,,1.5,0.0,0.0,0.0206,0.0159,0.06,0.058,0.0,0.0,35.59,28.3,0.0,0.0,0.0,0.015,0.003,0.081,0.006,0.005,0.0,12.39,10.361,0.0069,0.0043,0.0,,0.0,0.0,0.0,0.005,0.0,0.0,0.02,0.0068,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_100,8.6,9.8,6.84,4.973,0.49,1.27,0.76,43.04,258.0,3.0,0.0,2.81,121.0,74.1,0.6,3.5,0.0,0.0,0.0005,,<2.77,6.82,160.0,,5.4,0.0,0.0,0.0186,0.0153,0.117,0.114,0.0,0.0,42.14,36.0,0.0,0.0009,0.0,0.018,0.004,0.144,0.026,0.006,0.0,14.72,12.981,0.0332,0.0296,0.0,,0.003,0.002,0.0,0.0,0.0,0.0,0.036,0.0227,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_39,6.5,10.1,6.82,8.567,0.57,1.55,1.32,52.68,294.0,9.0,0.0,9.74,126.0,104.1,0.83,4.2,0.0,0.003,0.0008,0.0,,,1000.0,,1.2,0.0,0.0,0.0193,0.013,0.154,0.156,0.0,0.0,46.14,38.55,0.0,0.0014,0.0,0.022,0.0,0.355,0.036,0.008,0.0,16.5,14.139,0.0189,0.0118,0.0,,0.005,0.003,0.003,0.004,0.0,0.0,0.045,0.0245,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_108,8.2,16.8,7.01,6.176,0.76,1.64,0.99,48.54,240.0,10.0,0.0,7.12,124.0,94.3,0.73,4.2,9.0,0.0,0.0007,0.0,,,180.0,,3.1,0.0,0.0,0.0187,0.0138,0.152,0.146,0.0,0.0,45.16,38.25,0.0,0.0007,0.0,0.017,0.004,0.263,0.031,0.005,0.0,16.03,13.902,0.0321,0.0226,0.0,,0.004,0.003,0.003,0.0,0.0,0.0,0.041,0.0234,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_99,8.0,11.1,7.17,6.532,0.66,1.61,1.07,49.44,328.0,9.0,3.0,5.13,124.0,96.7,0.75,4.2,4.0,0.0,0.0006,0.0,,,60.0,,14.8,0.0,0.0,0.0173,0.0118,0.153,0.153,0.0,0.0,44.65,35.92,0.0,0.0,0.0,0.022,0.002,0.288,0.028,0.007,0.0,15.75,13.093,0.0571,0.0405,0.0,,0.004,0.003,0.004,0.004,0.0,0.0003,0.041,0.0207,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_40,7.7,11.3,7.12,6.443,0.71,1.57,1.07,51.4,302.0,5.0,0.0,7.81,125.0,96.1,0.73,4.1,0.0,0.003,0.0005,0.0,,,100.0,200.0,2.3,0.0,0.0,0.0187,0.0119,0.146,0.148,0.0,0.0,42.7,34.23,0.0,0.0,0.0,0.037,0.003,0.326,0.031,0.009,0.0,15.3,12.675,0.0314,0.0219,0.0,,0.004,0.003,0.013,0.011,0.0,0.0,0.054,0.0224,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_75,7.0,19.1,6.23,6.729,0.68,1.61,1.25,50.42,332.0,19.0,0.0,18.5,121.0,99.1,0.75,4.4,5.0,0.0,0.0,0.0,<3.00,5.56,60.0,20.0,3.3,0.0,0.0,0.021,0.0138,0.158,0.151,0.0004,0.0,46.26,41.46,0.004,0.0007,0.0,0.019,0.003,0.533,0.022,0.009,0.0,16.46,14.796,0.0277,0.0139,0.0,,0.005,0.004,0.006,0.0,0.0,0.0,0.046,0.0285,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_41,7.5,16.4,6.2,11.502,0.21,1.33,2.09,78.71,384.0,8.0,0.0,4.66,106.0,114.0,1.05,4.5,0.0,0.007,0.0015,0.0,<3.14,5.61,5900.0,4800.0,1.8,0.0,0.0,0.013,0.009,0.18,0.174,0.0,0.0,46.07,35.28,0.0,0.0015,0.0,0.014,0.0,0.175,0.031,0.005,0.0,16.51,13.345,0.0127,0.0075,0.0,,0.006,0.004,0.0,0.0,0.0,0.0,0.063,0.0283,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_92,7.5,14.8,6.07,7.051,0.38,1.37,1.55,89.99,434.0,14.0,0.0,6.82,124.0,120.8,0.88,4.9,0.0,0.003,0.0006,0.0,<3.50,10.8,420.0,300.0,1.8,0.0,0.0,0.0148,0.0099,0.208,0.202,0.0,0.0,47.95,40.82,0.0,0.0011,0.0,0.017,0.0,0.29,0.027,0.005,0.0,17.42,15.16,0.0249,0.0168,0.0,,0.005,0.004,0.004,0.0,0.0,0.0,0.036,0.0232,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_42,5.7,15.2,6.5,6.956,0.21,1.19,0.81,76.56,420.0,8.0,0.0,3.3,129.0,112.1,1.0,4.8,3.0,0.003,0.0005,0.0,,,1000.0,410.0,7.0,0.0,0.0,0.0139,0.0099,0.202,0.203,0.0,0.0,47.12,39.4,0.0,0.001,0.0,0.019,0.0,0.199,0.027,0.007,0.0,16.62,14.291,0.0135,0.0085,0.0,,0.006,0.005,0.0,0.002,0.0,0.0,0.041,0.0262,0.0,0.0,0.0,0.0,0.0,0.0
2005-11-21 00:00:00,ww_48,7.9,10.9,6.6,6.733,0.21,1.28,1.87,95.38,438.0,15.0,0.0,15.3,136.0,118.7,0.93,4.7,0.0,0.003,0.001,3.8,,,670.0,420.0,2.0,0.0,0.0,0.0164,0.0105,0.21,0.213,0.0,0.0,49.69,43.89,0.0,0.0012,0.0,0.022,0.0,0.445,0.027,0.008,0.0,17.94,16.218,0.0322,0.0211,0.0,,0.006,0.004,0.0,0.004,0.0,0.0,0.049,0.0231,0.0,0.0,0.0,0.0,0.0,0.0
