collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-09-06 00:00:00,ww_91,7.7,25.2,8.0,9.3,0.06,1.35,1.75,99.41,722.0,33.0,12.0,17.8,142.0,194.0,0.75,5.3,6.0,0.002,0.0,,<4.53,13.14,40.0,20.0,14.7,0.0,0.0,0.0315,0.0217,0.355,0.345,0.0015,0.0,61.38,47.05,0.0,0.0,2.0,0.021,0.0,0.801,0.0,0.009,0.0,28.89,26.477,0.0586,0.0135,0.0,,0.008,0.006,0.018,0.013,0.0,0.0,0.043,0.0115,,,,,,
2005-09-06 00:00:00,ww_79,4.5,24.7,6.77,0.033,0.06,1.57,0.13,74.49,992.0,29.0,12.0,28.2,127.0,396.7,0.2,6.1,9.0,0.0,0.0,,<3.38,5.79,140.0,,24.1,0.0,0.0,0.0656,0.0435,0.131,0.125,0.0008,0.0,59.08,50.31,0.0,0.0,3.0,0.017,0.0,1.074,0.015,0.008,0.0017,26.47,24.318,0.1197,0.018,0.0,,0.003,0.0,0.011,0.01,0.0,0.0,0.021,0.0,,,,,,
2005-09-06 00:00:00,ww_80,6.0,23.0,7.02,14.728,0.06,1.24,3.62,67.0,516.0,14.0,10.0,2.35,110.0,114.3,0.91,5.4,2.0,0.006,0.0032,,<3.87,16.3,120.0,,2.1,0.0,0.0,0.0111,0.009,0.333,0.244,0.0012,0.0,53.24,43.92,0.0,0.0,3.0,0.018,0.0,0.191,0.059,0.004,0.0,19.36,17.293,0.0133,0.0076,0.0,,0.005,0.004,0.009,0.006,0.0,0.0,0.039,0.0191,,,,,,
2005-09-06 00:00:00,ww_18,6.9,22.8,7.18,14.13,0.07,1.08,3.62,66.95,520.0,10.0,7.0,4.95,111.0,113.4,0.04,5.3,5.0,0.005,0.0024,,<3.88,13.91,170.0,,3.7,0.0,0.0,0.0126,0.0085,0.328,0.321,0.001,0.0,53.0,39.06,0.0,0.0,3.0,0.025,0.0,0.268,0.039,0.007,0.0011,19.1,15.96,0.0168,0.0073,0.0,,0.005,0.004,0.011,0.008,0.0,0.0,0.047,0.0177,,,,,,
2005-09-06 00:00:00,ww_90,6.4,23.1,7.53,0.206,0.04,0.48,0.04,36.64,604.0,7.0,4.0,3.44,220.0,168.7,0.32,4.5,11.0,0.0,0.0003,,<4.77,9.66,560.0,,2.1,0.0,0.0,0.217,0.1567,0.123,0.109,0.0011,0.0,60.07,41.4,0.0,0.0,3.0,0.015,0.0,0.212,0.017,0.005,0.0003,31.76,25.452,0.0585,0.0346,0.0,,0.0,0.0,0.01,0.003,0.0,0.0,0.012,0.0,,,,,,
2005-09-06 00:00:00,ww_110,4.3,20.4,7.45,0.429,0.38,1.14,0.12,35.89,324.0,37.0,13.0,39.6,120.0,56.5,0.08,4.3,9.0,0.0,0.0003,,<3.25,6.41,2300.0,,9.4,0.0,0.0,0.0372,0.0254,0.05,0.05,0.001,0.0,44.72,37.49,0.0,0.0,3.0,0.014,0.0,1.606,0.036,0.006,0.0033,13.97,11.95,0.0845,0.0595,0.0,,0.002,0.0,0.006,0.012,0.0,0.0,0.019,0.0,,,,,,
2005-09-06 00:00:00,ww_89,6.9,23.6,7.21,13.143,0.28,2.21,3.76,55.69,496.0,3.0,3.0,2.06,109.0,97.4,0.88,7.2,8.0,0.005,0.0027,,<3.89,12.68,160.0,,1.9,0.0,0.0,0.0184,0.0151,0.38,0.37,0.0008,0.0,46.61,37.78,0.0,0.0,3.0,0.027,0.0,0.14,0.036,0.006,0.0,16.4,14.221,0.0314,0.0211,0.0,,0.004,0.002,0.016,0.004,0.0,0.0,0.066,0.0298,,,,,,
2005-09-06 00:00:00,ww_64,7.1,25.0,7.39,14.568,0.24,1.67,3.74,60.42,538.0,26.0,14.0,17.6,106.0,118.0,0.87,6.7,5.0,0.004,0.0,,<3.97,14.59,320.0,,20.4,0.0,0.0,0.0223,0.0169,0.356,0.262,0.0006,0.0,48.76,43.32,0.0,0.0,3.0,0.032,0.0,0.647,0.0,0.004,0.0,17.3,16.332,0.0411,0.0111,0.0,,0.005,0.003,0.011,0.006,0.0,0.0,0.06,0.0225,,,,,,
2005-09-06 00:00:00,ww_92,5.5,25.4,7.9,3.729,0.17,0.84,1.24,58.1,342.0,10.0,5.0,8.81,117.0,63.9,0.56,3.1,7.0,0.0,0.0009,3.0,,,130.0,,7.7,0.0,0.0,0.0187,0.0115,0.18,0.139,0.0012,0.0,44.22,33.29,0.0,0.0,3.0,0.024,0.0,0.285,0.0,0.008,0.0034,15.34,13.198,0.0177,0.006,0.0,,0.005,0.003,0.007,0.002,0.0,0.0,0.036,0.0,,,,,,
2005-09-12 00:00:00,ww_31,3.0,22.7,6.51,0.346,0.03,0.77,0.26,51.92,616.0,36.0,12.0,8.32,176.0,199.7,0.39,6.9,8.0,0.0,0.0013,,<4.86,8.52,4800.0,,9.9,0.0,0.0,0.0409,0.0305,0.228,0.155,0.0006,0.0012,51.46,40.94,0.0,0.0007,0.0,0.018,0.0,0.408,0.026,0.0,0.0,24.32,19.845,0.0589,0.0372,0.0,,0.0,0.0,0.013,0.011,0.0,0.0,0.0,0.0036,,,,,,
2005-09-12 00:00:00,ww_32,2.2,23.0,6.33,1.002,0.11,0.87,0.67,40.92,564.0,13.0,9.0,5.24,155.0,135.0,0.58,7.5,11.0,0.0,0.001,,<4.03,7.6,900.0,,4.3,0.0,0.0,0.0299,0.0226,0.206,0.173,0.0,0.0012,48.93,41.38,0.0,0.0,0.0,0.021,0.002,0.382,0.037,0.0,0.0,20.31,17.661,0.0649,0.042,0.11,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.004,0.0093,,,,,,
2005-09-12 00:00:00,ww_105,6.9,25.3,6.44,10.787,0.0,0.79,2.87,46.15,502.0,23.0,9.0,13.1,122.0,112.5,0.95,3.7,2.0,0.002,0.001,,<3.88,16.73,600.0,,1.6,0.0,0.0,0.0182,0.012,0.281,0.257,0.0006,0.0012,48.01,37.03,0.0,0.0,0.0,0.024,0.003,0.41,0.029,0.0,0.0,18.81,14.871,0.0208,0.0107,0.0,,0.0,0.0,0.007,0.01,0.0,0.0,0.031,0.0223,,,,,,
2005-09-12 00:00:00,ww_104,5.8,23.7,6.67,9.875,0.03,0.88,2.99,48.67,532.0,24.0,8.0,9.88,125.0,126.8,0.96,4.2,6.0,0.002,0.0012,,<3.97,18.06,500.0,,1.3,0.0,0.0,0.0224,0.0156,0.292,0.26,0.0007,0.0012,48.65,40.97,0.0,0.0,0.0,0.017,0.002,0.552,0.027,0.0,0.0,19.59,16.744,0.0389,0.016,0.0,,0.0,0.0,0.009,0.01,0.0,0.0,0.017,0.0141,,,,,,
2005-09-12 00:00:00,ww_103,5.6,23.7,7.2,4.147,0.04,1.0,0.81,69.43,698.0,13.0,6.0,7.42,143.0,209.9,0.68,5.4,13.0,0.002,0.0003,,<4.89,13.24,600.0,,11.5,0.0,0.0,0.0413,0.0311,0.269,0.257,0.0008,0.001,58.38,46.98,0.0,0.0,0.0,0.016,0.002,0.256,0.017,0.0,0.0,22.12,18.157,0.0365,0.021,0.0,,0.0,0.0,0.012,0.017,0.0,0.0,0.0,0.0064,,,,,,
2005-09-12 00:00:00,ww_34,5.4,25.9,7.5,8.626,0.03,1.03,2.27,53.7,566.0,38.0,11.0,20.9,128.0,147.3,0.85,4.5,6.0,0.0,0.0014,,<4.26,16.05,830.0,,10.9,0.0,0.0,0.0335,0.0208,0.307,0.266,0.0008,0.0012,56.66,41.6,0.0,0.0,0.0,0.024,0.002,0.814,0.017,0.0,0.0,22.47,16.866,0.0581,0.025,0.0,,0.002,0.0,0.0,0.009,0.0,0.0,0.016,0.0094,,,,,,
2005-09-12 00:00:00,ww_37,5.7,27.7,7.4,6.49,1.55,2.69,1.43,41.23,372.0,23.0,7.0,12.7,121.0,67.1,0.7,4.1,2.0,0.002,0.0016,0.0,,,11000.0,,0.6,0.0,0.0,0.0203,0.0127,0.215,0.177,0.0,0.0009,46.22,32.64,0.0,0.0,0.0,0.016,0.0,0.399,0.025,0.0,0.0,15.8,11.446,0.0237,0.0122,0.08,,0.0,0.0,0.003,0.007,0.0,0.0,0.012,0.013,,,,,,
2005-09-12 00:00:00,ww_73,5.6,30.2,7.3,6.319,0.42,1.39,0.74,40.05,376.0,15.0,0.0,11.9,119.0,67.1,0.7,3.6,5.0,0.0,0.0015,0.0,,,5500.0,,0.9,0.0,0.0,0.0208,0.0145,0.172,0.162,0.0007,0.0005,46.2,36.59,0.0,0.0,0.0,0.017,0.0,0.432,0.02,0.0,0.0,15.4,12.513,0.0198,0.0118,0.0,,0.0,0.0,0.004,0.004,0.0,0.0,0.008,0.0166,,,,,,
2005-09-12 00:00:00,ww_46,5.7,32.6,7.3,5.389,0.61,2.21,0.88,40.3,408.0,20.0,6.0,12.6,121.0,69.5,0.67,3.6,5.0,0.002,0.0009,0.0,,,650.0,,3.6,0.0,0.0,0.0215,0.0141,0.192,0.163,0.0006,0.0008,45.3,38.48,0.0,0.0007,0.0,0.018,0.0,0.46,0.018,0.0,0.0,15.17,13.007,0.0223,0.0141,0.0,,0.003,0.002,0.009,0.008,0.0,0.0,0.02,0.0164,,,,,,
2005-09-12 00:00:00,ww_35,8.1,22.6,7.24,0.201,0.03,0.3,0.0,21.81,178.0,17.0,8.0,4.23,106.0,12.3,0.11,1.8,3.0,0.0,0.0007,,<3.06,4.35,380.0,,1.2,0.0,0.0,0.0345,0.0148,0.06,0.034,0.0,0.0006,43.91,25.64,0.008,0.0,0.0,0.029,0.0,1.13,0.009,0.0,0.0,14.81,8.365,0.2747,0.005,0.0,,0.0,0.0,0.005,0.009,0.0,0.0,0.079,0.0013,,,,,,
2005-09-12 00:00:00,ww_102,7.2,23.8,7.51,0.192,0.06,0.25,0.0,22.48,204.0,19.0,3.0,14.9,109.0,12.6,0.11,1.7,4.0,0.0,0.0013,0.0,<3.12,<3.85,370.0,,1.2,0.0,0.0,0.0238,0.0175,0.046,0.034,0.0,0.0005,34.62,28.35,0.0,0.0,0.0,0.014,0.0,0.465,0.036,0.0,0.0,11.25,9.195,0.0142,0.0035,0.0,,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.0009,,,,,,
2005-09-12 00:00:00,ww_36,6.8,24.1,7.34,4.931,1.49,2.47,1.46,37.98,220.0,10.0,3.0,8.98,125.0,57.5,0.65,4.1,8.0,0.0,0.0013,0.0,<3.70,7.2,20000.0,,0.2,0.0,0.0,0.0185,0.0121,0.2,0.181,0.0,0.0007,43.93,31.97,0.0,0.0,0.0,0.02,0.0,0.246,0.023,0.0,0.0,14.87,11.146,0.025,0.0146,0.0,,0.0,0.0,0.0,0.006,0.0,0.0,0.012,0.0136,,,,,,
2005-09-12 00:00:00,ww_101,6.8,24.1,7.44,5.966,1.75,2.87,1.52,39.7,388.0,17.0,2.0,11.7,124.0,62.0,0.69,4.0,8.0,0.002,0.0021,0.0,,,31000.0,,2.3,0.0,0.0,0.02,0.0156,0.205,0.181,0.0,0.0008,45.47,40.84,0.0,0.0,0.0,0.023,0.0,0.389,0.025,0.0,0.0,15.58,14.005,0.0251,0.0168,0.0,,0.0,0.0,0.005,0.013,0.0,0.0,0.013,0.0179,,,,,,
2005-09-12 00:00:00,ww_96,7.0,23.7,7.56,7.968,0.0,1.35,2.14,54.51,658.0,23.0,6.0,14.1,135.0,171.1,0.83,4.6,8.0,0.0,0.0014,,<4.81,13.02,710.0,,7.4,0.0,0.0,0.0323,0.0254,0.308,0.306,0.0008,0.0013,54.91,49.3,0.0,0.0,0.0,0.019,0.002,0.558,0.025,0.0,0.0,21.4,19.427,0.0318,0.0125,0.07,,0.002,0.0,0.005,0.01,0.0,0.0,0.005,0.0115,,,,,,
2005-09-12 00:00:00,ww_92,4.8,29.9,5.98,3.612,0.18,1.07,0.91,58.42,388.0,18.0,5.0,9.92,119.0,65.0,0.57,3.3,4.0,0.002,0.0009,0.0,,,190.0,,6.4,0.0,0.0,0.0204,0.0122,0.184,0.166,0.0006,0.0009,43.26,33.58,0.0,0.0,0.0,0.018,0.0,0.309,0.011,0.0,0.0,14.83,11.822,0.0187,0.0083,0.0,,0.003,0.0,0.0,0.011,0.0,0.0,0.011,0.0101,,,,,,
2005-09-19 00:00:00,ww_74,7.9,21.0,7.7,0.261,0.06,0.22,0.0,22.47,228.0,0.0,0.0,3.32,108.0,13.5,0.13,1.6,0.0,0.0,0.0007,,<3.09,<3.84,1100.0,,0.7,0.0,0.0,0.0223,0.0205,0.041,0.034,0.0,0.001,34.56,33.75,0.0,0.0016,0.0,0.013,0.0,0.115,0.007,0.003,0.0012,11.51,10.773,0.0051,0.0053,0.0,,0.002,0.002,0.0,0.0,0.0,0.0,0.005,0.0042,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_100,7.8,21.8,7.6,1.308,0.25,0.64,0.14,26.52,234.0,0.0,0.0,5.92,103.0,24.3,0.22,2.2,2.0,0.0,0.0,,<3.22,7.33,300.0,,0.8,0.0,0.0,0.021,0.0187,0.061,0.055,0.0,0.0008,34.92,34.32,0.0,0.0,0.0,0.021,0.006,0.219,0.009,0.003,0.0022,11.52,10.951,0.0106,0.0068,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.013,0.0077,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_39,7.0,20.4,7.4,3.543,0.62,1.5,0.48,34.77,348.0,10.0,0.0,10.6,109.0,51.2,0.42,3.3,7.0,0.002,0.0006,0.0,,,690.0,,1.5,0.0,0.0,0.0204,0.0163,0.111,0.112,0.0,0.0007,38.81,37.1,0.0,0.0,0.0,0.014,0.0,0.364,0.017,0.004,0.0012,12.98,12.062,0.0217,0.015,0.0,,0.003,0.002,0.0,0.006,0.0,0.0,0.021,0.0125,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_108,7.5,22.0,7.5,1.867,0.44,0.89,0.32,28.73,248.0,12.0,5.0,9.84,105.0,34.5,0.31,2.9,5.0,0.0,0.0005,0.0,,,490.0,,1.1,0.0,0.0,0.0205,0.0168,0.069,0.072,0.0,0.0008,34.28,33.78,0.0,0.0,0.0,0.017,0.002,0.289,0.013,0.004,0.0,11.39,10.834,0.02,0.0127,0.0,,0.002,0.0,0.0,0.006,0.0,0.0,0.018,0.0088,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_99,5.9,21.2,7.4,2.264,0.74,1.39,0.53,31.08,286.0,8.0,2.0,10.9,110.0,39.0,0.36,3.1,4.0,0.0,0.001,0.0,,,360.0,,2.1,0.0,0.0,0.0229,0.0163,0.086,0.087,0.0,0.0005,37.81,36.87,0.0,0.0011,0.0,0.017,0.0,0.518,0.012,0.009,0.0014,12.8,12.021,0.0218,0.0133,0.0,,0.003,0.0,0.0,0.0,0.0,0.0,0.026,0.0091,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_40,6.9,23.7,7.5,1.82,0.75,1.28,0.48,29.42,258.0,13.0,4.0,13.9,106.0,35.2,0.32,2.9,7.0,0.0,0.0009,0.0,,,480.0,,1.4,0.0,0.0,0.0223,0.0163,0.077,0.077,0.001,0.0007,35.73,33.85,0.0,0.0,0.0,0.017,0.0,0.451,0.01,0.006,0.0011,12.09,10.972,0.0355,0.0219,0.0,,0.003,0.0,0.0,0.0,0.0,0.0,0.039,0.0139,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_75,6.3,21.5,7.04,2.263,0.32,0.95,0.36,30.25,240.0,10.0,3.0,12.6,110.0,34.6,0.32,2.8,3.0,0.0,0.0004,0.0,<3.38,4.58,340.0,,1.8,0.0,0.0,0.0226,0.0168,0.076,0.076,0.0,0.0008,37.8,35.02,0.0,0.0,0.0,0.018,0.0,0.422,0.01,0.007,0.0018,12.72,11.348,0.0153,0.0082,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.019,0.0092,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_41,6.7,21.3,6.93,3.848,0.19,0.92,0.3,42.22,310.0,13.0,5.0,8.34,105.0,56.2,0.49,3.7,2.0,0.0,0.0005,0.0,<3.55,<3.98,4800.0,,1.0,0.0,0.0,0.0193,0.0152,0.111,0.098,0.0,0.0007,37.84,38.0,0.0,0.0007,0.0,0.013,0.0,0.325,0.022,0.005,0.0011,12.78,12.377,0.017,0.0111,0.0,,0.004,0.002,0.0,0.0,0.0,0.0,0.021,0.0126,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_92,5.0,21.5,7.5,3.938,0.22,1.02,0.81,76.01,384.0,5.0,0.0,7.43,106.0,66.7,0.61,3.7,6.0,0.002,0.0008,0.0,<3.82,6.91,340.0,,3.2,0.0,0.0,0.0205,0.0152,0.148,0.13,0.0,0.0006,40.12,40.06,0.0,0.0009,0.0,0.013,0.0,0.371,0.018,0.006,0.0022,14.26,13.938,0.0259,0.0257,0.0,,0.005,0.003,0.0,0.0,0.0,0.0,0.03,0.0159,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_42,5.7,24.5,6.6,4.779,0.42,1.33,0.57,48.85,368.0,11.0,4.0,6.81,115.0,74.6,0.7,4.2,6.0,0.002,0.0011,0.0,,,2700.0,,0.9,0.0,0.0,0.0194,0.015,0.163,0.136,0.0,0.0007,42.21,41.76,0.0,0.001,0.0,0.012,0.0,0.285,0.023,0.004,0.0,14.42,14.05,0.0192,0.0148,0.0,,0.005,0.004,0.006,0.009,0.0,0.0,0.027,0.0164,0.0,0.0,0.0,0.0,0.0,
2005-09-19 00:00:00,ww_48,5.6,23.7,7.07,4.403,0.27,1.15,1.11,71.37,422.0,0.0,0.0,6.69,115.0,83.0,0.64,4.3,6.0,0.004,0.0015,0.0,,,2000.0,,1.7,0.0,0.0,0.0202,0.0153,0.188,0.159,0.0006,0.0007,42.47,42.06,0.0,0.001,0.0,0.016,0.0,0.393,0.021,0.004,0.0028,14.71,14.427,0.0249,0.0179,0.0,,0.005,0.003,0.0,0.008,0.0,0.0,0.033,0.0159,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_49,8.2,21.1,7.6,0.274,0.21,0.11,0.0,22.44,166.0,22.0,19.0,4.01,108.0,12.2,0.13,1.6,2.0,0.0,0.0003,,2.61,4.16,20.0,,1.2,0.004,0.0,0.0229,0.0231,0.05,0.031,0.0,0.0,35.2,34.36,0.0,0.0007,0.0,0.013,0.0,0.117,0.0,0.0,0.0,11.62,11.458,0.0081,0.0028,0.0,,0.002,0.0,0.011,0.013,0.0,0.0,0.011,0.0049,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_50,5.1,23.4,8.0,0.03,0.11,0.71,0.0,30.44,190.0,16.0,12.0,4.35,73.0,63.3,0.37,5.6,6.0,0.0,0.0,,<2.64,4.22,650.0,,5.0,0.009,0.0,0.0252,0.0232,0.147,0.141,0.0,0.0,19.42,18.98,0.0,0.0,0.0,0.013,0.0,0.14,0.018,0.0,0.0,13.34,13.607,0.0433,0.0015,0.0,,0.002,0.0,0.01,0.01,0.0,0.0,0.01,0.0032,0.0,0.0,0.0,0.0,0.0,
2005-09-26 00:00:00,ww_86,4.7,19.9,7.3,3.917,2.03,3.35,0.75,141.13,548.0,28.0,15.0,18.1,176.0,118.6,0.88,6.7,8.0,0.004,0.0007,0.0,,,22000.0,,165.5,0.0,0.0,0.0251,0.013,0.26,0.236,0.0,0.0004,60.86,60.15,0.004,0.0,0.0,0.017,0.0,1.387,0.033,0.013,0.0,36.05,36.409,0.1037,0.0923,0.0,,0.005,0.004,0.004,0.013,0.0,0.0,0.066,0.0149,0.0,0.0,0.0,0.0,0.0,
