collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-04-04 00:00:00,ww_23,10.5,12.2,7.25,3.292,0.0,0.89,0.42,90.49,624.0,25.0,10.0,17.7,189.0,396.3,0.26,7.0,5.0,0.003,0.0006,,<4.50,7.99,240.0,,35.5,0.0,0.0,0.0443,0.0406,0.14,0.148,0.0006,0.0,84.03,79.41,0.0,0.0018,0.0,0.008,0.0,0.737,0.012,0.006,0.0,36.24,35.591,0.0837,0.0286,0.0,,0.002,0.0,0.0,0.007,0.0,0.0,0.027,0.0123,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_29,10.7,13.7,7.54,3.777,0.11,0.97,0.57,90.56,896.0,29.0,12.0,16.4,186.0,370.0,0.29,8.0,7.0,0.003,0.0008,,<4.89,7.71,160.0,,44.7,0.0,0.0,0.0413,0.0388,0.143,0.151,0.0,0.0,80.16,78.3,0.004,0.0035,3.0,0.015,0.0,0.369,0.013,0.006,0.0,34.64,35.042,0.0762,0.0217,0.0,,0.004,0.0,0.003,0.01,0.0,0.0,0.034,0.0138,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_91,10.3,13.7,7.56,3.819,0.0,0.94,0.51,87.38,908.0,31.0,8.0,22.0,182.0,341.2,0.29,7.0,4.0,0.002,0.0007,,<6.02,14.34,160.0,,45.3,0.0,0.0,0.0437,0.0301,0.152,0.162,0.0004,0.0,80.06,60.51,0.007,0.0044,2.0,0.013,0.0,1.177,0.01,0.009,0.0,34.24,27.092,0.0944,0.0185,0.0,,0.004,0.0,0.0,0.0,0.0,0.0,0.035,0.0112,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_79,9.3,11.3,7.14,0.642,0.06,1.11,0.0,91.63,1196.0,47.0,13.0,44.0,176.0,491.2,0.14,9.0,10.0,0.003,0.0011,,9.84,13.13,130.0,,27.5,0.0,0.0,0.0568,0.0493,0.066,0.068,0.0006,0.0,83.74,79.86,0.0,0.0,0.0,0.019,0.0,1.826,0.015,0.008,0.0029,34.54,34.228,0.1547,0.0536,0.0,,0.003,0.0,0.003,0.008,0.0,0.0,0.025,0.0086,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_80,9.7,12.1,7.54,2.536,0.04,0.93,0.34,94.57,22.0,16.0,9.0,12.2,172.0,609.7,0.22,8.0,6.0,0.0,0.0012,,<7.88,13.44,99.0,,27.2,0.0,0.0,0.0694,0.0503,0.095,0.102,0.0008,0.0,89.51,83.98,0.005,0.0,0.0,0.022,0.0,1.288,0.018,0.009,0.0014,36.27,34.948,0.2288,0.0034,0.12,0.0,0.004,0.0,0.005,0.01,0.0,0.0,0.088,0.0114,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_18,10.0,12.6,7.73,2.589,0.02,0.94,0.34,93.46,1320.0,15.0,9.0,13.1,173.0,600.5,0.22,7.0,7.0,0.002,0.0004,,<7.94,8.16,60.0,,30.5,0.0,0.0,0.0516,0.0497,0.102,0.101,0.0005,0.0,86.17,84.71,0.0,0.0,0.0,0.032,0.0,0.465,0.019,0.005,0.0,34.57,35.035,0.095,0.0029,0.0,,0.003,0.0,0.008,0.009,0.0,0.0,0.023,0.0136,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_90,10.0,12.9,7.85,0.295,0.0,1.16,0.0,69.44,1096.0,14.0,6.0,11.7,195.0,440.5,0.14,9.0,10.0,0.0,0.0005,,<6.65,10.06,20.0,30.0,31.0,0.0,0.0,0.0791,0.0745,0.045,0.048,0.0004,0.0,82.5,79.33,0.0,0.0,0.0,0.011,0.0,0.99,0.031,0.008,0.0019,35.26,35.378,0.3461,0.0404,0.26,0.12,0.004,0.0,0.0,0.0,0.0,0.0,0.182,0.0034,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_110,12.7,12.9,7.63,1.506,0.05,1.9,0.0,155.73,1122.0,20.0,12.0,10.6,287.0,289.8,0.16,13.0,8.0,0.002,0.0008,,<6.90,9.69,350.0,140.0,21.9,0.0,0.0,0.0552,0.0552,0.075,0.071,0.0,0.0,111.08,108.98,0.0,0.0,0.0,0.016,0.0,0.612,0.061,0.005,0.0023,42.2,42.554,0.0873,0.0758,0.0,,0.002,0.0,0.0,0.01,0.0,0.0,0.022,0.0106,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_89,8.7,13.6,7.5,5.155,0.06,1.24,1.57,83.46,730.0,13.0,11.0,3.9,360.0,191.2,0.45,10.0,11.0,0.002,0.0011,,<5.37,11.0,2500.0,1400.0,7.4,0.0,0.0,0.0353,0.0353,0.203,0.199,0.0,0.0,83.98,83.76,0.0,0.0,0.0,0.025,0.0,0.204,0.035,0.005,0.0018,33.57,34.039,0.0337,0.0285,0.0,,0.0,0.0,0.006,0.004,0.0,0.0,0.043,0.0288,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_64,9.4,14.1,7.7,3.793,0.44,1.54,0.86,84.01,828.0,45.0,14.0,15.5,216.0,235.6,0.31,8.0,8.0,0.002,0.0003,,<5.69,11.43,850.0,530.0,22.6,0.0,0.0,0.0445,0.0412,0.134,0.128,0.0004,0.0,81.81,79.8,0.0,0.0007,2.0,0.019,0.0,0.696,0.026,0.006,0.0021,31.98,31.622,0.0889,0.0581,0.0,,0.0,0.0,0.0,0.005,0.0,0.0,0.032,0.0186,0.0,0.0,0.0,0.0,0.0,0.0
2005-04-04 00:00:00,ww_92,5.4,17.5,7.52,5.663,1.05,2.08,0.73,104.45,764.0,12.0,4.0,9.17,165.0,237.8,0.61,8.0,6.0,0.003,0.0005,4.6,,,200.0,,5.0,0.0,0.0,0.0268,0.0195,0.252,0.247,0.0,0.0,71.54,54.51,0.0,0.0,0.0,0.013,0.0,0.373,0.019,0.008,0.0025,28.09,21.879,0.0389,0.0289,0.0,,0.006,0.005,0.0,0.008,0.0,0.0,0.038,0.023,,,,,,
2005-04-11 00:00:00,ww_31,7.5,14.5,7.6,0.035,0.06,0.65,0.0,92.19,1070.0,12.0,0.0,13.9,237.0,419.4,0.21,9.0,9.0,0.004,0.0011,,<5.04,6.54,210.0,380.0,7.0,0.0,0.0,0.0454,0.0287,0.1,0.082,0.0,0.0,87.97,88.89,0.0,0.0,0.0,0.039,0.0,0.793,0.027,0.006,0.0,44.48,45.617,0.1874,0.1644,0.0,,0.003,0.0,0.0,0.006,0.0,0.0,0.025,0.0033,,,,,,
2005-04-11 00:00:00,ww_32,7.7,14.8,7.5,0.217,0.15,0.9,0.0,108.23,1008.0,3.0,0.0,10.6,265.0,391.3,0.26,15.0,9.0,na,na,,<4.21,7.46,9200.0,7800.0,6.5,0.0,0.0,0.0627,0.0579,0.144,0.122,0.0,0.0,100.91,95.32,0.0,0.0,0.0,0.011,0.0,0.825,0.051,0.004,0.001,52.17,51.005,0.2694,0.2496,0.0,,0.002,0.0,0.004,0.002,0.0,0.0,0.017,0.0056,,,,,,
2005-04-11 00:00:00,ww_105,10.0,15.3,7.4,10.478,0.08,1.06,1.63,84.13,828.0,10.0,6.0,13.5,179.0,323.7,0.53,7.0,4.0,0.003,0.0009,,<4.32,10.22,1200.0,1200.0,12.4,0.0,0.0,0.0363,0.0281,0.173,0.15,0.0004,0.0,77.01,64.08,0.0,0.0,0.0,0.013,0.003,0.431,0.022,0.004,0.0023,36.31,30.861,0.0407,0.0166,0.0,,0.0,0.0,0.0,0.01,0.0,0.0,0.035,0.0229,,,,,,
2005-04-11 00:00:00,ww_104,9.9,16.0,7.5,9.214,0.06,0.69,1.56,87.7,902.0,0.0,0.0,13.3,188.0,346.2,0.48,6.0,7.0,0.003,0.0009,,<6.76,13.05,230.0,170.0,8.8,0.0,0.0,0.038,0.0289,0.164,0.141,0.0,0.0,80.55,64.35,0.0,0.0008,0.0,0.013,0.002,0.399,0.02,0.003,0.0028,38.12,31.571,0.0596,0.0354,0.0,,0.002,0.0,0.008,0.011,0.0,0.0,0.028,0.0198,,,,,,
2005-04-11 00:00:00,ww_103,8.3,15.7,7.6,4.448,0.14,1.26,0.74,98.47,1412.0,23.0,6.0,23.1,232.0,603.5,0.41,10.0,10.0,0.003,0.0011,,<6.60,13.83,680.0,640.0,49.0,0.0,0.0,0.0725,0.0548,0.184,0.161,0.0005,0.0,108.13,88.63,0.0,0.0,0.0,0.012,0.002,0.89,0.012,0.014,0.0039,48.38,40.229,0.1344,0.0557,0.0,,0.003,0.0,0.0,0.006,0.0,0.0,0.029,0.0106,,,,,,
2005-04-11 00:00:00,ww_34,8.8,14.0,8.06,5.106,0.06,0.67,0.92,88.4,1004.0,0.0,0.0,14.5,210.0,400.4,0.45,7.0,8.0,0.003,0.001,,9.87,11.92,320.0,430.0,42.0,0.0,0.0,0.0479,0.0335,0.144,0.127,0.0,0.0,86.14,67.84,0.0,0.0,0.0,0.013,0.0,0.923,0.014,0.009,0.0021,40.06,32.081,0.0974,0.0489,0.0,,0.002,0.0,0.0,0.01,0.0,0.0,0.028,0.0103,,,,,,
2005-04-11 00:00:00,ww_37,6.5,18.8,7.51,6.697,6.09,6.99,1.67,68.78,588.0,6.0,4.0,5.97,186.0,197.0,0.76,12.0,15.0,0.005,0.0016,0.0,,,220000.0,,4.3,0.0,0.0,0.027,0.0204,0.199,0.171,0.0,0.0,70.15,56.01,0.0,0.0007,0.0,0.017,0.0,0.175,0.04,0.004,0.0013,27.3,22.621,0.0259,0.0197,0.0,,0.004,0.003,0.0,0.008,0.0,0.0,0.04,0.0265,,,,,,
2005-04-11 00:00:00,ww_73,5.4,15.3,7.34,7.299,3.55,4.91,1.55,67.46,554.0,4.0,3.0,7.66,170.0,186.5,0.8,10.0,14.0,0.004,0.0014,1.9,,,57000.0,,3.3,0.0,0.0,0.0259,0.0181,0.202,0.173,0.0,0.0,67.49,50.95,0.0,0.0,2.0,0.03,0.0,0.243,0.048,0.006,0.0,25.79,20.461,0.0298,0.0332,0.0,,0.006,0.004,0.0,0.007,0.0,0.0,0.042,0.0246,,,,,,
2005-04-11 00:00:00,ww_46,5.9,15.0,7.38,6.384,4.62,5.54,1.6,71.46,672.0,0.0,0.0,9.04,188.0,212.5,0.81,10.0,13.0,0.005,0.001,1.8,,,8200.0,,6.4,0.0,0.0,0.0279,0.0191,0.195,0.17,0.0,0.0,70.74,55.56,0.0,0.0007,0.0,0.011,0.0,0.429,0.038,0.007,0.0025,27.66,22.44,0.0448,0.0329,0.0,,0.005,0.003,0.0,0.017,0.0,0.0,0.049,0.0272,,,,,,
2005-04-11 00:00:00,ww_35,10.1,14.4,8.42,0.209,0.06,0.54,0.0,55.85,512.0,0.0,0.0,9.86,145.0,176.5,0.14,5.0,8.0,0.0,0.0004,,<4.95,<6.03,9.0,,21.4,0.0,0.0,0.0306,0.0234,0.053,0.045,0.0,0.0,54.96,43.16,0.0,0.0009,0.0,0.01,0.0,0.325,0.008,0.003,0.0025,21.42,17.4,0.0203,0.0035,0.0,,0.0,0.0,0.0,0.008,0.0,0.0,0.01,0.0032,,,,,,
2005-04-11 00:00:00,ww_102,6.8,16.1,7.8,1.221,1.04,2.22,0.49,87.44,836.0,0.0,0.0,18.2,158.0,323.7,0.36,8.0,9.0,0.002,0.001,0.0,<6.19,11.69,1400.0,,22.0,0.0,0.0,0.0336,0.0233,0.104,0.089,0.0,0.0,65.85,51.15,0.0,0.0,0.0,0.009,0.0,0.568,0.011,0.006,0.0031,28.61,22.169,0.0467,0.028,0.0,,0.003,0.0,0.0,0.007,0.0,0.0,0.032,0.0144,,,,,,
2005-04-11 00:00:00,ww_36,7.8,14.7,7.32,5.34,6.76,9.02,2.0,61.92,522.0,4.0,0.0,9.15,181.0,153.1,0.81,13.0,15.0,0.004,0.0014,2.6,<5.46,9.55,150000.0,,1.7,0.0,0.0,0.0227,0.0188,0.231,0.2,0.0,0.0,63.08,57.33,0.0,0.0,0.0,0.014,0.0,0.139,0.036,0.004,0.004,23.44,21.718,0.0223,0.0157,0.0,,0.004,0.003,0.007,0.006,0.0,0.0,0.047,0.0354,,,,,,
2005-04-11 00:00:00,ww_101,6.3,15.5,7.49,5.492,7.81,9.43,1.86,64.61,542.0,0.0,0.0,7.33,184.0,153.8,0.79,13.0,19.0,0.005,0.0016,2.2,,,280000.0,,0.8,0.0,0.0,0.026,0.0172,0.249,0.194,0.0005,0.0,70.34,52.78,0.004,0.0,0.0,0.03,0.002,0.229,0.04,0.005,0.0032,26.84,20.217,0.027,0.0164,0.0,,0.005,0.003,0.004,0.009,0.0,0.0,0.061,0.0322,,,,,,
2005-04-11 00:00:00,ww_96,9.2,15.7,8.47,5.149,0.04,0.7,0.86,93.63,1010.0,3.0,0.0,8.38,211.0,405.3,0.44,7.0,7.0,0.003,0.0009,,<7.40,12.02,300.0,220.0,23.1,0.0,0.0,0.0451,0.0349,0.166,0.149,0.0,0.0,86.68,73.6,0.0,0.0,0.0,0.013,0.0,0.394,0.01,0.006,0.0014,40.49,34.763,0.0821,0.0457,0.0,,0.002,0.0,0.0,0.007,0.0,0.0,0.023,0.0113,,,,,,
2005-04-11 00:00:00,ww_92,4.7,18.6,7.03,7.183,1.38,2.11,1.02,112.5,734.0,0.0,0.0,6.93,167.0,224.3,0.68,8.0,10.0,0.003,0.0017,2.4,,,9.0,,3.5,0.0,0.0,0.0244,0.0171,0.212,0.185,0.0005,0.0,73.52,57.96,0.0,0.0,2.0,0.01,0.0,0.315,0.019,0.007,0.0017,28.36,22.843,0.0499,0.0372,0.0,,0.006,0.004,0.0,0.009,0.0,0.0,0.043,0.0264,,,,,,
2005-04-18 00:00:00,ww_74,8.4,14.5,7.3,1.509,0.45,0.92,0.16,32.0,288.0,7.0,5.0,4.42,123.0,62.7,0.21,4.0,6.0,0.0,0.0,,<3.22,4.05,20.0,9.0,15.9,0.0,0.0,0.0228,0.0214,0.072,0.062,0.0,0.0003,43.09,40.04,0.0,0.0,0.0,0.019,0.0,0.112,0.009,0.005,0.0011,14.99,14.16,0.0098,0.0046,0.0,,0.0,0.0,0.01,0.0,0.0,0.0,0.018,0.0089,,,,,,
2005-04-18 00:00:00,ww_100,6.9,14.8,7.6,3.801,1.81,3.05,0.72,51.67,462.0,9.0,3.0,7.21,151.0,140.6,0.5,8.0,10.0,0.0,0.0008,,<4.17,7.21,90.0,60.0,10.8,0.0,0.0,0.0248,0.022,0.138,0.131,0.0,0.0003,56.81,53.64,0.0,0.0,0.0,0.011,0.0,0.261,0.027,0.004,0.001,20.69,20.33,0.031,0.0257,0.19,0.0,0.003,0.002,0.015,0.003,0.0,0.0003,0.029,0.0208,,,,,,
2005-04-18 00:00:00,ww_39,4.8,15.8,7.7,5.152,2.63,4.18,1.09,63.86,588.0,15.0,5.0,9.69,169.0,181.0,0.69,8.0,13.0,0.004,0.0008,0.0,,,200.0,230.0,6.3,0.0,0.0,0.0269,0.0225,0.173,0.168,0.0,0.0003,63.65,62.21,0.0,0.0,2.0,0.021,0.0,0.439,0.037,0.006,0.0,23.84,23.715,0.0496,0.0439,0.0,,0.003,0.003,0.022,0.004,0.0,0.0,0.045,0.0284,,,,,,
2005-04-18 00:00:00,ww_108,5.5,15.5,7.8,4.56,2.71,4.18,0.76,59.0,592.0,12.0,3.0,10.6,162.0,184.8,0.59,8.0,11.0,0.003,0.0016,1.9,,,30.0,20.0,9.7,0.0,0.0,0.0261,0.0226,0.158,0.147,0.0,0.0005,60.84,57.69,0.0,0.0,0.0,0.014,0.002,0.314,0.038,0.006,0.0028,22.76,22.016,0.0693,0.0691,0.0,,0.003,0.003,0.023,0.0,0.0,0.0,0.038,0.0263,,,,,,
2005-04-18 00:00:00,ww_99,3.1,17.5,7.4,2.231,2.69,5.62,0.46,59.07,652.0,21.0,18.0,9.45,193.0,205.0,0.63,10.0,16.0,0.003,0.0006,0.0,,,50.0,50.0,129.8,0.0,0.0,0.0454,0.0389,0.173,0.163,0.0,0.0003,70.85,66.39,0.0,0.0,0.0,0.011,0.0,0.689,0.021,0.006,0.0013,24.37,23.807,0.1171,0.1025,0.0,,0.004,0.003,0.015,0.002,0.0,0.0,0.022,0.0081,,,,,,
2005-04-18 00:00:00,ww_40,5.8,16.0,7.5,4.153,2.86,4.17,0.78,55.64,544.0,9.0,3.0,7.13,154.0,180.1,0.54,8.0,12.0,0.003,0.0005,0.0,,,30.0,,14.9,0.0,0.0,0.0245,0.0212,0.147,0.138,0.0,0.0004,57.88,55.63,0.0,0.0,0.0,0.016,0.002,0.302,0.032,0.005,0.0,21.41,21.024,0.0523,0.0462,0.0,,0.003,0.002,0.028,0.006,0.0,0.0,0.04,0.025,,,,,,
2005-04-18 00:00:00,ww_75,3.8,23.1,7.32,4.417,4.38,6.24,1.31,62.81,584.0,20.0,6.0,14.5,173.0,180.9,0.66,8.0,13.0,0.004,0.0009,0.0,<4.64,11.45,20.0,,9.9,0.0,0.0,0.027,0.0205,0.183,0.17,0.0,0.0003,64.31,59.44,0.0,0.0008,0.0,0.02,0.0,0.531,0.034,0.009,0.0024,23.88,22.844,0.0478,0.0366,0.06,,0.004,0.003,0.021,0.008,0.001,0.0,0.041,0.0215,,,,,,
2005-04-18 00:00:00,ww_41,6.5,18.9,7.15,8.53,2.47,3.67,1.1,82.0,610.0,13.0,6.0,5.78,152.0,187.6,0.81,8.0,8.0,0.003,0.0019,2.2,<4.55,8.94,460.0,,8.4,0.0,0.0,0.0209,0.0182,0.208,0.192,0.0,0.0004,66.13,61.33,0.0,0.0,0.0,0.012,0.0,0.25,0.037,0.007,0.0023,24.15,23.759,0.0297,0.0225,0.0,,0.006,0.005,0.022,0.007,0.0,0.0,0.038,0.0258,,,,,,
2005-04-18 00:00:00,ww_92,5.7,18.8,7.18,7.166,0.68,1.47,0.92,110.98,684.0,8.0,0.0,5.21,156.0,196.2,0.67,7.0,9.0,0.003,0.0017,0.0,<4.75,8.68,60.0,,3.6,0.0,0.0,0.0212,0.0188,0.218,0.202,0.0,0.0004,70.19,67.13,0.0,0.0,0.0,0.012,0.0,0.245,0.022,0.006,0.0,25.7,25.747,0.0337,0.0291,0.0,,0.006,0.005,0.015,0.003,0.0,0.0,0.035,0.0269,,,,,,
2005-04-18 00:00:00,ww_42,4.9,11.3,7.07,8.731,1.7,2.72,0.85,108.96,748.0,3.0,0.0,3.58,182.0,196.3,0.97,8.0,9.0,0.003,0.0021,0.0,,,210.0,,1.7,0.0,0.0,0.0195,0.0173,0.287,0.267,0.0,0.0003,70.46,66.07,0.0,0.0024,0.0,0.017,0.0,0.188,0.039,0.006,0.0025,25.7,25.21,0.021,0.0187,0.0,,0.008,0.007,0.019,0.012,0.0,0.0,0.042,0.0336,,,,,,
2005-04-18 00:00:00,ww_48,5.1,17.1,7.26,6.863,1.24,2.16,1.16,118.85,728.0,11.0,5.0,9.44,169.0,204.7,0.73,10.0,8.0,0.004,0.0022,0.0,,,40.0,,4.3,0.0,0.0,0.0292,0.0198,0.289,0.231,0.0,0.0005,85.72,69.37,0.004,0.0008,0.0,0.011,0.0,0.536,0.031,0.01,0.0017,32.0,27.406,0.0711,0.0481,0.0,,0.009,0.005,0.023,0.005,0.0013,0.0,0.061,0.0284,,,,,,
2005-04-25 00:00:00,ww_49,9.9,21.9,7.48,0.555,0.07,0.38,0.0,30.22,133.0,10.0,0.0,7.15,116.0,60.8,0.1,3.0,0.0,0.0,0.0006,,2.59,7.41,<10,9.0,0.7,0.0,0.0,0.0235,0.0222,0.04,0.045,0.0004,0.0,38.72,37.56,0.0,0.0,0.0,0.009,0.0,0.255,0.006,0.004,0.0,12.49,12.123,0.0183,0.0093,0.0,,0.002,0.0,0.0,0.005,0.0,0.0004,0.009,0.0011,,,,,,
