collect(date),sampling(point),do(mg/l),temp(deg_c),ph(),no2+no3(mg/l),nh3_n(mg/l),tkn(mg/l),tot_p(mg/l),so4(mg/l),tds(mg/l),ss(mg/l),vss(mg/l),turb(ntu),alk(mg/l),cl(mg/l),f(mg/l),toc(mg/l),phenol(ug/l),cn(mg/l),cn_wad(mg/l),fog(mg/l),radiochem(alpha),radiochem(beta),fec_col(cts/100ml),e_coli(cts/100ml),chloroph(yll_a),as_tot(mg/l),as_sol(mg/l),ba_tot(mg/l),ba_sol(mg/l),b_tot(mg/l),b_sol(mg/l),cd_tot(mg/l),cd_sol(mg/l),ca_tot(mg/l),ca_sol(mg/l),cr_tot(mg/l),cr_sol(mg/l),cr6(ug/l),cu_tot(mg/l),cu_sol(mg/l),fe_tot(mg/l),fe_sol(mg/l),pb_tot(mg/l),pb_sol(mg/l),mg_tot(mg/l),mg_sol(mg/l),mn_tot(mg/l),mn_sol(mg/l),hg_tot(ug/l),hg_sol(ug/l),ni_tot(mg/l),ni_sol(mg/l),se_tot(mg/l),se_sol(mg/l),ag_tot(mg/l),ag_sol(mg/l),zn_tot(mg/l),zn_sol(mg/l),benzene(ug/l),ethylbenzene(ug/l),toluene(ug/l),xylenes(total)(ug/l),o_xylene(ug/l),m__and/or_p_xylenes(ug/l)
2005-06-06 00:00:00,ww_29,na,22.1,8.56,4.803,0.06,2.25,1.08,88.64,712.0,49.0,20.0,23.5,162.0,199.6,0.55,11.0,10.0,0.002,0.0006,,<5.40,9.37,1000.0,940.0,225.4,0.0,0.0,0.0357,0.0271,0.299,0.293,0.0013,0.0009,66.13,60.06,0.0,0.0,3.0,0.021,0.0,0.72,0.01,0.0,0.0,29.86,27.697,0.0791,0.0007,0.05,,0.005,0.003,0.005,0.006,0.0,0.0,0.039,0.012,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_91,10.8,25.2,8.58,4.895,0.07,2.69,1.14,102.45,788.0,102.0,26.0,59.2,178.0,220.6,0.58,12.0,9.0,0.002,0.0004,,<6.02,12.35,420.0,310.0,163.9,0.0,0.0,0.0414,0.0277,0.261,0.261,0.0012,0.0009,70.47,64.15,0.0,0.0,2.0,0.02,0.0,1.241,0.009,0.002,0.0,33.29,30.571,0.1399,0.0009,0.08,,0.007,0.003,0.013,0.0,0.0,0.0,0.044,0.0084,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_79,5.8,31.1,8.0,0.009,0.06,1.38,0.07,99.61,1412.0,27.0,7.0,19.7,156.0,592.8,0.24,12.0,10.0,0.0,0.0005,,<6.40,5.34,40.0,,24.6,0.0,0.0,0.045,0.0387,0.179,0.15,0.0018,0.0008,74.57,70.21,0.0,0.0,3.0,0.019,0.0,0.691,0.016,0.0,0.0,41.62,39.706,0.1328,0.0024,0.0,,0.002,0.002,0.015,0.006,0.0,0.0,0.016,0.0019,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_80,7.6,29.2,8.2,11.958,0.19,1.6,2.9,94.6,686.0,10.0,5.0,1.78,125.0,207.7,0.8,9.0,7.0,0.004,0.0023,,<5.42,9.28,140.0,,2.5,0.0,0.0,0.0211,0.0189,0.287,0.281,0.0015,0.0007,62.6,59.48,0.0,0.0,2.0,0.026,0.005,0.148,0.055,0.0,0.0,24.22,22.999,0.0375,0.0323,0.0,,0.005,0.003,0.01,0.013,0.0,0.0,0.041,0.0287,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_18,8.1,23.0,8.0,11.741,0.27,2.28,2.77,95.4,782.0,7.0,2.0,2.65,128.0,221.6,0.78,9.0,6.0,0.003,0.0017,,<5.67,9.3,2000.0,,7.1,0.0,0.0,0.0224,0.02,0.275,0.273,0.0009,0.0009,64.85,60.81,0.0,0.0,3.0,0.024,0.005,0.182,0.041,0.0,0.0,25.07,23.755,0.0365,0.0316,0.0,,0.004,0.003,0.009,0.004,0.0,0.0,0.036,0.0275,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_90,7.1,24.2,7.8,0.222,0.13,0.87,0.0,54.37,952.0,6.0,3.0,3.87,240.0,309.0,0.31,8.0,11.0,0.0,0.0009,,<5.07,<4.87,200.0,,8.9,0.0,0.0,0.1285,0.1201,0.134,0.084,0.001,0.0012,75.67,72.16,0.0,0.0,2.0,0.022,0.0,0.386,0.027,0.0,0.0,37.44,36.259,0.1665,0.1373,0.0,,0.0,0.0,0.014,0.013,0.0,0.0,0.011,0.002,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_110,0.0,28.5,7.5,0.137,0.05,3.78,0.81,43.13,1304.0,34.0,19.0,27.9,228.0,516.0,0.29,26.0,52.0,0.003,0.0006,,<6.13,9.48,30000.0,,49.9,0.0,0.0,0.0771,0.0611,0.218,0.22,0.0018,0.0014,89.71,85.84,0.0,0.0007,2.0,0.011,0.0,3.41,0.278,0.0,0.0,33.39,32.372,1.2281,1.1463,0.0,,0.004,0.003,0.018,0.011,0.0,0.0,0.017,0.0044,0.0,0.0,8.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_89,7.8,22.3,7.9,10.392,0.22,2.09,3.86,67.68,584.0,9.0,0.0,4.09,126.0,127.3,0.74,13.0,11.0,0.004,0.0023,,<4.72,10.96,3400.0,,3.1,0.0,0.0,0.0169,0.0144,0.398,0.395,0.0013,0.0009,51.03,48.69,0.0,0.0,3.0,0.028,0.008,0.255,0.062,0.0,0.0,20.24,18.896,0.0448,0.0371,0.0,,0.002,0.002,0.008,0.012,0.0,0.0,0.06,0.0476,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_64,6.5,23.8,7.8,9.526,0.55,2.42,3.54,74.43,608.0,67.0,11.0,27.0,134.0,151.4,0.92,12.0,11.0,0.004,0.0013,,<5.12,13.36,2100.0,,25.7,0.007,0.0,0.0282,0.0202,0.385,0.355,0.0011,0.0007,55.08,51.86,0.0,0.0,2.0,0.04,0.005,1.014,0.03,0.0,0.0,21.85,20.357,0.0713,0.0393,0.0,,0.003,0.002,0.013,0.01,0.0,0.0,0.062,0.0346,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-06 00:00:00,ww_92,3.9,28.2,7.95,6.728,0.83,1.88,1.72,112.57,670.0,21.0,0.0,11.3,142.0,151.5,0.92,8.0,10.0,0.004,0.0013,0.0,,,90.0,,5.6,0.0,0.0,0.0204,0.0156,0.279,0.278,0.0011,0.0007,58.81,57.13,0.0,0.0,3.0,0.013,0.0,0.268,0.02,0.0,0.0,22.5,21.577,0.0396,0.0289,0.0,,0.007,0.005,0.016,0.007,0.0,0.0,0.044,0.0248,,,,,,
2005-06-13 00:00:00,ww_31,0.0,25.0,7.17,0.017,0.89,2.17,0.56,37.89,772.0,3.0,0.0,4.31,187.0,283.5,0.34,16.0,32.0,0.003,0.0009,,<6.38,<4.99,160.0,,0.6,0.0,0.0,0.0417,0.0338,0.169,0.153,0.0005,0.0005,58.82,51.35,0.0,0.0,3.0,0.008,0.0,0.627,0.179,0.0,0.0,30.74,27.969,0.2542,0.2201,0.0,,0.002,0.002,0.0,0.0,0.0,0.0,0.01,0.007,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_32,4.9,33.7,7.5,0.364,1.47,2.43,0.38,59.17,1050.0,11.0,8.0,6.55,236.0,390.6,0.44,10.0,16.0,0.002,0.0009,,<5.71,6.77,640.0,,3.5,0.003,0.0,0.0535,0.0423,0.19,0.177,0.0005,0.0008,86.15,75.21,0.0,0.0,3.0,0.012,0.0,0.641,0.051,0.0,0.0,40.46,36.727,0.1565,0.1307,0.0,,0.0,0.0,0.0,0.007,0.0,0.0,0.022,0.0059,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_105,5.9,26.2,7.5,5.621,0.14,1.03,1.99,65.63,626.0,36.0,8.0,18.4,148.0,201.8,0.76,6.0,11.0,0.002,0.0006,,<5.79,14.27,400.0,,11.1,0.0,0.0,0.0288,0.0204,0.247,0.232,0.0005,0.0003,59.9,48.48,0.0,0.0,3.0,0.009,0.002,0.677,0.027,0.0,0.0,27.72,23.598,0.0746,0.0329,0.0,,0.002,0.002,0.014,0.0,0.0,0.0,0.037,0.0228,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_104,4.9,34.4,7.5,4.877,0.25,0.98,1.88,62.93,668.0,17.0,3.0,14.8,146.0,220.0,0.73,7.0,9.0,0.0,0.0006,,<5.97,11.48,2000.0,,3.2,0.0,0.0,0.029,0.0224,0.233,0.225,0.0006,0.0003,57.5,49.15,0.0,0.0,3.0,0.009,0.0,0.559,0.031,0.0,0.0,28.36,25.088,0.1034,0.0766,0.05,,0.002,0.0,0.0,0.0,0.0,0.0,0.042,0.024,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_103,3.6,26.2,7.1,1.408,0.83,1.73,1.14,67.2,976.0,8.0,0.0,3.53,171.0,399.7,0.55,8.0,16.0,0.002,0.0011,,<5.18,6.32,130.0,,6.1,0.0,0.0,0.0511,0.0449,0.236,0.227,0.0012,0.0007,74.77,68.1,0.0,0.0,3.0,0.009,0.0,0.289,0.044,0.0,0.0,28.74,27.234,0.1504,0.1286,0.06,,0.003,0.002,0.0,0.0,0.0,0.0,0.018,0.0115,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_34,4.1,28.1,7.6,3.726,0.27,1.42,1.76,62.1,750.0,18.0,8.0,9.32,153.0,267.0,0.7,8.0,14.0,0.002,0.0006,,<5.82,13.96,950.0,,4.2,0.0,0.0,0.0339,0.0281,0.232,0.226,0.0,0.0006,61.78,54.11,0.0,0.0,3.0,0.009,0.0,0.394,0.034,0.0,0.0,28.27,25.711,0.0988,0.0768,0.07,,0.002,0.002,0.009,0.0,0.0,0.0,0.025,0.0206,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_37,6.9,27.8,7.6,6.389,0.96,2.03,0.96,42.05,418.0,12.0,0.0,6.16,121.0,103.5,0.74,7.0,17.0,0.002,0.0006,5.8,,,5700.0,,2.4,0.0,0.0,0.0209,0.0168,0.178,0.172,0.0005,0.0004,49.99,42.89,0.0,0.0,3.0,0.008,0.0,0.221,0.034,0.0,0.0,17.88,15.737,0.0193,0.0136,0.0,,0.002,0.002,0.004,0.007,0.0,0.0,0.029,0.0221,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_73,5.9,30.0,7.5,5.68,0.66,1.64,0.49,43.56,460.0,19.0,5.0,7.77,120.0,106.6,0.75,8.0,18.0,0.003,0.0012,0.0,,,3100.0,,1.7,0.0,0.0,0.0214,0.0175,0.182,0.176,0.0007,0.0004,50.16,44.57,0.0,0.0,4.0,0.009,0.0,0.241,0.039,0.0,0.0,17.42,15.804,0.0268,0.0162,0.0,,0.003,0.002,0.003,0.009,0.0,0.0,0.031,0.0241,0.0,0.0,2.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_46,5.1,28.0,7.4,3.901,1.54,2.32,0.93,40.88,398.0,23.0,6.0,12.1,117.0,104.6,0.64,8.0,22.0,0.003,0.0012,0.0,,,720.0,,5.9,0.005,0.0,0.0224,0.0155,0.163,0.157,0.0005,0.0007,45.62,41.01,0.0,0.0,3.0,0.01,0.0,0.456,0.038,0.0,0.0,16.11,14.731,0.0378,0.0262,0.0,,0.005,0.003,0.005,0.005,0.0,0.0,0.041,0.0198,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_35,3.0,16.5,8.6,0.223,0.07,0.2,0.0,21.14,186.0,5.0,3.0,3.73,106.0,12.4,0.11,3.0,3.0,0.0,0.0004,,<3.08,<3.67,360.0,,1.1,0.0,0.0,0.0208,0.0176,0.03,0.022,0.0,0.0,34.82,30.3,0.0,0.0,3.0,0.009,0.0,0.104,0.004,0.0,0.0,11.51,10.19,0.0048,0.0011,0.0,,0.0,0.0,0.01,0.012,0.0,0.0,0.01,0.0023,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_102,7.0,18.2,8.1,0.192,0.15,0.39,0.0,20.72,176.0,18.0,7.0,11.7,107.0,13.3,0.11,3.0,4.0,0.0,0.0004,0.0,<3.12,6.94,830.0,,7.4,0.0,0.0,0.0238,0.0185,0.031,0.023,0.0,0.0004,36.21,30.78,0.0,0.0,3.0,0.009,0.0,0.402,0.005,0.0,0.0,12.14,10.309,0.0118,0.0034,0.06,,0.0,0.0,0.0,0.007,0.0,0.0,0.012,0.0036,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_36,6.7,20.0,7.88,4.737,1.06,2.06,1.19,40.36,376.0,9.0,5.0,5.55,125.0,78.9,0.69,6.0,12.0,0.0,0.0012,0.0,<3.77,9.03,10000.0,,3.7,0.0,0.0,0.0196,0.0163,0.194,0.182,0.0,0.0003,48.15,40.65,0.0,0.0,3.0,0.011,0.0,0.172,0.024,0.0,0.0,17.03,14.816,0.0144,0.0087,0.0,,0.002,0.0,0.014,0.003,0.0,0.0,0.034,0.0255,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_101,5.7,21.2,7.81,5.951,1.16,2.28,1.16,58.65,400.0,15.0,0.0,5.41,123.0,87.8,0.74,7.0,11.0,0.003,0.0014,0.0,,,6500.0,,2.6,0.0,0.0,0.0194,0.0157,0.189,0.18,0.0005,0.0003,49.01,41.4,0.0,0.0,3.0,0.009,0.0,0.205,0.032,0.0,0.0,17.17,14.999,0.016,0.0093,0.0,,0.002,0.003,0.0,0.008,0.0,0.0,0.034,0.0274,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_96,3.6,25.3,7.31,2.974,0.31,1.57,1.63,56.11,720.0,10.0,0.0,8.73,150.0,274.6,0.58,9.0,12.0,0.002,0.0012,,<5.85,11.6,830.0,,10.6,0.0,0.0,0.035,0.028,0.208,0.2,0.0006,0.0006,62.18,53.81,0.0,0.0,3.0,0.009,0.0,0.449,0.033,0.0,0.0,26.76,24.147,0.0872,0.0599,0.0,,0.003,0.002,0.007,0.004,0.0,0.0,0.024,0.0146,0.0,0.0,0.0,0.0,0.0,0.0
2005-06-13 00:00:00,ww_92,3.2,30.8,7.04,5.618,0.56,1.65,1.09,71.45,510.0,12.0,5.0,5.48,123.0,119.8,0.74,7.0,13.0,0.002,0.0013,0.0,,,40.0,,8.0,0.0,0.0,0.0199,0.0151,0.23,0.228,0.0008,0.0006,53.61,45.4,0.0,0.0,3.0,0.01,0.0,0.218,0.016,0.0,0.0,19.23,16.885,0.028,0.0167,0.0,,0.005,0.004,0.003,0.004,0.0,0.0,0.029,0.018,,,,,,
2005-06-20 00:00:00,ww_74,11.2,18.9,7.56,0.257,0.12,0.34,0.21,21.03,180.0,4.0,0.0,1.54,110.0,15.6,0.12,3.0,8.0,0.002,0.0003,,<3.12,4.56,<10,,0.2,0.0,0.0,0.0225,0.0207,0.057,0.036,0.0,0.0004,35.06,33.4,0.0,0.0,0.0,0.015,0.003,0.094,0.012,0.0,0.0,12.31,11.793,0.0099,0.0078,0.0,,0.002,0.0,0.0,0.0,0.0,0.0,0.013,0.0064,,,,,,
2005-06-20 00:00:00,ww_100,8.8,20.7,7.75,0.786,0.16,0.47,0.08,22.98,192.0,5.0,0.0,2.86,109.0,21.4,0.18,5.0,8.0,0.0,0.0007,,<3.18,4.86,20.0,,0.7,0.0,0.002,0.0208,0.0191,0.062,0.042,0.0,0.0005,35.33,34.62,0.0,0.0,0.0,0.015,0.003,0.1,0.01,0.0,0.0,12.16,12.018,0.0114,0.0076,0.0,,0.002,0.0,0.0,0.005,0.0,0.0,0.017,0.0083,,,,,,
2005-06-20 00:00:00,ww_39,7.6,22.1,7.35,4.921,0.77,1.75,0.91,39.62,366.0,11.0,0.0,7.75,121.0,82.9,0.64,6.0,14.0,0.002,0.0011,0.0,,,370.0,,2.5,0.0,0.003,0.0212,0.0166,0.16,0.139,0.0005,0.0003,46.17,43.43,0.0,0.0,0.0,0.015,0.0,0.331,0.017,0.011,0.0,16.51,15.776,0.4764,0.2053,0.0,,0.005,0.003,0.0,0.008,0.0,0.0002,0.086,0.0402,,,,,,
2005-06-20 00:00:00,ww_99,6.4,18.9,7.31,3.465,0.63,1.47,0.54,36.12,342.0,17.0,3.0,11.6,120.0,72.8,0.53,5.0,12.0,0.002,0.0012,0.0,,,80.0,,3.3,0.0,0.0,0.022,0.0159,0.138,0.116,0.0004,0.0003,45.67,41.72,0.0,0.0,2.0,0.014,0.0,0.46,0.007,0.006,0.0,16.22,14.909,0.0265,0.0148,0.0,,0.005,0.002,0.0,0.005,0.0,0.0,0.03,0.0118,,,,,,
2005-06-20 00:00:00,ww_40,8.4,23.1,7.37,3.75,0.5,1.28,0.67,35.13,318.0,8.0,0.0,5.93,118.0,69.8,0.51,6.0,10.0,0.002,0.0011,0.0,,,80.0,,3.6,0.0,0.0,0.0212,0.0171,0.144,0.115,0.0005,0.0004,45.02,41.76,0.0,0.0,0.0,0.018,0.002,0.25,0.012,0.004,0.0,15.99,15.118,0.0193,0.0118,0.0,,0.005,0.002,0.0,0.0,0.0,0.0,0.058,0.0224,,,,,,
2005-06-20 00:00:00,ww_75,5.5,27.9,7.55,3.516,0.47,1.26,0.64,35.43,328.0,13.0,0.0,7.92,119.0,74.1,0.51,5.0,7.0,0.002,0.0013,0.0,<3.69,6.02,40.0,,6.0,0.0,0.0,0.0207,0.0166,0.139,0.121,0.0004,0.0003,43.4,42.45,0.0,0.0,0.0,0.015,0.002,0.265,0.012,0.005,0.0,15.6,15.484,0.0194,0.0142,0.0,,0.005,0.003,0.0,0.0,0.0,0.0,0.037,0.0164,,,,,,
2005-06-20 00:00:00,ww_41,6.3,24.1,7.09,5.965,0.33,1.39,1.04,56.55,414.0,8.0,0.0,6.28,116.0,98.6,0.71,6.0,10.0,0.002,0.0016,0.0,<4.00,8.33,2600.0,,3.1,0.0,0.0,0.0163,0.0137,0.196,0.17,0.0006,0.0004,47.96,44.89,0.0,0.0,2.0,0.012,0.0,0.215,0.013,0.0,0.0,17.47,16.276,0.0152,0.0095,0.0,,0.006,0.004,0.0,0.0,0.0,0.0,0.028,0.0194,,,,,,
2005-06-20 00:00:00,ww_42,5.6,24.5,6.72,5.217,0.44,1.47,1.27,65.67,454.0,14.0,6.0,4.39,123.0,109.0,0.85,7.0,11.0,0.004,0.0013,0.0,,,170.0,,16.6,0.0,0.0,0.0163,0.0119,0.23,0.21,0.0,0.0005,49.81,47.34,0.0,0.0,2.0,0.014,0.0,0.276,0.021,0.004,0.0,17.96,17.357,0.0179,0.0127,0.0,,0.008,0.006,0.0,0.0,0.0,0.0,0.04,0.0243,,,,,,
2005-06-20 00:00:00,ww_48,5.4,23.7,7.02,4.688,0.49,1.4,1.39,81.15,518.0,23.0,4.0,8.69,131.0,115.6,0.77,6.0,11.0,0.003,0.0014,0.0,,,40.0,,9.1,0.0,0.0,0.0191,0.0142,0.224,0.202,0.0005,0.0003,53.35,49.44,0.0,0.0,0.0,0.014,0.0,0.355,0.016,0.004,0.0,19.8,18.63,0.026,0.0159,0.0,,0.007,0.005,0.0,0.0,0.0,0.0,0.037,0.0201,,,,,,
2005-06-20 00:00:00,ww_92,5.1,27.1,7.01,5.223,0.46,1.32,1.32,81.94,500.0,12.0,0.0,7.42,132.0,121.6,0.77,7.0,12.0,0.003,0.0019,0.0,,,50.0,,8.7,0.0,0.0,0.0185,0.0149,0.259,0.234,0.0005,0.0006,54.09,51.56,0.004,0.0008,2.0,0.014,0.0,0.252,0.015,0.002,0.0,20.1,19.477,0.0468,0.0365,0.0,,0.008,0.006,0.004,0.0,0.0,0.0,0.034,0.0219,,,,,,
2005-06-27 00:00:00,ww_49,9.8,20.8,7.0,0.231,0.12,0.22,0.0,26.68,142.0,0.0,0.0,1.03,103.0,13.6,0.11,2.1,0.0,0.0,0.0,,<2.85,<3.85,<10,,0.6,0.0,0.0,0.0208,0.0198,0.045,0.035,0.0006,0.0003,34.0,33.47,0.0,0.0,2.0,0.007,0.0,0.053,0.004,0.0,0.0,11.33,11.382,0.0091,0.0069,0.0,,0.0,0.002,0.0,0.0,0.0,0.0,0.009,0.0043,,,,,,
2005-06-27 00:00:00,ww_50,7.1,28.1,7.33,0.034,0.32,0.53,0.0,46.44,278.0,6.0,0.0,4.82,106.0,67.5,0.29,5.2,11.0,0.0,0.0005,,<3.24,5.89,140.0,,3.1,0.0,0.0,0.0372,0.0343,0.203,0.188,0.0006,0.0008,37.13,35.85,0.0,0.0,2.0,0.011,0.0,0.143,0.01,0.0,0.0,13.88,13.765,0.0844,0.0053,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0029,,,,,,
